user_id,segment,plan_type,country,acquisition_channel,tenure_days,monthly_spend_usd,is_mobile_primary
u0000545,new_user,free,US,organic,718,0.0,0
u0000546,casual,free,IN,email,288,0.0,1
u0000547,at_risk,enterprise,GB,social,1240,40.03,1
u0000548,casual,free,IN,organic,1747,0.0,1
u0000549,power_user,starter,BR,email,1545,137.11,0
u0000550,casual,free,US,social,1115,0.0,1
u0000551,power_user,enterprise,NL,organic,284,5.83,1
u0000552,casual,pro,US,referral,340,33.83,0
u0000553,new_user,free,CA,referral,12,0.0,0
u0000554,at_risk,starter,NL,email,165,145.24,1
u0000555,new_user,pro,DE,referral,55,124.95,0
u0000556,at_risk,free,GB,social,867,0.0,1
u0000557,at_risk,free,DE,email,1749,0.0,1
u0000558,casual,free,IN,email,1801,0.0,0
u0000559,power_user,enterprise,GB,organic,846,127.51,1
u0000560,casual,free,US,organic,711,0.0,0
u0000561,at_risk,free,FR,referral,1156,0.0,1
u0000562,power_user,starter,US,paid_search,464,11.84,1
u0000563,at_risk,pro,US,email,305,133.88,0
u0000564,at_risk,pro,AU,referral,1577,27.22,1
u0000565,new_user,free,NL,organic,960,0.0,0
u0000566,casual,free,CA,organic,1742,0.0,0
u0000567,casual,free,GB,social,171,0.0,0
u0000568,power_user,pro,DE,social,568,109.25,0
u0000569,new_user,starter,US,direct,733,76.28,0
u0000570,new_user,starter,NL,organic,907,21.45,1
u0000571,casual,pro,FR,organic,289,105.56,1
u0000572,new_user,free,NL,paid_search,180,0.0,0
u0000573,casual,starter,BR,organic,379,97.58,0
u0000574,new_user,starter,NL,paid_search,1323,141.71,1
u0000575,casual,free,CA,paid_search,979,0.0,1
u0000576,casual,starter,FR,email,1591,65.72,1
u0000577,casual,pro,BR,paid_search,1465,82.12,0
u0000578,casual,free,CA,paid_search,1761,0.0,1
u0000579,casual,free,US,referral,338,0.0,1
u0000580,new_user,starter,GB,paid_search,884,138.64,0
u0000581,casual,pro,NL,referral,1195,15.61,0
u0000582,new_user,free,IN,organic,709,0.0,1
u0000583,at_risk,free,DE,organic,907,0.0,1
u0000584,at_risk,free,AU,referral,906,0.0,1
u0000585,casual,free,DE,organic,490,0.0,1
u0000586,champion,free,CA,organic,421,0.0,0
u0000587,casual,starter,US,referral,989,66.91,0
u0000588,casual,free,US,organic,725,0.0,1
u0000589,new_user,free,AU,paid_search,1724,0.0,1
u0000590,power_user,free,FR,paid_search,1276,0.0,1
u0000591,new_user,starter,US,direct,1232,85.81,0
u0000592,casual,starter,CA,organic,233,4.3,0
u0000593,at_risk,pro,US,paid_search,1670,38.67,1
u0000594,new_user,starter,DE,email,1265,123.81,0
u0000595,at_risk,free,DE,organic,1251,0.0,1
u0000596,casual,starter,BR,social,1300,47.61,1
u0000597,casual,free,US,organic,371,0.0,0
u0000598,at_risk,free,JP,social,1598,0.0,1
u0000599,at_risk,starter,DE,paid_search,164,98.69,0
u0000600,new_user,free,US,referral,458,0.0,0
u0000601,new_user,free,GB,paid_search,612,0.0,1
u0000602,new_user,free,JP,organic,1216,0.0,1
u0000603,at_risk,free,US,paid_search,1340,0.0,0
u0000604,casual,free,GB,email,1295,0.0,1
u0000605,casual,pro,US,paid_search,924,22.88,0
u0000606,casual,starter,US,email,856,70.13,0
u0000607,new_user,free,US,social,303,0.0,0
u0000608,casual,free,DE,paid_search,773,0.0,1
u0000609,power_user,free,US,email,1521,0.0,1
u0000610,casual,free,US,organic,1526,0.0,1
u0000611,power_user,free,AU,email,53,0.0,0
u0000612,champion,free,NL,organic,15,0.0,1
u0000613,casual,free,US,social,1244,0.0,0
u0000614,casual,free,DE,email,1430,0.0,0
u0000615,casual,free,FR,paid_search,1630,0.0,1
u0000616,new_user,free,AU,organic,1158,0.0,1
u0000617,new_user,starter,CA,organic,681,28.89,0
u0000618,at_risk,starter,US,organic,760,54.55,0
u0000619,casual,free,US,organic,773,0.0,0
u0000620,new_user,free,IN,direct,1342,0.0,0
u0000621,at_risk,starter,US,paid_search,1760,38.41,1
u0000622,casual,pro,CA,email,482,29.48,0
u0000623,casual,pro,US,paid_search,1407,57.38,1
u0000624,power_user,free,US,direct,290,0.0,1
u0000625,new_user,pro,US,paid_search,386,46.4,0
u0000626,new_user,starter,US,referral,700,0.6,0
u0000627,casual,free,US,email,206,0.0,0
u0000628,new_user,free,CA,referral,1518,0.0,1
u0000629,new_user,free,CA,referral,847,0.0,0
u0000630,at_risk,free,US,email,176,0.0,0
u0000631,at_risk,free,US,referral,1559,0.0,0
u0000632,champion,pro,NL,email,238,84.91,1
u0000633,at_risk,enterprise,GB,email,378,25.98,1
u0000634,at_risk,enterprise,NL,organic,1044,11.63,1
u0000635,power_user,free,IN,paid_search,463,0.0,0
u0000636,at_risk,free,US,social,1606,0.0,0
u0000637,casual,pro,GB,social,1421,41.26,0
u0000638,at_risk,starter,GB,social,348,29.88,1
u0000639,new_user,pro,AU,paid_search,1463,97.05,1
u0000640,casual,starter,US,social,246,12.53,0
u0000641,casual,starter,GB,organic,757,84.8,0
u0000642,casual,starter,DE,email,1180,134.08,1
u0000643,at_risk,starter,FR,email,571,0.39,1
u0000644,at_risk,starter,US,organic,503,117.26,0
u0000645,casual,free,NL,email,154,0.0,1
u0000646,casual,free,BR,direct,28,0.0,1
u0000647,casual,starter,US,organic,792,21.93,0
u0000648,new_user,pro,US,referral,1631,110.91,1
u0000649,at_risk,starter,US,organic,841,133.81,1
u0000650,at_risk,starter,US,organic,1781,63.05,1
u0000651,at_risk,free,BR,paid_search,56,0.0,1
u0000652,casual,free,US,paid_search,718,0.0,0
u0000653,power_user,free,US,paid_search,953,0.0,1
u0000654,casual,pro,US,email,1715,125.69,1
u0000655,power_user,free,US,social,955,0.0,1
u0000656,casual,starter,JP,organic,417,52.63,1
u0000657,casual,free,US,email,1506,0.0,0
u0000658,new_user,pro,US,social,1400,34.06,1
u0000659,at_risk,free,NL,paid_search,1497,0.0,0
u0000660,casual,free,GB,referral,672,0.0,1
u0000661,casual,starter,IN,paid_search,663,52.15,0
u0000662,power_user,pro,US,organic,1066,30.26,0
u0000663,new_user,pro,AU,organic,575,91.38,1
u0000664,casual,free,JP,paid_search,1461,0.0,0
u0000665,power_user,starter,BR,paid_search,1251,44.34,0
u0000666,power_user,free,US,paid_search,1141,0.0,0
u0000667,power_user,pro,US,social,1531,132.35,1
u0000668,power_user,free,GB,paid_search,1166,0.0,1
u0000669,casual,free,US,paid_search,1510,0.0,1
u0000670,power_user,starter,NL,referral,955,103.12,1
u0000671,power_user,free,DE,paid_search,465,0.0,1
u0000672,casual,free,US,social,1674,0.0,1
u0000673,power_user,free,DE,organic,797,0.0,1
u0000674,new_user,starter,US,social,5,23.91,1
u0000675,new_user,starter,US,direct,1214,9.25,0
u0000676,new_user,pro,US,paid_search,1098,117.44,1
u0000677,at_risk,free,US,email,1230,0.0,0
u0000678,casual,starter,GB,referral,1540,103.08,1
u0000679,casual,free,AU,direct,894,0.0,0
u0000680,casual,free,JP,organic,501,0.0,0
u0000681,new_user,free,BR,organic,298,0.0,0
u0000682,casual,pro,CA,paid_search,1129,108.4,0
u0000683,at_risk,free,GB,organic,1590,0.0,0
u0000684,new_user,free,IN,organic,230,0.0,1
u0000685,casual,free,US,direct,1335,0.0,1
u0000686,new_user,free,GB,organic,1511,0.0,1
u0000687,champion,free,NL,organic,642,0.0,0
u0000688,casual,free,US,social,215,0.0,1
u0000689,at_risk,starter,AU,social,1388,23.04,1
u0000690,new_user,free,NL,organic,386,0.0,1
u0000691,at_risk,free,US,email,1290,0.0,0
u0000692,power_user,pro,AU,organic,1344,120.57,1
u0000693,at_risk,free,NL,paid_search,1715,0.0,0
u0000694,power_user,pro,GB,organic,1394,111.46,0
u0000695,champion,free,GB,paid_search,424,0.0,1
u0000696,casual,free,GB,organic,1180,0.0,0
u0000697,at_risk,pro,DE,organic,1710,128.32,1
u0000698,at_risk,free,DE,email,1447,0.0,0
u0000699,at_risk,free,US,email,1622,0.0,1
u0000700,casual,free,GB,organic,430,0.0,1
u0000701,casual,starter,US,email,1499,10.76,0
u0000702,at_risk,free,US,direct,1812,0.0,0
u0000703,at_risk,starter,US,organic,690,37.17,0
u0000704,casual,free,US,social,664,0.0,1
u0000705,at_risk,pro,NL,paid_search,1211,81.99,0
u0000706,casual,pro,US,social,1124,80.27,1
u0000707,casual,free,US,social,1642,0.0,0
u0000708,casual,starter,US,paid_search,126,62.89,1
u0000709,casual,free,US,email,953,0.0,0
u0000710,power_user,free,DE,social,22,0.0,0
u0000711,champion,starter,US,organic,1735,64.19,0
u0000712,casual,starter,US,paid_search,1500,96.5,0
u0000713,power_user,starter,GB,social,1820,21.57,1
u0000714,power_user,free,FR,organic,1656,0.0,0
u0000715,at_risk,free,FR,organic,1419,0.0,1
u0000716,casual,pro,GB,organic,1822,118.75,0
u0000717,at_risk,free,FR,organic,634,0.0,0
u0000718,casual,free,IN,organic,508,0.0,0
u0000719,casual,starter,US,direct,1671,131.75,1
u0000720,power_user,free,GB,organic,953,0.0,1
u0000721,casual,free,GB,paid_search,1649,0.0,0
u0000722,champion,free,CA,organic,765,0.0,1
u0000723,casual,free,FR,social,962,0.0,1
u0000724,new_user,free,GB,organic,799,0.0,1
u0000725,casual,starter,GB,email,294,8.57,0
u0000726,champion,free,US,social,1062,0.0,0
u0000727,new_user,free,DE,referral,666,0.0,1
u0000728,casual,starter,FR,paid_search,1164,123.82,0
u0000729,casual,free,US,direct,1524,0.0,1
u0000730,casual,free,US,direct,71,0.0,0
u0000731,casual,starter,US,organic,1318,26.33,1
u0000732,casual,free,US,organic,662,0.0,0
u0000733,casual,free,US,direct,1710,0.0,1
u0000734,casual,free,NL,paid_search,185,0.0,0
u0000735,casual,free,CA,organic,1116,0.0,0
u0000736,casual,pro,AU,email,1392,119.56,0
u0000737,casual,free,US,paid_search,176,0.0,0
u0000738,casual,starter,US,email,128,56.33,1
u0000739,new_user,free,IN,social,1372,0.0,0
u0000740,at_risk,free,CA,organic,1599,0.0,0
u0000741,casual,free,DE,paid_search,486,0.0,1
u0000742,casual,free,US,social,60,0.0,1
u0000743,casual,starter,US,paid_search,420,3.13,0
u0000744,champion,starter,US,email,1559,113.35,0
u0000745,casual,free,DE,paid_search,1016,0.0,0
u0000746,casual,pro,US,social,900,57.95,0
u0000747,at_risk,free,US,paid_search,923,0.0,1
u0000748,casual,starter,US,organic,1000,50.65,0
u0000749,new_user,starter,IN,direct,1685,111.89,0
u0000750,casual,free,US,referral,1507,0.0,1
u0000751,at_risk,free,US,direct,1458,0.0,1
u0000752,at_risk,starter,US,organic,588,2.42,1
u0000753,at_risk,free,NL,social,644,0.0,1
u0000754,power_user,free,GB,email,398,0.0,0
u0000755,casual,starter,NL,organic,1738,98.98,1
u0000756,power_user,starter,US,email,1039,42.41,1
u0000757,power_user,pro,US,social,236,10.72,1
u0000758,power_user,free,AU,organic,416,0.0,1
u0000759,casual,enterprise,NL,social,650,41.99,1
u0000760,power_user,free,DE,direct,974,0.0,0
u0000761,at_risk,free,DE,social,1419,0.0,1
u0000762,casual,free,US,organic,1355,0.0,0
u0000763,casual,starter,US,organic,23,148.33,0
u0000764,casual,pro,CA,email,669,10.58,1
u0000765,casual,free,AU,organic,144,0.0,1
u0000766,power_user,free,NL,referral,138,0.0,1
u0000767,at_risk,free,NL,organic,272,0.0,0
u0000768,casual,starter,US,email,336,8.27,1
u0000769,power_user,free,US,social,771,0.0,0
u0000770,at_risk,free,US,paid_search,622,0.0,1
u0000771,casual,free,GB,referral,1239,0.0,1
u0000772,casual,free,GB,organic,957,0.0,1
u0000773,power_user,starter,FR,referral,1684,118.5,0
u0000774,at_risk,starter,GB,direct,1413,117.21,0
u0000775,champion,pro,US,paid_search,1736,104.07,1
u0000776,new_user,free,US,organic,226,0.0,0
u0000777,power_user,free,IN,paid_search,1389,0.0,0
u0000778,casual,free,FR,organic,736,0.0,0
u0000779,power_user,pro,AU,email,282,130.05,0
u0000780,power_user,free,US,direct,890,0.0,0
u0000781,casual,free,IN,organic,121,0.0,0
u0000782,new_user,starter,US,social,1018,40.2,0
u0000783,casual,free,BR,social,1283,0.0,0
u0000784,new_user,starter,NL,referral,847,130.75,0
u0000785,casual,free,DE,social,891,0.0,1
u0000786,new_user,pro,NL,referral,1698,124.62,0
u0000787,power_user,free,CA,direct,562,0.0,0
u0000788,at_risk,free,GB,organic,1653,0.0,1
u0000789,power_user,free,GB,organic,468,0.0,1
u0000790,casual,free,GB,organic,1791,0.0,1
u0000791,casual,free,US,paid_search,1627,0.0,0
u0000792,at_risk,pro,AU,paid_search,455,13.22,1
u0000793,casual,free,US,paid_search,966,0.0,1
u0000794,casual,starter,NL,referral,178,24.73,0
u0000795,power_user,free,NL,referral,22,0.0,1
u0000796,new_user,starter,GB,direct,184,141.91,1
u0000797,casual,free,US,paid_search,484,0.0,0
u0000798,champion,free,US,paid_search,510,0.0,0
u0000799,at_risk,starter,US,organic,1124,31.9,0
u0000800,casual,pro,BR,direct,840,120.05,1
u0000801,new_user,free,US,organic,1557,0.0,1
u0000802,casual,starter,US,organic,793,5.68,1
u0000803,at_risk,free,US,email,963,0.0,0
u0000804,casual,free,IN,email,106,0.0,0
u0000805,new_user,pro,GB,organic,1151,6.58,0
u0000806,casual,starter,NL,organic,1796,109.55,1
u0000807,new_user,pro,GB,paid_search,1174,23.89,1
u0000808,power_user,free,AU,social,1245,0.0,1
u0000809,casual,free,US,direct,908,0.0,1
u0000810,power_user,starter,US,referral,712,45.79,0
u0000811,casual,free,NL,organic,1667,0.0,0
u0000812,casual,starter,US,paid_search,892,132.32,1
u0000813,casual,free,US,organic,529,0.0,0
u0000814,power_user,free,US,email,288,0.0,0
u0000815,new_user,free,GB,social,1524,0.0,0
u0000816,new_user,starter,US,social,1273,112.2,0
u0000817,at_risk,starter,FR,referral,706,93.25,0
u0000818,casual,starter,CA,referral,1472,59.82,0
u0000819,new_user,free,NL,referral,1291,0.0,0
u0000820,champion,pro,US,email,844,103.73,0
u0000821,casual,starter,FR,social,1611,129.48,0
u0000822,new_user,free,CA,email,1277,0.0,1
u0000823,casual,free,US,social,372,0.0,1
u0000824,at_risk,free,NL,organic,1385,0.0,0
u0000825,power_user,pro,US,social,171,85.43,0
u0000826,at_risk,enterprise,GB,referral,1401,97.52,0
u0000827,new_user,free,GB,email,1724,0.0,1
u0000828,at_risk,free,GB,organic,499,0.0,0
u0000829,casual,free,BR,organic,291,0.0,1
u0000830,at_risk,free,GB,social,1317,0.0,1
u0000831,new_user,pro,JP,direct,527,79.15,0
u0000832,power_user,free,NL,organic,1143,0.0,1
u0000833,power_user,free,GB,paid_search,1114,0.0,1
u0000834,casual,free,DE,paid_search,582,0.0,1
u0000835,new_user,free,CA,organic,1785,0.0,0
u0000836,casual,enterprise,US,social,507,117.13,0
u0000837,new_user,free,NL,paid_search,631,0.0,1
u0000838,casual,free,US,paid_search,693,0.0,1
u0000839,casual,free,CA,paid_search,1383,0.0,0
u0000840,new_user,free,NL,paid_search,1069,0.0,0
u0000841,casual,free,US,organic,1081,0.0,1
u0000842,casual,starter,US,organic,588,2.2,0
u0000843,casual,starter,US,social,1345,74.59,0
u0000844,power_user,pro,US,social,880,65.31,1
u0000845,power_user,starter,US,paid_search,1318,97.09,1
u0000846,at_risk,starter,AU,social,1734,96.1,0
u0000847,at_risk,free,NL,organic,1137,0.0,1
u0000848,new_user,free,DE,paid_search,1554,0.0,0
u0000849,power_user,starter,DE,organic,105,59.86,0
u0000850,at_risk,free,US,paid_search,1210,0.0,1
u0000851,casual,pro,BR,paid_search,1700,67.32,1
u0000852,at_risk,free,JP,social,21,0.0,0
u0000853,champion,free,FR,organic,1279,0.0,0
u0000854,champion,free,GB,paid_search,1116,0.0,1
u0000855,champion,starter,BR,direct,1681,10.13,0
u0000856,casual,free,US,paid_search,206,0.0,0
u0000857,power_user,free,JP,referral,1815,0.0,0
u0000858,casual,free,NL,organic,1150,0.0,0
u0000859,champion,pro,NL,email,1540,112.1,0
u0000860,casual,starter,AU,paid_search,1459,90.21,1
u0000861,casual,free,BR,paid_search,59,0.0,0
u0000862,at_risk,free,US,paid_search,1310,0.0,0
u0000863,casual,starter,US,organic,12,37.98,1
u0000864,at_risk,pro,US,referral,1732,40.27,1
u0000865,at_risk,pro,DE,paid_search,293,54.21,1
u0000866,casual,pro,GB,referral,160,115.33,0
u0000867,casual,free,CA,organic,1171,0.0,0
u0000868,champion,free,US,social,1209,0.0,1
u0000869,casual,starter,DE,referral,594,57.98,0
u0000870,casual,free,US,email,552,0.0,0
u0000871,casual,free,NL,social,176,0.0,0
u0000872,at_risk,free,FR,organic,297,0.0,1
u0000873,casual,starter,BR,paid_search,806,132.87,0
u0000874,new_user,starter,IN,social,1072,71.98,0
u0000875,casual,free,CA,organic,1208,0.0,0
u0000876,new_user,starter,BR,social,1354,28.31,0
u0000877,at_risk,free,US,email,592,0.0,1
u0000878,champion,free,CA,organic,627,0.0,0
u0000879,power_user,free,AU,paid_search,1406,0.0,0
u0000880,casual,starter,US,direct,1632,18.24,0
u0000881,casual,free,DE,email,341,0.0,1
u0000882,casual,pro,NL,social,1741,140.85,1
u0000883,casual,pro,DE,organic,1335,54.63,0
u0000884,casual,free,DE,email,165,0.0,0
u0000885,at_risk,starter,US,paid_search,1636,51.87,0
u0000886,power_user,free,JP,organic,790,0.0,1
u0000887,casual,free,FR,paid_search,316,0.0,1
u0000888,casual,free,GB,referral,196,0.0,0
u0000889,casual,enterprise,BR,organic,307,50.55,0
u0000890,new_user,pro,CA,organic,887,103.99,0
u0000891,casual,free,FR,paid_search,35,0.0,1
u0000892,at_risk,free,CA,paid_search,372,0.0,0
u0000893,casual,free,BR,social,1636,0.0,1
u0000894,new_user,starter,IN,social,905,69.96,0
u0000895,new_user,free,US,social,1565,0.0,1
u0000896,casual,starter,NL,email,555,98.04,0
u0000897,at_risk,free,US,direct,579,0.0,0
u0000898,casual,free,US,social,1498,0.0,1
u0000899,new_user,free,FR,organic,1657,0.0,1
u0000900,new_user,free,US,organic,859,0.0,1
u0000901,at_risk,free,US,referral,1308,0.0,1
u0000902,casual,starter,FR,organic,1323,18.19,0
u0000903,new_user,starter,US,email,551,15.3,1
u0000904,casual,free,JP,email,1115,0.0,1
u0000905,power_user,free,GB,organic,343,0.0,0
u0000906,new_user,free,US,email,1760,0.0,1
u0000907,power_user,starter,NL,direct,596,53.79,0
u0000908,at_risk,pro,FR,social,253,137.43,1
u0000909,casual,pro,GB,paid_search,49,42.1,0
u0000910,at_risk,free,FR,referral,1044,0.0,0
u0000911,at_risk,pro,US,paid_search,164,95.97,0
u0000912,power_user,free,DE,organic,1305,0.0,1
u0000913,casual,pro,JP,direct,1743,97.28,0
u0000914,power_user,starter,US,organic,666,73.99,0
u0000915,casual,pro,US,social,1450,32.93,0
u0000916,power_user,starter,US,email,1625,134.74,1
u0000917,at_risk,pro,AU,social,1264,30.55,1
u0000918,casual,free,DE,paid_search,254,0.0,0
u0000919,casual,free,GB,paid_search,384,0.0,1
u0000920,casual,starter,CA,direct,175,47.06,0
u0000921,casual,free,AU,paid_search,527,0.0,0
u0000922,new_user,free,US,social,1366,0.0,1
u0000923,at_risk,starter,DE,social,549,39.02,0
u0000924,at_risk,pro,US,email,1653,78.05,0
u0000925,casual,starter,FR,social,956,24.01,0
u0000926,power_user,free,BR,direct,1085,0.0,1
u0000927,new_user,free,US,paid_search,433,0.0,1
u0000928,new_user,free,GB,paid_search,356,0.0,0
u0000929,casual,starter,JP,email,1114,36.01,0
u0000930,power_user,free,NL,email,401,0.0,0
u0000931,casual,enterprise,DE,organic,689,13.0,0
u0000932,at_risk,starter,GB,email,1719,144.49,0
u0000933,casual,free,NL,direct,1379,0.0,0
u0000934,at_risk,starter,US,referral,1042,51.14,1
u0000935,casual,starter,US,organic,1192,56.06,0
u0000936,power_user,free,US,social,859,0.0,0
u0000937,champion,starter,US,paid_search,1803,47.45,0
u0000938,new_user,pro,US,referral,1395,3.21,0
u0000939,power_user,free,US,social,68,0.0,0
u0000940,at_risk,pro,GB,referral,1090,95.34,1
u0000941,power_user,free,CA,email,77,0.0,1
u0000942,at_risk,free,US,direct,1547,0.0,1
u0000943,at_risk,free,US,organic,1193,0.0,0
u0000944,power_user,free,GB,email,1132,0.0,1
u0000945,casual,pro,US,referral,512,110.81,0
u0000946,casual,free,US,organic,21,0.0,1
u0000947,casual,free,US,organic,1110,0.0,1
u0000948,casual,free,CA,organic,793,0.0,0
u0000949,power_user,pro,US,organic,631,91.56,0
u0000950,new_user,free,JP,email,1807,0.0,0
u0000951,power_user,free,GB,email,947,0.0,1
u0000952,at_risk,free,US,organic,732,0.0,1
u0000953,new_user,free,US,social,1705,0.0,1
u0000954,power_user,pro,NL,organic,1668,74.61,0
u0000955,casual,starter,BR,social,1344,82.59,1
u0000956,champion,starter,GB,referral,1342,108.34,1
u0000957,casual,free,CA,social,1203,0.0,0
