minute_utc,cdn_error_pct,ttfb_p99_ms,ttfb_p50_ms,request_count,5xx_total_pct,edge_pop,status
2024-06-21T01:32:00Z,0.01,165,58,4477081,0.006,BUD07,nominal
2024-06-21T01:33:00Z,0.0123,182,64,3001328,0.0074,FRA04,nominal
2024-06-21T01:34:00Z,0.0268,155,54,2939717,0.0161,BUD07,nominal
2024-06-21T01:35:00Z,0.0188,177,62,2785506,0.0113,AMS01,nominal
2024-06-21T01:36:00Z,0.0161,165,58,4146172,0.0097,HEL11,nominal
2024-06-21T01:37:00Z,0.0397,173,61,2757440,0.0238,BUD07,nominal
2024-06-21T01:38:00Z,0.0346,180,63,3592054,0.0208,CDG03,nominal
2024-06-21T01:39:00Z,0.0344,172,60,1213432,0.0206,OSL10,nominal
2024-06-21T01:40:00Z,0.044,172,60,2351239,0.0264,TLL12,nominal
2024-06-21T01:41:00Z,0.0403,183,64,2032559,0.0242,OSL10,nominal
2024-06-21T01:42:00Z,0.0206,176,62,1861691,0.0124,BUD07,nominal
2024-06-21T01:43:00Z,0.0414,160,56,2398455,0.0248,ATH08,nominal
2024-06-21T01:44:00Z,0.0328,170,59,2869666,0.0197,HEL11,nominal
2024-06-21T01:45:00Z,0.021,192,67,3825374,0.0126,CDG03,nominal
2024-06-21T01:46:00Z,0.0428,193,68,2328639,0.0257,OSL10,nominal
2024-06-21T01:47:00Z,0.0395,184,64,3308157,0.0237,TLL12,nominal
2024-06-21T01:48:00Z,0.0222,170,59,1835176,0.0133,STO09,nominal
2024-06-21T01:49:00Z,0.0152,162,57,2071428,0.0091,HEL11,nominal
2024-06-21T01:50:00Z,0.0283,165,58,3384910,0.017,ATH08,nominal
2024-06-21T01:51:00Z,0.03,175,61,1380960,0.018,AMS01,nominal
2024-06-21T01:52:00Z,0.0349,187,65,2640421,0.0209,AMS01,nominal
2024-06-21T01:53:00Z,0.0366,159,56,3496310,0.022,FRA04,nominal
2024-06-21T01:54:00Z,0.0242,185,65,2198440,0.0145,WAW06,nominal
2024-06-21T01:55:00Z,0.0367,176,62,3038291,0.022,TLL12,nominal
2024-06-21T01:56:00Z,0.0264,181,63,1342892,0.0158,BUD07,nominal
2024-06-21T01:57:00Z,0.0172,178,62,4183242,0.0103,BUD07,nominal
2024-06-21T01:58:00Z,0.0475,168,59,1357770,0.0285,STO09,nominal
2024-06-21T01:59:00Z,0.0375,177,62,3681227,0.0225,BUD07,nominal
2024-06-21T02:00:00Z,0.0334,194,68,3630029,0.02,STO09,nominal
2024-06-21T02:01:00Z,0.023,186,65,1772778,0.0138,STO09,nominal
2024-06-21T02:02:00Z,0.0236,169,59,1658474,0.0142,TLL12,nominal
2024-06-21T02:03:00Z,0.0314,193,68,4119790,0.0188,ATH08,nominal
2024-06-21T02:04:00Z,0.0468,170,59,2632795,0.0281,OSL10,nominal
2024-06-21T02:05:00Z,0.0266,182,64,1098615,0.016,LHR02,nominal
2024-06-21T02:06:00Z,0.0246,169,59,3331118,0.0148,AMS01,nominal
2024-06-21T02:07:00Z,0.0488,168,59,1462793,0.0293,STO09,nominal
2024-06-21T02:08:00Z,0.0133,167,58,1907185,0.008,ATH08,nominal
2024-06-21T02:09:00Z,0.0422,164,57,2063489,0.0253,CDG03,nominal
2024-06-21T02:10:00Z,0.0304,177,62,3802662,0.0182,ATH08,nominal
2024-06-21T02:11:00Z,0.0164,173,61,1402073,0.0098,FRA04,nominal
2024-06-21T02:12:00Z,0.0162,184,64,2688064,0.0097,MAD05,nominal
2024-06-21T02:13:00Z,0.0425,193,68,2873266,0.0255,STO09,nominal
2024-06-21T02:14:00Z,0.0236,157,55,1685698,0.0142,OSL10,nominal
2024-06-21T02:15:00Z,0.0188,184,64,2533490,0.0113,BUD07,nominal
2024-06-21T02:16:00Z,0.0263,172,60,2619214,0.0158,CDG03,nominal
2024-06-21T02:17:00Z,0.0299,193,68,3294294,0.0179,STO09,nominal
2024-06-21T02:18:00Z,0.0299,178,62,1410583,0.0179,OSL10,nominal
2024-06-21T02:19:00Z,0.0278,171,60,2254386,0.0167,BUD07,nominal
2024-06-21T02:20:00Z,0.0313,182,64,2769374,0.0188,MAD05,nominal
2024-06-21T02:21:00Z,0.0493,160,56,1655193,0.0296,HEL11,nominal
2024-06-21T02:22:00Z,0.0391,183,64,4039266,0.0235,CDG03,nominal
2024-06-21T02:23:00Z,0.0383,169,59,2003831,0.023,LHR02,nominal
2024-06-21T02:24:00Z,0.0444,175,61,3566958,0.0266,CDG03,nominal
2024-06-21T02:25:00Z,0.0211,187,65,4139809,0.0127,HEL11,nominal
2024-06-21T02:26:00Z,0.0412,167,58,2627609,0.0247,MAD05,nominal
2024-06-21T02:27:00Z,0.0326,159,56,3527724,0.0196,FRA04,nominal
2024-06-21T02:28:00Z,0.04,194,68,2688425,0.024,WAW06,nominal
2024-06-21T02:29:00Z,0.0168,171,60,3480256,0.0101,STO09,nominal
2024-06-21T02:30:00Z,0.0126,181,63,3925210,0.0076,FRA04,nominal
2024-06-21T02:31:00Z,0.0102,182,64,3618682,0.0061,HEL11,nominal
2024-06-21T02:32:00Z,0.0352,185,65,976339,0.0211,AMS01,nominal
2024-06-21T02:33:00Z,0.0278,189,66,1984981,0.0167,AMS01,nominal
2024-06-21T02:34:00Z,0.0148,160,56,3721639,0.0089,AMS01,nominal
2024-06-21T02:35:00Z,0.0378,175,61,3759398,0.0227,MAD05,nominal
2024-06-21T02:36:00Z,0.0117,182,64,2141336,0.007,STO09,nominal
2024-06-21T02:37:00Z,0.0499,195,68,1722350,0.0299,BUD07,nominal
2024-06-21T02:38:00Z,0.0166,189,66,1832422,0.01,LHR02,nominal
2024-06-21T02:39:00Z,0.0252,172,60,2439866,0.0151,MAD05,nominal
2024-06-21T02:40:00Z,0.0205,182,64,3371608,0.0123,AMS01,nominal
2024-06-21T02:41:00Z,0.0219,187,65,3733273,0.0131,LHR02,nominal
2024-06-21T02:42:00Z,0.0181,155,54,1544389,0.0109,STO09,nominal
2024-06-21T02:43:00Z,0.0456,168,59,4211504,0.0274,HEL11,nominal
2024-06-21T02:44:00Z,0.0335,155,54,2796631,0.0201,AMS01,nominal
2024-06-21T02:45:00Z,0.0476,173,61,3624182,0.0286,OSL10,nominal
2024-06-21T02:46:00Z,0.0442,175,61,3686998,0.0265,FRA04,nominal
2024-06-21T02:47:00Z,0.0239,167,58,2539414,0.0143,BUD07,nominal
2024-06-21T02:48:00Z,0.0388,176,62,1095864,0.0233,FRA04,nominal
2024-06-21T02:49:00Z,0.0492,191,67,1212094,0.0295,CDG03,nominal
2024-06-21T02:50:00Z,0.0393,191,67,4229943,0.0236,MAD05,nominal
2024-06-21T02:51:00Z,0.0406,175,61,3826942,0.0244,AMS01,nominal
2024-06-21T02:52:00Z,0.0129,165,58,4367639,0.0077,BUD07,nominal
2024-06-21T02:53:00Z,0.0181,176,62,4060977,0.0109,CDG03,nominal
2024-06-21T02:54:00Z,0.0337,192,67,2292071,0.0202,FRA04,nominal
2024-06-21T02:55:00Z,0.0477,155,54,1449015,0.0286,BUD07,nominal
2024-06-21T02:56:00Z,0.0214,180,63,4339525,0.0128,MAD05,nominal
2024-06-21T02:57:00Z,0.0242,174,61,1305146,0.0145,OSL10,nominal
2024-06-21T02:58:00Z,0.0255,184,64,2999180,0.0153,CDG03,nominal
2024-06-21T02:59:00Z,0.0273,168,59,2415157,0.0164,OSL10,nominal
2024-06-21T03:00:00Z,0.0205,186,65,1960523,0.0123,WAW06,nominal
2024-06-21T03:01:00Z,0.0315,179,63,2671533,0.0189,FRA04,nominal
2024-06-21T03:02:00Z,0.0291,161,56,2506002,0.0175,FRA04,nominal
2024-06-21T03:03:00Z,0.0212,186,65,1844583,0.0127,OSL10,nominal
2024-06-21T03:04:00Z,0.0113,163,57,2108949,0.0068,WAW06,nominal
2024-06-21T03:05:00Z,0.0131,177,62,3196787,0.0079,STO09,nominal
2024-06-21T03:06:00Z,0.0229,155,54,864910,0.0137,WAW06,nominal
2024-06-21T03:07:00Z,0.0209,158,55,1288461,0.0125,MAD05,nominal
2024-06-21T03:08:00Z,0.0141,182,64,3587530,0.0085,MAD05,nominal
2024-06-21T03:09:00Z,0.0174,162,57,2557920,0.0104,CDG03,nominal
2024-06-21T03:10:00Z,0.0393,163,57,1307790,0.0236,MAD05,nominal
2024-06-21T03:11:00Z,0.0254,170,59,1371284,0.0152,BUD07,nominal
2024-06-21T03:12:00Z,0.0251,173,61,3060073,0.0151,OSL10,nominal
2024-06-21T03:13:00Z,0.0233,162,57,1962798,0.014,BUD07,nominal
2024-06-21T03:14:00Z,0.0415,168,59,2074112,0.0249,TLL12,nominal
2024-06-21T03:15:00Z,0.0265,160,56,4118556,0.0159,MAD05,nominal
2024-06-21T03:16:00Z,0.0468,155,54,4496245,0.0281,STO09,nominal
2024-06-21T03:17:00Z,0.0282,189,66,3082684,0.0169,TLL12,nominal
2024-06-21T03:18:00Z,0.0229,165,58,3671877,0.0137,AMS01,nominal
2024-06-21T03:19:00Z,0.0454,169,59,2122799,0.0272,ATH08,nominal
2024-06-21T03:20:00Z,0.0234,184,64,2864785,0.014,LHR02,nominal
2024-06-21T03:21:00Z,0.0108,165,58,2278898,0.0065,FRA04,nominal
2024-06-21T03:22:00Z,0.028,157,55,3144189,0.0168,FRA04,nominal
2024-06-21T03:23:00Z,0.0437,160,56,4285300,0.0262,CDG03,nominal
2024-06-21T03:24:00Z,0.0275,193,68,3540021,0.0165,CDG03,nominal
2024-06-21T03:25:00Z,0.048,168,59,3317113,0.0288,OSL10,nominal
2024-06-21T03:26:00Z,0.0273,173,61,1822614,0.0164,WAW06,nominal
2024-06-21T03:27:00Z,0.0445,171,60,3235635,0.0267,BUD07,nominal
2024-06-21T03:28:00Z,0.0222,190,66,4484077,0.0133,HEL11,nominal
2024-06-21T03:29:00Z,0.0335,160,56,1745237,0.0201,STO09,nominal
2024-06-21T03:30:00Z,0.0174,167,58,2202169,0.0104,FRA04,nominal
2024-06-21T03:31:00Z,0.0354,155,54,3643972,0.0212,OSL10,nominal
2024-06-21T03:32:00Z,0.0273,181,63,3225485,0.0164,STO09,nominal
2024-06-21T03:33:00Z,0.0186,177,62,3039500,0.0112,CDG03,nominal
2024-06-21T03:34:00Z,0.0448,178,62,4400888,0.0269,STO09,nominal
2024-06-21T03:35:00Z,0.0228,174,61,3589465,0.0137,FRA04,nominal
2024-06-21T03:36:00Z,0.0403,190,66,2765264,0.0242,BUD07,nominal
2024-06-21T03:37:00Z,0.0391,173,61,1440058,0.0235,FRA04,nominal
2024-06-21T03:38:00Z,0.046,165,58,3105492,0.0276,LHR02,nominal
2024-06-21T03:39:00Z,0.0141,167,58,3781787,0.0085,FRA04,nominal
2024-06-21T03:40:00Z,0.0295,170,59,2587419,0.0177,MAD05,nominal
2024-06-21T03:41:00Z,0.0495,191,67,1118069,0.0297,STO09,nominal
2024-06-21T03:42:00Z,0.0481,161,56,3237548,0.0289,BUD07,nominal
2024-06-21T03:43:00Z,0.0421,161,56,1584661,0.0253,BUD07,nominal
2024-06-21T03:44:00Z,0.033,164,57,1672481,0.0198,MAD05,nominal
2024-06-21T03:45:00Z,0.016,177,62,1844056,0.0096,STO09,nominal
2024-06-21T03:46:00Z,0.022,157,55,1619367,0.0132,ATH08,nominal
2024-06-21T03:47:00Z,0.0385,156,55,3953517,0.0231,CDG03,nominal
2024-06-21T03:48:00Z,0.0421,195,68,1556032,0.0253,LHR02,nominal
2024-06-21T03:49:00Z,0.0279,155,54,3148287,0.0167,MAD05,nominal
2024-06-21T03:50:00Z,0.0118,180,63,1293486,0.0071,TLL12,nominal
2024-06-21T03:51:00Z,0.0118,161,56,4353445,0.0071,BUD07,nominal
2024-06-21T03:52:00Z,0.0371,155,54,2402895,0.0223,ATH08,nominal
2024-06-21T03:53:00Z,0.0489,174,61,3567729,0.0293,CDG03,nominal
2024-06-21T03:54:00Z,0.034,168,59,2304803,0.0204,BUD07,nominal
2024-06-21T03:55:00Z,0.0287,174,61,3207023,0.0172,LHR02,nominal
2024-06-21T03:56:00Z,0.0341,194,68,2848727,0.0205,HEL11,nominal
2024-06-21T03:57:00Z,0.0246,163,57,1061376,0.0148,OSL10,nominal
2024-06-21T03:58:00Z,0.0246,184,64,1160520,0.0148,FRA04,nominal
2024-06-21T03:59:00Z,0.0292,186,65,1584353,0.0175,LHR02,nominal
2024-06-21T04:00:00Z,0.0271,173,61,4377289,0.0163,STO09,nominal
2024-06-21T04:01:00Z,0.011,161,56,3277719,0.0066,ATH08,nominal
2024-06-21T04:02:00Z,0.0153,173,61,1107125,0.0092,BUD07,nominal
2024-06-21T04:03:00Z,0.046,166,58,2599589,0.0276,CDG03,nominal
2024-06-21T04:04:00Z,0.0292,192,67,3687511,0.0175,AMS01,nominal
2024-06-21T04:05:00Z,0.0376,170,59,3731733,0.0226,STO09,nominal
2024-06-21T04:06:00Z,0.044,172,60,2741835,0.0264,TLL12,nominal
2024-06-21T04:07:00Z,0.0348,163,57,1377786,0.0209,MAD05,nominal
2024-06-21T04:08:00Z,0.0459,186,65,1269182,0.0275,AMS01,nominal
2024-06-21T04:09:00Z,0.023,164,57,1568544,0.0138,HEL11,nominal
2024-06-21T04:10:00Z,0.0262,179,63,1207289,0.0157,TLL12,nominal
2024-06-21T04:11:00Z,0.0148,165,58,3098055,0.0089,MAD05,nominal
2024-06-21T04:12:00Z,0.0117,187,65,1039198,0.007,FRA04,nominal
2024-06-21T04:13:00Z,0.0403,191,67,3897866,0.0242,OSL10,nominal
2024-06-21T04:14:00Z,0.0405,164,57,2838882,0.0243,FRA04,nominal
2024-06-21T04:15:00Z,0.0376,174,61,3812022,0.0226,STO09,nominal
2024-06-21T04:16:00Z,0.0163,188,66,898838,0.0098,ATH08,nominal
2024-06-21T04:17:00Z,0.0486,185,65,2556956,0.0292,WAW06,nominal
2024-06-21T04:18:00Z,0.0184,172,60,2349907,0.011,WAW06,nominal
2024-06-21T04:19:00Z,0.0189,176,62,3196028,0.0113,FRA04,nominal
2024-06-21T04:20:00Z,0.0258,177,62,2382381,0.0155,TLL12,nominal
2024-06-21T04:21:00Z,0.0139,173,61,3694992,0.0083,AMS01,nominal
2024-06-21T04:22:00Z,0.0256,193,68,1499663,0.0154,TLL12,nominal
2024-06-21T04:23:00Z,0.042,172,60,2896288,0.0252,HEL11,nominal
2024-06-21T04:24:00Z,0.0109,185,65,1863810,0.0065,WAW06,nominal
2024-06-21T04:25:00Z,0.0497,172,60,3027758,0.0298,ATH08,nominal
2024-06-21T04:26:00Z,0.0421,171,60,1694335,0.0253,FRA04,nominal
2024-06-21T04:27:00Z,0.0147,171,60,3823453,0.0088,ATH08,nominal
2024-06-21T04:28:00Z,0.0429,175,61,4053220,0.0257,TLL12,nominal
2024-06-21T04:29:00Z,0.0477,158,55,1793490,0.0286,FRA04,nominal
2024-06-21T04:30:00Z,0.0489,195,68,3913939,0.0293,BUD07,nominal
2024-06-21T04:31:00Z,0.0147,168,59,3433874,0.0088,OSL10,nominal
2024-06-21T04:32:00Z,0.0452,178,62,4293492,0.0271,STO09,nominal
2024-06-21T04:33:00Z,0.0248,176,62,3268288,0.0149,OSL10,nominal
2024-06-21T04:34:00Z,0.0179,174,61,967250,0.0107,MAD05,nominal
2024-06-21T04:35:00Z,0.034,185,65,2429836,0.0204,LHR02,nominal
2024-06-21T04:36:00Z,0.021,185,65,3935056,0.0126,TLL12,nominal
2024-06-21T04:37:00Z,0.0471,186,65,1301620,0.0283,LHR02,nominal
2024-06-21T04:38:00Z,0.0396,179,63,1604024,0.0238,AMS01,nominal
2024-06-21T04:39:00Z,0.0247,195,68,1728002,0.0148,HEL11,nominal
2024-06-21T04:40:00Z,0.0349,155,54,1923928,0.0209,TLL12,nominal
2024-06-21T04:41:00Z,0.0165,171,60,1394905,0.0099,MAD05,nominal
2024-06-21T04:42:00Z,0.0346,176,62,3253931,0.0208,FRA04,nominal
2024-06-21T04:43:00Z,0.0465,177,62,3757627,0.0279,AMS01,nominal
2024-06-21T04:44:00Z,0.0496,191,67,3012070,0.0298,CDG03,nominal
2024-06-21T04:45:00Z,0.0216,179,63,1346389,0.013,WAW06,nominal
2024-06-21T04:46:00Z,0.0436,177,62,2425843,0.0262,STO09,nominal
2024-06-21T04:47:00Z,0.0198,176,62,3929087,0.0119,FRA04,nominal
2024-06-21T04:48:00Z,0.0112,176,62,3250314,0.0067,MAD05,nominal
2024-06-21T04:49:00Z,0.0419,161,56,3790933,0.0251,CDG03,nominal
2024-06-21T04:50:00Z,0.0305,164,57,2700352,0.0183,BUD07,nominal
2024-06-21T04:51:00Z,0.0305,191,67,3463418,0.0183,CDG03,nominal
2024-06-21T04:52:00Z,0.0265,157,55,1925181,0.0159,LHR02,nominal
2024-06-21T04:53:00Z,0.0281,159,56,2867739,0.0169,LHR02,nominal
2024-06-21T04:54:00Z,0.0314,159,56,3298322,0.0188,LHR02,nominal
2024-06-21T04:55:00Z,0.0419,173,61,3934370,0.0251,BUD07,nominal
2024-06-21T04:56:00Z,0.0195,185,65,2623765,0.0117,TLL12,nominal
2024-06-21T04:57:00Z,0.0375,192,67,3227469,0.0225,BUD07,nominal
2024-06-21T04:58:00Z,0.0417,175,61,2557128,0.025,FRA04,nominal
2024-06-21T04:59:00Z,0.0387,157,55,975137,0.0232,OSL10,nominal
2024-06-21T05:00:00Z,0.0125,182,64,2176393,0.0075,AMS01,nominal
2024-06-21T05:01:00Z,0.0363,179,63,4392903,0.0218,MAD05,nominal
2024-06-21T05:02:00Z,0.0313,188,66,2498660,0.0188,FRA04,nominal
2024-06-21T05:03:00Z,0.0428,167,58,3090707,0.0257,STO09,nominal
2024-06-21T05:04:00Z,0.0345,188,66,1948463,0.0207,MAD05,nominal
2024-06-21T05:05:00Z,0.0378,176,62,2469030,0.0227,MAD05,nominal
2024-06-21T05:06:00Z,0.0446,167,58,2739937,0.0268,FRA04,nominal
2024-06-21T05:07:00Z,0.0159,193,68,2581013,0.0095,FRA04,nominal
2024-06-21T05:08:00Z,0.0309,183,64,3391513,0.0185,OSL10,nominal
2024-06-21T05:09:00Z,0.011,160,56,2211368,0.0066,TLL12,nominal
2024-06-21T05:10:00Z,0.0155,188,66,2762366,0.0093,BUD07,nominal
2024-06-21T05:11:00Z,0.0334,170,59,947053,0.02,MAD05,nominal
2024-06-21T05:12:00Z,0.046,158,55,2840632,0.0276,STO09,nominal
2024-06-21T05:13:00Z,0.0136,166,58,2276381,0.0082,TLL12,nominal
2024-06-21T05:14:00Z,0.048,194,68,1940374,0.0288,TLL12,nominal
2024-06-21T05:15:00Z,0.0147,163,57,1124547,0.0088,LHR02,nominal
2024-06-21T05:16:00Z,0.0251,184,64,1546447,0.0151,MAD05,nominal
2024-06-21T05:17:00Z,0.0357,174,61,2969499,0.0214,MAD05,nominal
2024-06-21T05:18:00Z,0.0144,175,61,3364282,0.0086,OSL10,nominal
2024-06-21T05:19:00Z,0.0496,183,64,3480101,0.0298,WAW06,nominal
2024-06-21T05:20:00Z,0.0117,174,61,2834430,0.007,ATH08,nominal
2024-06-21T05:21:00Z,0.0475,180,63,3178437,0.0285,AMS01,nominal
2024-06-21T05:22:00Z,0.0451,174,61,3415687,0.0271,STO09,nominal
2024-06-21T05:23:00Z,0.0181,164,57,1272685,0.0109,OSL10,nominal
2024-06-21T05:24:00Z,0.0222,185,65,4085902,0.0133,MAD05,nominal
2024-06-21T05:25:00Z,0.0108,155,54,2991266,0.0065,CDG03,nominal
2024-06-21T05:26:00Z,0.0416,168,59,1639965,0.025,HEL11,nominal
2024-06-21T05:27:00Z,0.0423,158,55,1965648,0.0254,OSL10,nominal
2024-06-21T05:28:00Z,0.0245,160,56,4154140,0.0147,AMS01,nominal
2024-06-21T05:29:00Z,0.0299,178,62,4081947,0.0179,STO09,nominal
2024-06-21T05:30:00Z,0.0285,182,64,3028712,0.0171,HEL11,nominal
2024-06-21T05:31:00Z,0.0241,155,54,3309228,0.0145,AMS01,nominal
2024-06-21T05:32:00Z,0.0194,184,64,1773165,0.0116,CDG03,nominal
2024-06-21T05:33:00Z,0.0181,183,64,1180154,0.0109,STO09,nominal
2024-06-21T05:34:00Z,0.0154,165,58,4004888,0.0092,OSL10,nominal
2024-06-21T05:35:00Z,0.0394,161,56,2038719,0.0236,ATH08,nominal
2024-06-21T05:36:00Z,0.0464,172,60,980279,0.0278,OSL10,nominal
2024-06-21T05:37:00Z,0.0318,184,64,1445551,0.0191,MAD05,nominal
2024-06-21T05:38:00Z,0.0224,191,67,1404010,0.0134,BUD07,nominal
2024-06-21T05:39:00Z,0.0395,179,63,1407145,0.0237,OSL10,nominal
2024-06-21T05:40:00Z,0.0381,183,64,990642,0.0229,ATH08,nominal
2024-06-21T05:41:00Z,0.0391,158,55,1719597,0.0235,HEL11,nominal
2024-06-21T05:42:00Z,0.0298,159,56,4177260,0.0179,OSL10,nominal
2024-06-21T05:43:00Z,0.0286,190,66,4172858,0.0172,WAW06,nominal
2024-06-21T05:44:00Z,0.0118,189,66,2781004,0.0071,AMS01,nominal
2024-06-21T05:45:00Z,0.0421,181,63,3183233,0.0253,MAD05,nominal
2024-06-21T05:46:00Z,0.0372,159,56,1232494,0.0223,OSL10,nominal
2024-06-21T05:47:00Z,0.0246,162,57,2786467,0.0148,BUD07,nominal
2024-06-21T05:48:00Z,0.0362,162,57,4123642,0.0217,TLL12,nominal
2024-06-21T05:49:00Z,0.0422,188,66,1472599,0.0253,WAW06,nominal
2024-06-21T05:50:00Z,0.0484,167,58,1314519,0.029,TLL12,nominal
2024-06-21T05:51:00Z,0.0248,188,66,3043633,0.0149,FRA04,nominal
2024-06-21T05:52:00Z,0.0161,157,55,2397500,0.0097,OSL10,nominal
2024-06-21T05:53:00Z,0.0113,174,61,1272744,0.0068,FRA04,nominal
2024-06-21T05:54:00Z,0.05,191,67,940040,0.03,MAD05,nominal
2024-06-21T05:55:00Z,0.0261,177,62,2929404,0.0157,STO09,nominal
2024-06-21T05:56:00Z,0.0216,182,64,2045451,0.013,CDG03,nominal
2024-06-21T05:57:00Z,0.017,158,55,2625276,0.0102,AMS01,nominal
2024-06-21T05:58:00Z,0.023,189,66,1919213,0.0138,TLL12,nominal
2024-06-21T05:59:00Z,0.0427,195,68,2602411,0.0256,LHR02,nominal
2024-06-21T06:00:00Z,0.0331,173,61,3402942,0.0199,LHR02,nominal
2024-06-21T06:01:00Z,0.039,166,58,1129669,0.0234,TLL12,nominal
2024-06-21T06:02:00Z,0.0321,165,58,1422589,0.0193,OSL10,nominal
2024-06-21T06:03:00Z,0.0488,180,63,3564101,0.0293,BUD07,nominal
2024-06-21T06:04:00Z,0.0499,184,64,4288806,0.0299,LHR02,nominal
2024-06-21T06:05:00Z,0.047,168,59,4497435,0.0282,ATH08,nominal
2024-06-21T06:06:00Z,0.0378,164,57,3507703,0.0227,HEL11,nominal
2024-06-21T06:07:00Z,0.0169,162,57,3790823,0.0101,CDG03,nominal
2024-06-21T06:08:00Z,0.0111,159,56,1666437,0.0067,AMS01,nominal
2024-06-21T06:09:00Z,0.0259,188,66,3903772,0.0155,MAD05,nominal
2024-06-21T06:10:00Z,0.0138,156,55,3711817,0.0083,STO09,nominal
2024-06-21T06:11:00Z,0.0309,187,65,2594871,0.0185,MAD05,nominal
2024-06-21T06:12:00Z,0.0424,194,68,1141925,0.0254,STO09,nominal
2024-06-21T06:13:00Z,0.0257,195,68,4122752,0.0154,BUD07,nominal
2024-06-21T06:14:00Z,0.0258,168,59,1596382,0.0155,OSL10,nominal
2024-06-21T06:15:00Z,0.0182,161,56,2068186,0.0109,FRA04,nominal
2024-06-21T06:16:00Z,0.0141,189,66,1957974,0.0085,BUD07,nominal
2024-06-21T06:17:00Z,0.035,167,58,2473442,0.021,TLL12,nominal
2024-06-21T06:18:00Z,0.0242,175,61,3271154,0.0145,HEL11,nominal
2024-06-21T06:19:00Z,0.0107,180,63,3022253,0.0064,CDG03,nominal
2024-06-21T06:20:00Z,0.0138,174,61,4176791,0.0083,OSL10,nominal
2024-06-21T06:21:00Z,0.0123,171,60,1602363,0.0074,STO09,nominal
2024-06-21T06:22:00Z,0.049,160,56,4002696,0.0294,BUD07,nominal
2024-06-21T06:23:00Z,0.0468,166,58,3686726,0.0281,AMS01,nominal
2024-06-21T06:24:00Z,0.0444,178,62,1856220,0.0266,AMS01,nominal
2024-06-21T06:25:00Z,0.0423,176,62,1582260,0.0254,LHR02,nominal
2024-06-21T06:26:00Z,0.0341,174,61,1232133,0.0205,LHR02,nominal
2024-06-21T06:27:00Z,0.0273,165,58,3043681,0.0164,FRA04,nominal
2024-06-21T06:28:00Z,0.0306,161,56,1122880,0.0184,BUD07,nominal
2024-06-21T06:29:00Z,0.0164,157,55,3469706,0.0098,ATH08,nominal
2024-06-21T06:30:00Z,0.0189,169,59,1721092,0.0113,AMS01,nominal
2024-06-21T06:31:00Z,0.0134,161,56,2639884,0.008,OSL10,nominal
2024-06-21T06:32:00Z,0.041,182,64,4037681,0.0246,ATH08,nominal
2024-06-21T06:33:00Z,0.0255,188,66,1876496,0.0153,FRA04,nominal
2024-06-21T06:34:00Z,0.0277,177,62,1953616,0.0166,TLL12,nominal
2024-06-21T06:35:00Z,0.0257,193,68,3221705,0.0154,CDG03,nominal
2024-06-21T06:36:00Z,0.0439,165,58,4414157,0.0263,LHR02,nominal
2024-06-21T06:37:00Z,0.0494,182,64,2777594,0.0296,ATH08,nominal
2024-06-21T06:38:00Z,0.0299,194,68,1509194,0.0179,FRA04,nominal
2024-06-21T06:39:00Z,0.0212,189,66,1268784,0.0127,CDG03,nominal
2024-06-21T06:40:00Z,0.0178,184,64,2599058,0.0107,STO09,nominal
2024-06-21T06:41:00Z,0.0372,169,59,1718298,0.0223,FRA04,nominal
2024-06-21T06:42:00Z,0.0127,171,60,1412770,0.0076,MAD05,nominal
2024-06-21T06:43:00Z,0.0268,155,54,998819,0.0161,BUD07,nominal
2024-06-21T06:44:00Z,0.0156,166,58,833295,0.0094,AMS01,nominal
2024-06-21T06:45:00Z,0.0471,191,67,3020173,0.0283,ATH08,nominal
2024-06-21T06:46:00Z,0.0357,191,67,4261484,0.0214,MAD05,nominal
2024-06-21T06:47:00Z,0.0132,155,54,2145926,0.0079,WAW06,nominal
2024-06-21T06:48:00Z,0.0341,174,61,1903277,0.0205,STO09,nominal
2024-06-21T06:49:00Z,0.0272,188,66,1515005,0.0163,HEL11,nominal
2024-06-21T06:50:00Z,0.0107,169,59,1193868,0.0064,HEL11,nominal
2024-06-21T06:51:00Z,0.0118,179,63,3393727,0.0071,STO09,nominal
2024-06-21T06:52:00Z,0.0148,162,57,3313013,0.0089,STO09,nominal
2024-06-21T06:53:00Z,0.0208,187,65,2310436,0.0125,CDG03,nominal
2024-06-21T06:54:00Z,0.0492,186,65,3922092,0.0295,TLL12,nominal
2024-06-21T06:55:00Z,0.0157,189,66,1048464,0.0094,CDG03,nominal
2024-06-21T06:56:00Z,0.0493,195,68,2710208,0.0296,OSL10,nominal
2024-06-21T06:57:00Z,0.0217,186,65,4109557,0.013,WAW06,nominal
2024-06-21T06:58:00Z,0.0441,190,66,4189305,0.0265,CDG03,nominal
2024-06-21T06:59:00Z,0.0234,194,68,1200464,0.014,AMS01,nominal
2024-06-21T07:00:00Z,0.0425,157,55,1067497,0.0255,STO09,nominal
2024-06-21T07:01:00Z,0.0498,159,56,1903461,0.0299,OSL10,nominal
2024-06-21T07:02:00Z,0.0208,179,63,3508458,0.0125,AMS01,nominal
2024-06-21T07:03:00Z,0.0431,169,59,1480596,0.0259,AMS01,nominal
2024-06-21T07:04:00Z,0.0113,177,62,1210143,0.0068,FRA04,nominal
2024-06-21T07:05:00Z,0.0135,188,66,1004677,0.0081,HEL11,nominal
