complaint_id,date,model,lot,failure_mode,outcome,mdr_submitted
CMP-10281,2021-03-21,Nimbus-II-PainPRO,LOT-6799-2021,battery_failure,serious_injury,Y
CMP-10282,2023-10-28,Nimbus-II-Plus,LOT-4739-2023,battery_failure,no_harm,N
CMP-10283,2023-01-27,Nimbus-II-Plus,LOT-5671-2023,battery_failure,serious_injury,Y
CMP-10284,2019-05-17,Nimbus-II-Plus,LOT-3389-2019,battery_failure,near_miss,Y
CMP-10285,2023-03-24,Nimbus-II-EMS,LOT-8416-2023,battery_failure,near_miss,Y
CMP-10286,2019-05-25,Nimbus-PainPro,LOT-6043-2019,battery_failure,near_miss,Y
CMP-10287,2023-10-05,Nimbus-II-Plus,LOT-6140-2023,battery_failure,no_harm,Y
CMP-10288,2020-01-05,Nimbus-Flex,LOT-3706-2020,battery_failure,no_harm,N
CMP-10289,2021-02-21,Nimbus-II-Plus,LOT-2478-2021,battery_failure,no_harm,N
CMP-10290,2021-11-13,Nimbus-PainPro,LOT-2651-2021,battery_failure,no_harm,Y
CMP-10291,2023-03-06,Nimbus-PainPro,LOT-2186-2023,battery_failure,patient_discomfort,Y
CMP-10292,2020-07-24,Nimbus-Admin,LOT-7555-2020,battery_failure,no_harm,N
CMP-10293,2023-09-05,Nimbus-II-Plus,LOT-1875-2023,battery_failure,no_harm,N
CMP-10294,2019-06-09,Nimbus-II-Flex,LOT-2030-2019,battery_failure,no_harm,N
CMP-10295,2024-06-25,Nimbus-II-EpiD,LOT-6355-2024,battery_failure,near_miss,N
CMP-10296,2020-08-21,Nimbus-II-Flex,LOT-1041-2020,battery_failure,no_harm,N
CMP-10297,2020-08-25,Nimbus-II-EMS,LOT-5747-2020,battery_failure,no_harm,Y
CMP-10298,2019-04-05,Nimbus-Flex,LOT-9840-2019,battery_failure,no_harm,Y
CMP-10299,2024-12-21,Nimbus-II-EpiD,LOT-2333-2024,battery_failure,no_harm,Y
CMP-10300,2020-11-28,Nimbus-II-EpiD,LOT-9133-2020,battery_failure,no_harm,Y
CMP-10301,2023-04-09,Nimbus-Admin,LOT-5450-2023,battery_failure,no_harm,N
CMP-10302,2021-09-11,Nimbus-II-PainPRO,LOT-4536-2021,battery_failure,no_harm,N
CMP-10303,2020-04-06,Nimbus-II-Flex,LOT-9277-2020,battery_failure,no_harm,Y
CMP-10304,2021-04-20,Nimbus-II-Plus,LOT-9033-2021,battery_failure,no_harm,Y
CMP-10305,2024-06-24,Nimbus-Admin,LOT-3845-2024,battery_failure,no_harm,Y
CMP-10306,2019-02-28,Nimbus-PainPro,LOT-7680-2019,battery_failure,near_miss,N
CMP-10307,2020-06-15,Nimbus-II-Plus,LOT-5266-2020,battery_failure,near_miss,Y
CMP-10308,2022-12-12,Nimbus-Flex,LOT-1726-2022,battery_failure,no_harm,Y
CMP-10309,2020-05-05,Nimbus-II-EMS,LOT-7158-2020,battery_failure,no_harm,N
CMP-10310,2023-06-16,Nimbus-Admin,LOT-6002-2023,battery_failure,no_harm,N
CMP-10311,2022-08-07,Nimbus-II-Flex,LOT-9501-2022,battery_failure,no_harm,N
CMP-10312,2020-11-23,Nimbus-II-EpiD,LOT-7036-2020,battery_failure,no_harm,Y
CMP-10313,2024-12-13,Nimbus-II-EMS,LOT-6100-2024,battery_failure,no_harm,N
CMP-10314,2020-04-24,Nimbus-II-EMS,LOT-8742-2020,battery_failure,patient_discomfort,N
CMP-10315,2022-05-26,Nimbus-II-Flex,LOT-2535-2022,battery_failure,no_harm,Y
CMP-10316,2023-01-14,Nimbus-Flex,LOT-3893-2023,battery_failure,no_harm,Y
CMP-10317,2019-01-03,Nimbus-II-PainPRO,LOT-6867-2019,battery_failure,no_harm,N
CMP-10318,2021-03-03,Nimbus-Flex,LOT-9976-2021,battery_failure,no_harm,N
CMP-10319,2024-06-22,Nimbus-II-EpiD,LOT-7632-2024,battery_failure,no_harm,N
CMP-10320,2019-11-22,Nimbus-PainPro,LOT-7280-2019,battery_failure,no_harm,N
CMP-10321,2024-05-02,Nimbus-II-EpiD,LOT-1975-2024,battery_failure,no_harm,N
CMP-10322,2022-02-10,Nimbus-II-EpiD,LOT-7908-2022,battery_failure,no_harm,N
CMP-10323,2020-12-02,Nimbus-Flex,LOT-5584-2020,battery_failure,no_harm,N
CMP-10324,2022-02-05,Nimbus-Flex,LOT-6915-2022,battery_failure,near_miss,N
CMP-10325,2022-10-14,Nimbus-Admin,LOT-7366-2022,battery_failure,patient_discomfort,N
CMP-10326,2023-09-13,Nimbus-Admin,LOT-7642-2023,battery_failure,near_miss,N
CMP-10327,2019-12-20,Nimbus-II-Plus,LOT-6309-2019,battery_failure,near_miss,N
CMP-10328,2023-09-05,Nimbus-Flex,LOT-8006-2023,battery_failure,serious_injury,Y
CMP-10329,2020-10-11,Nimbus-Admin,LOT-3860-2020,battery_failure,no_harm,N
CMP-10330,2023-07-12,Nimbus-II-EMS,LOT-6756-2023,battery_failure,no_harm,N
CMP-10331,2024-01-27,Nimbus-II-Flex,LOT-6951-2024,battery_failure,patient_discomfort,Y
CMP-10332,2024-09-09,Nimbus-PainPro,LOT-1837-2024,battery_failure,no_harm,Y
CMP-10333,2024-08-19,Nimbus-II-EpiD,LOT-1356-2024,battery_failure,no_harm,Y
CMP-10334,2019-11-16,Nimbus-II-EMS,LOT-1005-2019,battery_failure,no_harm,N
CMP-10335,2022-02-04,Nimbus-PainPro,LOT-1864-2022,battery_failure,no_harm,N
CMP-10336,2023-08-19,Nimbus-II-Plus,LOT-5031-2023,battery_failure,death,Y
CMP-10337,2023-03-27,Nimbus-II-EpiD,LOT-2939-2023,battery_failure,no_harm,Y
CMP-10338,2023-05-28,Nimbus-II-Plus,LOT-7515-2023,battery_failure,near_miss,Y
CMP-10339,2021-03-14,Nimbus-Flex,LOT-6893-2021,battery_failure,no_harm,Y
CMP-10340,2024-11-17,Nimbus-Flex,LOT-9760-2024,battery_failure,no_harm,N
CMP-10341,2020-10-19,Nimbus-II-EMS,LOT-9159-2020,battery_failure,no_harm,Y
CMP-10342,2019-08-09,Nimbus-II-EMS,LOT-3060-2019,battery_failure,no_harm,Y
CMP-10343,2021-12-23,Nimbus-II-PainPRO,LOT-3413-2021,battery_failure,no_harm,N
CMP-10344,2022-10-28,Nimbus-II-Plus,LOT-1034-2022,battery_failure,serious_injury,Y
CMP-10345,2020-09-13,Nimbus-II-Plus,LOT-1434-2020,battery_failure,patient_discomfort,N
CMP-10346,2024-01-22,Nimbus-II-Plus,LOT-1352-2024,battery_failure,no_harm,N
CMP-10347,2024-05-20,Nimbus-Admin,LOT-6115-2024,battery_failure,near_miss,Y
CMP-10348,2023-09-16,Nimbus-II-EpiD,LOT-9127-2023,battery_failure,no_harm,N
CMP-10349,2021-08-06,Nimbus-II-Flex,LOT-8800-2021,battery_failure,no_harm,Y
CMP-10350,2021-06-24,Nimbus-II-Flex,LOT-9722-2021,battery_failure,no_harm,Y
CMP-10351,2021-10-28,Nimbus-II-Flex,LOT-4273-2021,battery_failure,near_miss,N
CMP-10352,2020-09-27,Nimbus-II-EpiD,LOT-8187-2020,battery_failure,no_harm,Y
CMP-10353,2022-06-03,Nimbus-Admin,LOT-7652-2022,battery_failure,near_miss,N
CMP-10354,2024-02-25,Nimbus-II-Flex,LOT-3882-2024,battery_failure,no_harm,N
CMP-10355,2022-08-07,Nimbus-II-PainPRO,LOT-8560-2022,battery_failure,near_miss,N
CMP-10356,2021-12-03,Nimbus-II-EMS,LOT-2658-2021,battery_failure,no_harm,Y
CMP-10357,2019-07-17,Nimbus-PainPro,LOT-5909-2019,battery_failure,no_harm,Y
CMP-10358,2020-10-25,Nimbus-PainPro,LOT-5969-2020,battery_failure,near_miss,N
CMP-10359,2020-06-16,Nimbus-II-Plus,LOT-8700-2020,battery_failure,no_harm,N
CMP-10360,2019-10-20,Nimbus-II-EpiD,LOT-1857-2019,battery_failure,serious_injury,Y
CMP-10361,2021-07-20,Nimbus-Flex,LOT-9985-2021,battery_failure,near_miss,Y
CMP-10362,2020-01-12,Nimbus-II-EMS,LOT-5225-2020,battery_failure,no_harm,Y
CMP-10363,2021-08-10,Nimbus-II-EpiD,LOT-4771-2021,battery_failure,no_harm,N
CMP-10364,2019-04-26,Nimbus-Flex,LOT-8767-2019,battery_failure,no_harm,Y
CMP-10365,2022-07-19,Nimbus-Flex,LOT-7015-2022,battery_failure,patient_discomfort,Y
CMP-10366,2019-04-25,Nimbus-PainPro,LOT-2075-2019,battery_failure,no_harm,Y
CMP-10367,2023-04-02,Nimbus-Admin,LOT-9830-2023,battery_failure,no_harm,Y
CMP-10368,2023-02-09,Nimbus-II-EpiD,LOT-7260-2023,battery_failure,no_harm,N
CMP-10369,2019-03-08,Nimbus-Admin,LOT-8352-2019,battery_failure,near_miss,N
CMP-10370,2021-08-17,Nimbus-II-Flex,LOT-2068-2021,battery_failure,no_harm,Y
CMP-10371,2021-08-10,Nimbus-PainPro,LOT-1635-2021,battery_failure,no_harm,Y
CMP-10372,2022-10-17,Nimbus-II-PainPRO,LOT-3414-2022,battery_failure,no_harm,N
CMP-10373,2021-05-27,Nimbus-II-EMS,LOT-4278-2021,battery_failure,no_harm,N
CMP-10374,2021-10-16,Nimbus-Admin,LOT-5295-2021,battery_failure,no_harm,N
CMP-10375,2021-03-22,Nimbus-II-Plus,LOT-4994-2021,battery_failure,no_harm,N
CMP-10376,2023-08-03,Nimbus-Flex,LOT-6062-2023,battery_failure,near_miss,Y
CMP-10377,2019-06-15,Nimbus-Admin,LOT-2279-2019,battery_failure,no_harm,N
CMP-10378,2021-02-24,Nimbus-II-EMS,LOT-9024-2021,battery_failure,near_miss,N
CMP-10379,2021-06-18,Nimbus-II-Plus,LOT-5334-2021,battery_failure,no_harm,Y
CMP-10380,2022-02-20,Nimbus-II-Flex,LOT-1133-2022,battery_failure,near_miss,N
CMP-10381,2022-10-11,Nimbus-II-Flex,LOT-2288-2022,battery_failure,no_harm,Y
CMP-10382,2019-01-17,Nimbus-PainPro,LOT-4991-2019,battery_failure,no_harm,N
CMP-10383,2020-04-09,Nimbus-II-EpiD,LOT-3077-2020,battery_failure,no_harm,N
CMP-10384,2024-06-20,Nimbus-II-EpiD,LOT-2140-2024,battery_failure,no_harm,Y
CMP-10385,2021-07-03,Nimbus-II-EMS,LOT-9075-2021,battery_failure,no_harm,N
CMP-10386,2024-11-10,Nimbus-Flex,LOT-5176-2024,battery_failure,no_harm,Y
CMP-10387,2023-12-02,Nimbus-II-Flex,LOT-9269-2023,battery_failure,no_harm,Y
CMP-10388,2019-12-19,Nimbus-Flex,LOT-6730-2019,battery_failure,near_miss,N
CMP-10389,2023-07-11,Nimbus-II-EMS,LOT-9042-2023,battery_failure,no_harm,N
CMP-10390,2020-08-08,Nimbus-Admin,LOT-3472-2020,battery_failure,no_harm,Y
CMP-10391,2021-06-13,Nimbus-II-EMS,LOT-2740-2021,battery_failure,no_harm,N
CMP-10392,2023-07-22,Nimbus-Flex,LOT-3967-2023,battery_failure,no_harm,Y
CMP-10393,2020-05-26,Nimbus-II-EpiD,LOT-7635-2020,battery_failure,no_harm,N
CMP-10394,2021-02-22,Nimbus-II-EpiD,LOT-2803-2021,battery_failure,no_harm,Y
CMP-10395,2022-05-22,Nimbus-II-EpiD,LOT-6073-2022,battery_failure,no_harm,Y
CMP-10396,2021-02-14,Nimbus-PainPro,LOT-1060-2021,battery_failure,no_harm,N
CMP-10397,2024-06-07,Nimbus-Flex,LOT-5871-2024,battery_failure,no_harm,Y
CMP-10398,2023-01-23,Nimbus-II-EpiD,LOT-6739-2023,battery_failure,no_harm,N
CMP-10399,2024-04-06,Nimbus-II-EMS,LOT-7057-2024,battery_failure,no_harm,Y
CMP-10400,2020-07-04,Nimbus-Flex,LOT-6465-2020,battery_failure,near_miss,N
CMP-10401,2022-02-10,Nimbus-PainPro,LOT-3713-2022,battery_failure,serious_injury,Y
CMP-10402,2020-04-23,Nimbus-Admin,LOT-8929-2020,battery_failure,no_harm,Y
CMP-10403,2019-10-15,Nimbus-II-PainPRO,LOT-9849-2019,battery_failure,no_harm,Y
CMP-10404,2023-08-27,Nimbus-II-EpiD,LOT-8910-2023,battery_failure,no_harm,Y
CMP-10405,2023-11-20,Nimbus-Flex,LOT-8002-2023,battery_failure,no_harm,N
CMP-10406,2019-11-17,Nimbus-Flex,LOT-8695-2019,battery_failure,no_harm,Y
CMP-10407,2019-01-24,Nimbus-Flex,LOT-8772-2019,battery_failure,no_harm,Y
CMP-10408,2022-03-08,Nimbus-Admin,LOT-6986-2022,battery_failure,no_harm,N
CMP-10409,2021-05-25,Nimbus-II-EpiD,LOT-8808-2021,battery_failure,near_miss,Y
CMP-10410,2021-04-06,Nimbus-II-Flex,LOT-6049-2021,battery_failure,no_harm,N
CMP-10411,2024-01-13,Nimbus-II-PainPRO,LOT-6454-2024,battery_failure,near_miss,Y
CMP-10412,2021-10-01,Nimbus-II-EpiD,LOT-4441-2021,battery_failure,serious_injury,Y
CMP-10413,2023-02-16,Nimbus-II-PainPRO,LOT-2091-2023,battery_failure,no_harm,Y
CMP-10414,2021-12-03,Nimbus-II-Flex,LOT-4256-2021,battery_failure,no_harm,Y
CMP-10415,2024-10-20,Nimbus-II-EpiD,LOT-2244-2024,battery_failure,near_miss,N
CMP-10416,2024-11-11,Nimbus-Admin,LOT-7575-2024,battery_failure,no_harm,Y
CMP-10417,2022-01-25,Nimbus-PainPro,LOT-5025-2022,battery_failure,no_harm,Y
CMP-10418,2021-10-03,Nimbus-II-PainPRO,LOT-7191-2021,battery_failure,no_harm,Y
CMP-10419,2020-11-19,Nimbus-Flex,LOT-7151-2020,battery_failure,serious_injury,Y
CMP-10420,2022-10-16,Nimbus-II-Plus,LOT-2855-2022,battery_failure,no_harm,N
CMP-10421,2022-11-01,Nimbus-II-EpiD,LOT-6530-2022,battery_failure,no_harm,N
CMP-10422,2021-10-07,Nimbus-II-PainPRO,LOT-9788-2021,battery_failure,no_harm,Y
CMP-10423,2019-02-04,Nimbus-II-EMS,LOT-3035-2019,battery_failure,no_harm,N
CMP-10424,2020-03-09,Nimbus-II-PainPRO,LOT-5188-2020,battery_failure,no_harm,N
CMP-10425,2020-01-18,Nimbus-II-PainPRO,LOT-9052-2020,battery_failure,near_miss,N
CMP-10426,2022-08-27,Nimbus-PainPro,LOT-9425-2022,battery_failure,near_miss,Y
CMP-10427,2023-12-08,Nimbus-PainPro,LOT-3531-2023,battery_failure,no_harm,Y
CMP-10428,2019-11-26,Nimbus-Admin,LOT-5590-2019,battery_failure,patient_discomfort,Y
CMP-10429,2022-09-15,Nimbus-Flex,LOT-1114-2022,battery_failure,no_harm,N
CMP-10430,2024-12-20,Nimbus-Flex,LOT-3739-2024,battery_failure,no_harm,Y
CMP-10431,2024-04-11,Nimbus-II-Plus,LOT-9305-2024,battery_failure,no_harm,Y
CMP-10432,2020-06-10,Nimbus-II-EpiD,LOT-4266-2020,battery_failure,patient_discomfort,N
CMP-10433,2019-10-14,Nimbus-Flex,LOT-5948-2019,battery_failure,near_miss,N
CMP-10434,2020-12-02,Nimbus-II-PainPRO,LOT-4394-2020,battery_failure,no_harm,Y
CMP-10435,2021-10-11,Nimbus-II-Plus,LOT-1394-2021,battery_failure,no_harm,Y
CMP-10436,2019-11-17,Nimbus-Admin,LOT-7937-2019,battery_failure,no_harm,Y
CMP-10437,2021-04-02,Nimbus-PainPro,LOT-6265-2021,battery_failure,serious_injury,Y
CMP-10438,2020-08-26,Nimbus-II-EpiD,LOT-9657-2020,battery_failure,no_harm,Y
CMP-10439,2020-09-11,Nimbus-PainPro,LOT-5380-2020,battery_failure,no_harm,N
CMP-10440,2020-10-15,Nimbus-II-EpiD,LOT-8057-2020,battery_failure,no_harm,Y
CMP-10441,2022-08-13,Nimbus-II-Flex,LOT-3087-2022,battery_failure,patient_discomfort,N
CMP-10442,2019-11-24,Nimbus-PainPro,LOT-1776-2019,battery_failure,no_harm,Y
CMP-10443,2023-08-12,Nimbus-Flex,LOT-7553-2023,battery_failure,no_harm,Y
CMP-10444,2022-09-21,Nimbus-Flex,LOT-3058-2022,battery_failure,no_harm,Y
CMP-10445,2023-05-03,Nimbus-II-PainPRO,LOT-8841-2023,battery_failure,no_harm,N
CMP-10446,2023-04-08,Nimbus-II-Flex,LOT-1097-2023,battery_failure,no_harm,Y
CMP-10447,2023-07-26,Nimbus-PainPro,LOT-7488-2023,battery_failure,no_harm,Y
CMP-10448,2021-12-01,Nimbus-II-EpiD,LOT-9417-2021,battery_failure,no_harm,Y
CMP-10449,2023-12-07,Nimbus-Admin,LOT-4493-2023,battery_failure,near_miss,N
CMP-10450,2024-03-10,Nimbus-II-EMS,LOT-3937-2024,battery_failure,no_harm,Y
CMP-10451,2024-02-27,Nimbus-II-Flex,LOT-3074-2024,battery_failure,serious_injury,Y
CMP-10452,2023-10-12,Nimbus-II-Flex,LOT-2771-2023,battery_failure,no_harm,N
CMP-10453,2022-06-17,Nimbus-II-Flex,LOT-6992-2022,battery_failure,patient_discomfort,Y
CMP-10454,2019-10-28,Nimbus-Admin,LOT-5158-2019,battery_failure,no_harm,N
CMP-10455,2024-10-02,Nimbus-Admin,LOT-8342-2024,battery_failure,no_harm,N
CMP-10456,2021-04-12,Nimbus-PainPro,LOT-2409-2021,battery_failure,near_miss,N
CMP-10457,2024-11-02,Nimbus-II-Plus,LOT-7938-2024,battery_failure,no_harm,Y
CMP-10458,2022-10-18,Nimbus-II-EMS,LOT-3764-2022,battery_failure,no_harm,Y
CMP-10459,2022-09-02,Nimbus-Flex,LOT-9062-2022,battery_failure,near_miss,Y
CMP-10460,2023-08-13,Nimbus-II-Flex,LOT-3943-2023,battery_failure,serious_injury,Y
CMP-10461,2023-11-19,Nimbus-PainPro,LOT-5362-2023,battery_failure,no_harm,Y
CMP-10462,2022-05-25,Nimbus-II-EpiD,LOT-3916-2022,battery_failure,no_harm,N
CMP-10463,2021-11-17,Nimbus-Admin,LOT-5271-2021,battery_failure,near_miss,N
CMP-10464,2024-11-07,Nimbus-Admin,LOT-2599-2024,battery_failure,no_harm,N
CMP-10465,2021-02-12,Nimbus-II-PainPRO,LOT-3373-2021,battery_failure,no_harm,Y
CMP-10466,2021-06-19,Nimbus-II-PainPRO,LOT-6901-2021,battery_failure,no_harm,N
CMP-10467,2022-01-25,Nimbus-II-EpiD,LOT-8041-2022,battery_failure,no_harm,Y
CMP-10468,2021-03-20,Nimbus-II-PainPRO,LOT-1174-2021,battery_failure,no_harm,N
CMP-10469,2021-01-23,Nimbus-II-PainPRO,LOT-2635-2021,battery_failure,no_harm,Y
CMP-10470,2020-12-06,Nimbus-Admin,LOT-7474-2020,battery_failure,no_harm,Y
CMP-10471,2020-02-09,Nimbus-PainPro,LOT-9048-2020,battery_failure,near_miss,Y
CMP-10472,2024-09-26,Nimbus-II-PainPRO,LOT-3878-2024,battery_failure,near_miss,Y
CMP-10473,2023-04-27,Nimbus-II-EpiD,LOT-7001-2023,battery_failure,patient_discomfort,N
CMP-10474,2024-02-04,Nimbus-PainPro,LOT-3419-2024,battery_failure,serious_injury,Y
CMP-10475,2021-04-22,Nimbus-II-Plus,LOT-7022-2021,battery_failure,no_harm,Y
CMP-10476,2019-08-18,Nimbus-II-Flex,LOT-7880-2019,battery_failure,serious_injury,Y
CMP-10477,2023-10-24,Nimbus-II-PainPRO,LOT-4743-2023,battery_failure,no_harm,N
CMP-10478,2019-08-20,Nimbus-II-EpiD,LOT-5866-2019,battery_failure,no_harm,Y
CMP-10479,2023-02-20,Nimbus-II-EpiD,LOT-1132-2023,battery_failure,no_harm,N
CMP-10480,2021-06-11,Nimbus-Admin,LOT-7519-2021,battery_failure,no_harm,Y
CMP-10481,2022-02-09,Nimbus-II-EpiD,LOT-7657-2022,battery_failure,near_miss,N
CMP-10482,2020-12-12,Nimbus-II-Flex,LOT-1053-2020,battery_failure,no_harm,Y
CMP-10483,2020-12-11,Nimbus-Admin,LOT-1622-2020,battery_failure,no_harm,Y
CMP-10484,2020-04-09,Nimbus-PainPro,LOT-5668-2020,battery_failure,no_harm,N
CMP-10485,2020-06-21,Nimbus-Admin,LOT-6201-2020,battery_failure,no_harm,Y
CMP-10486,2020-02-07,Nimbus-Admin,LOT-8612-2020,battery_failure,no_harm,Y
CMP-10487,2020-06-18,Nimbus-PainPro,LOT-4714-2020,battery_failure,no_harm,Y
CMP-10488,2019-05-14,Nimbus-II-Plus,LOT-6851-2019,battery_failure,no_harm,N
CMP-10489,2021-09-19,Nimbus-II-EpiD,LOT-1052-2021,battery_failure,serious_injury,Y
CMP-10490,2021-06-22,Nimbus-PainPro,LOT-6187-2021,battery_failure,no_harm,N
CMP-10491,2024-07-21,Nimbus-Admin,LOT-9870-2024,battery_failure,near_miss,Y
CMP-10492,2023-02-22,Nimbus-Admin,LOT-9814-2023,battery_failure,no_harm,Y
CMP-10493,2021-08-10,Nimbus-Admin,LOT-1185-2021,battery_failure,no_harm,Y
CMP-10494,2023-11-25,Nimbus-II-Plus,LOT-1633-2023,battery_failure,no_harm,Y
CMP-10495,2023-02-22,Nimbus-II-EMS,LOT-9300-2023,battery_failure,no_harm,Y
CMP-10496,2021-04-01,Nimbus-II-Flex,LOT-4859-2021,battery_failure,no_harm,N
CMP-10497,2024-01-08,Nimbus-PainPro,LOT-3920-2024,battery_failure,no_harm,N
CMP-10498,2019-05-08,Nimbus-II-EMS,LOT-2058-2019,battery_failure,near_miss,Y
CMP-10499,2021-03-21,Nimbus-II-EpiD,LOT-2224-2021,battery_failure,no_harm,Y
CMP-10500,2019-05-17,Nimbus-II-EMS,LOT-5013-2019,battery_failure,no_harm,Y
CMP-10501,2024-08-03,Nimbus-II-EMS,LOT-5121-2024,battery_failure,no_harm,N
CMP-10502,2023-09-15,Nimbus-II-Plus,LOT-1325-2023,battery_failure,patient_discomfort,N
CMP-10503,2020-04-01,Nimbus-II-Plus,LOT-8458-2020,battery_failure,serious_injury,Y
CMP-10504,2021-03-15,Nimbus-II-EpiD,LOT-1690-2021,battery_failure,no_harm,Y
CMP-10505,2024-05-13,Nimbus-Admin,LOT-5842-2024,battery_failure,no_harm,N
CMP-10506,2024-03-04,Nimbus-II-PainPRO,LOT-3223-2024,battery_failure,no_harm,N
CMP-10507,2021-07-27,Nimbus-PainPro,LOT-5326-2021,battery_failure,no_harm,N
CMP-10508,2020-12-21,Nimbus-II-Plus,LOT-5838-2020,battery_failure,no_harm,N
CMP-10509,2022-11-09,Nimbus-II-PainPRO,LOT-1172-2022,battery_failure,no_harm,Y
CMP-10510,2024-12-04,Nimbus-II-EpiD,LOT-1749-2024,battery_failure,serious_injury,Y
CMP-10511,2024-08-02,Nimbus-Admin,LOT-4338-2024,battery_failure,no_harm,N
CMP-10512,2021-09-17,Nimbus-Admin,LOT-6284-2021,battery_failure,near_miss,N
CMP-10513,2023-07-28,Nimbus-II-EpiD,LOT-9875-2023,battery_failure,patient_discomfort,Y
CMP-10514,2020-08-04,Nimbus-II-PainPRO,LOT-2002-2020,battery_failure,no_harm,N
CMP-10515,2024-04-02,Nimbus-II-EMS,LOT-7596-2024,battery_failure,no_harm,N
CMP-10516,2021-10-12,Nimbus-II-PainPRO,LOT-8673-2021,battery_failure,no_harm,N
CMP-10517,2023-11-22,Nimbus-PainPro,LOT-9472-2023,battery_failure,no_harm,N
CMP-10518,2020-07-01,Nimbus-PainPro,LOT-3446-2020,battery_failure,no_harm,Y
CMP-10519,2020-12-02,Nimbus-II-Flex,LOT-3254-2020,battery_failure,serious_injury,Y
CMP-10520,2019-02-24,Nimbus-II-EpiD,LOT-3747-2019,battery_failure,no_harm,Y
CMP-10521,2022-01-13,Nimbus-II-EpiD,LOT-1342-2022,battery_failure,patient_discomfort,N
CMP-10522,2024-05-03,Nimbus-II-Plus,LOT-7521-2024,battery_failure,near_miss,Y
CMP-10523,2023-06-26,Nimbus-II-PainPRO,LOT-8652-2023,battery_failure,no_harm,N
CMP-10524,2024-02-17,Nimbus-II-PainPRO,LOT-8175-2024,battery_failure,near_miss,N
CMP-10525,2024-01-12,Nimbus-II-Flex,LOT-9680-2024,battery_failure,patient_discomfort,N
CMP-10526,2024-01-05,Nimbus-II-Flex,LOT-6546-2024,battery_failure,no_harm,Y
CMP-10527,2023-03-04,Nimbus-Admin,LOT-9310-2023,battery_failure,no_harm,Y
CMP-10528,2023-07-12,Nimbus-II-PainPRO,LOT-9978-2023,battery_failure,near_miss,Y
CMP-10529,2020-02-06,Nimbus-II-EpiD,LOT-4692-2020,battery_failure,patient_discomfort,Y
CMP-10530,2022-09-08,Nimbus-II-Flex,LOT-3865-2022,battery_failure,no_harm,Y
CMP-10531,2022-11-12,Nimbus-II-PainPRO,LOT-5425-2022,battery_failure,patient_discomfort,Y
CMP-10532,2023-11-18,Nimbus-II-Plus,LOT-3132-2023,battery_failure,no_harm,Y
CMP-10533,2020-05-03,Nimbus-II-Flex,LOT-4141-2020,battery_failure,no_harm,N
CMP-10534,2019-05-20,Nimbus-PainPro,LOT-4327-2019,battery_failure,near_miss,Y
CMP-10535,2024-11-21,Nimbus-Flex,LOT-3025-2024,battery_failure,patient_discomfort,Y
CMP-10536,2020-06-01,Nimbus-II-EpiD,LOT-8648-2020,battery_failure,no_harm,Y
CMP-10537,2024-06-13,Nimbus-II-PainPRO,LOT-3396-2024,battery_failure,no_harm,Y
CMP-10538,2020-04-25,Nimbus-II-Plus,LOT-4084-2020,battery_failure,no_harm,Y
CMP-10539,2020-10-16,Nimbus-Admin,LOT-9660-2020,battery_failure,no_harm,N
CMP-10540,2022-02-25,Nimbus-Admin,LOT-7553-2022,battery_failure,no_harm,Y
CMP-10541,2024-10-17,Nimbus-II-PainPRO,LOT-7810-2024,battery_failure,near_miss,Y
CMP-10542,2022-07-10,Nimbus-II-Plus,LOT-7468-2022,battery_failure,no_harm,Y
CMP-10543,2023-06-08,Nimbus-II-EMS,LOT-8635-2023,battery_failure,no_harm,N
CMP-10544,2021-03-22,Nimbus-II-Flex,LOT-8848-2021,battery_failure,no_harm,Y
CMP-10545,2024-12-12,Nimbus-Flex,LOT-2905-2024,battery_failure,no_harm,N
CMP-10546,2022-11-23,Nimbus-II-EpiD,LOT-7460-2022,battery_failure,no_harm,Y
CMP-10547,2020-03-21,Nimbus-II-EMS,LOT-7389-2020,battery_failure,no_harm,N
CMP-10548,2019-01-06,Nimbus-II-PainPRO,LOT-9430-2019,battery_failure,no_harm,N
CMP-10549,2024-03-19,Nimbus-Admin,LOT-8320-2024,battery_failure,patient_discomfort,N
CMP-10550,2021-08-14,Nimbus-II-EMS,LOT-3935-2021,battery_failure,no_harm,Y
CMP-10551,2021-07-17,Nimbus-Flex,LOT-5683-2021,battery_failure,no_harm,N
CMP-10552,2020-08-07,Nimbus-Admin,LOT-4541-2020,battery_failure,no_harm,N
CMP-10553,2022-06-21,Nimbus-II-EMS,LOT-4248-2022,battery_failure,patient_discomfort,Y
CMP-10554,2021-04-11,Nimbus-Admin,LOT-9018-2021,battery_failure,no_harm,Y
CMP-10555,2024-04-05,Nimbus-II-EMS,LOT-8752-2024,battery_failure,patient_discomfort,N
CMP-10556,2020-12-08,Nimbus-II-EMS,LOT-5940-2020,battery_failure,no_harm,N
CMP-10557,2021-12-11,Nimbus-II-Flex,LOT-2062-2021,battery_failure,no_harm,N
CMP-10558,2022-04-19,Nimbus-Flex,LOT-1749-2022,battery_failure,near_miss,N
CMP-10559,2020-06-11,Nimbus-PainPro,LOT-8652-2020,battery_failure,near_miss,N
CMP-10560,2019-06-01,Nimbus-PainPro,LOT-4230-2019,battery_failure,no_harm,Y
CMP-10561,2020-11-09,Nimbus-PainPro,LOT-7214-2020,battery_failure,no_harm,Y
