order_id,symbol,side,quantity,expected_settlement_utc,actual_settlement_utc,closing_price_usd,vwap_usd,price_diff_usd,price_diff_vwap_usd
# Detail record 0235: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0236: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0237: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0238: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0239: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0240: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0241: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0242: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0243: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0244: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0245: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0246: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0247: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0248: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0249: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0250: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0251: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0252: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0253: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0254: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0255: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0256: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0257: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0258: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0259: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0260: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0261: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0262: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0263: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0264: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0265: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0266: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0267: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0268: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0269: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0270: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0271: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0272: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0273: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0274: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0275: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0276: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0277: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0278: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0279: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0280: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0281: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0282: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0283: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0284: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0285: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0286: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0287: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0288: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0289: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0290: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0291: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0292: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0293: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0294: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0295: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0296: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0297: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0298: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0299: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0300: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0301: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0302: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0303: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0304: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0305: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0306: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0307: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0308: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0309: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0310: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0311: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0312: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0313: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0314: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0315: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0316: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0317: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0318: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0319: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0320: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0321: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0322: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0323: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0324: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0325: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0326: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0327: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0328: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0329: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0330: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0331: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0332: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0333: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0334: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0335: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0336: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0337: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0338: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0339: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0340: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0341: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0342: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0343: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0344: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0345: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0346: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0347: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0348: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0349: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0350: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0351: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0352: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0353: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0354: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0355: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0356: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0357: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0358: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0359: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0360: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0361: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0362: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0363: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0364: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0365: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0366: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0367: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0368: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0369: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0370: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0371: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0372: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0373: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0374: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0375: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0376: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0377: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0378: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0379: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0380: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0381: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0382: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0383: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0384: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0385: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0386: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0387: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0388: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0389: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0390: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0391: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0392: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0393: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0394: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0395: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0396: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0397: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0398: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0399: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0400: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0401: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0402: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0403: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0404: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0405: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0406: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0407: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0408: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0409: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0410: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0411: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0412: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0413: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0414: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0415: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0416: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0417: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0418: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0419: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0420: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0421: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0422: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 0423: full audit trail entry for SEC submission — ArtemisQ Capital
