# NetFlow v9 export — period 2026-05-22 18:00 to 2026-05-23 06:00 UTC
# Fields: timestamp|src_ip|dst_ip|src_port|dst_port|proto|bytes|packets|flags
1748002770|10.0.3.235|45.99.169.200|47248|53|TCP|11236|39|RST
1748002779|10.0.4.135|220.233.63.160|32246|8443|UDP|26707|18|SYN-ACK
1748002789|10.0.1.175|165.172.175.234|58490|25|TCP|17134|18|FIN
1748002794|10.0.9.14|160.201.232.208|3139|3389|ICMP|13373|9|
1748002802|10.0.8.111|19.74.6.247|60150|3389|ICMP|28857|25|ACK
1748002812|10.0.8.106|160.201.232.208|30011|80|TCP|62167|42|SYN
1748002817|10.0.7.136|197.228.132.22|9656|80|ICMP|4807|4|RST
1748002828|10.0.8.111|41.57.18.19|38846|443|ICMP|15210|26|ACK
1748002832|10.0.4.135|94.30.194.145|5385|8080|TCP|25916|88|ACK
1748002844|10.0.10.111|76.109.213.145|54112|443|ICMP|31119|26|ACK
1748002853|10.0.3.235|197.228.132.22|11136|443|TCP|4001|2|SYN
1748002859|10.0.10.68|102.133.182.72|6416|8443|TCP|34032|65|SYN-ACK
1748002864|10.0.4.8|62.167.28.211|43405|8443|TCP|12439|76|FIN
1748002875|10.0.5.9|82.33.101.102|40997|80|UDP|11210|18|FIN
1748002881|10.0.1.175|64.16.96.112|20762|22|TCP|49771|181|SYN
1748002889|10.0.4.8|202.173.110.118|47683|443|TCP|15821|21|ACK
1748002901|10.0.8.106|197.228.132.22|35804|53|ICMP|20193|59|SYN-ACK
1748002907|10.0.10.111|41.57.18.19|25892|80|UDP|20299|22|RST
1748002914|10.0.7.136|2.109.142.198|2938|22|ICMP|52170|60|SYN-ACK
1748002920|10.0.9.14|95.215.94.143|54963|8443|UDP|19410|14|RST
1748002930|10.0.4.159|43.47.77.53|33718|443|ICMP|61524|64|ACK
1748002938|10.0.4.27|165.172.175.234|6508|25|UDP|35079|55|
1748002948|10.0.9.14|22.254.171.202|10088|3389|TCP|32303|35|FIN
1748002952|10.0.10.26|82.33.101.102|13571|22|UDP|38204|36|RST
1748002963|10.0.10.177|197.228.132.22|14686|443|ICMP|34201|80|ACK
1748002968|10.0.10.26|218.206.91.157|58616|80|UDP|59025|46|FIN
1748002981|10.0.10.68|43.47.77.53|50788|8080|UDP|6976|7|
1748002989|10.0.10.177|41.57.18.19|51452|443|TCP|16551|65|SYN
1748002992|10.0.7.136|22.254.171.202|27300|53|ICMP|48172|74|SYN-ACK
1748003004|10.0.1.151|220.233.63.160|57930|443|UDP|26871|52|SYN
1748003010|10.0.7.136|45.99.169.200|42919|80|UDP|37314|33|FIN
1748003016|10.0.9.14|43.47.77.53|7463|22|ICMP|56838|53|ACK
1748003027|10.0.10.68|110.55.148.177|7636|443|ICMP|45531|54|RST
1748003034|10.0.5.9|112.101.43.181|19089|22|UDP|29335|31|
1748003042|10.0.5.92|82.33.101.102|29287|22|TCP|54934|36|FIN
1748003048|10.0.5.92|220.233.63.160|28554|80|TCP|15096|10|SYN-ACK
1748003057|10.0.5.92|165.172.175.234|61326|3389|ICMP|26441|18|RST
1748003069|10.0.8.106|11.246.171.48|63299|3389|TCP|53801|46|SYN
1748003076|10.0.5.92|197.228.132.22|51052|3389|TCP|5457|7|
1748003084|10.0.5.92|220.233.63.160|26524|22|TCP|62222|71|RST
1748003090|10.0.4.135|110.55.148.177|5630|443|ICMP|45915|44|SYN-ACK
1748003100|10.0.8.106|43.47.77.53|41821|8080|UDP|35720|65|
1748003105|10.0.1.151|2.109.142.198|5473|22|ICMP|57850|46|SYN-ACK
1748003114|10.0.8.111|95.215.94.143|5716|22|TCP|34199|35|
1748003125|10.0.10.26|165.172.175.234|10885|8080|UDP|33008|244|SYN-ACK
1748003131|10.0.5.9|33.124.222.177|61794|3389|ICMP|51382|45|FIN
1748003140|10.0.4.135|94.30.194.145|24197|22|UDP|8442|23|SYN
1748003149|10.0.1.4|202.173.110.118|40310|8443|ICMP|45348|84|ACK
1748003156|10.0.5.9|43.47.77.53|51556|53|TCP|4299|9|FIN
1748003165|10.0.4.27|64.16.96.112|21531|8443|UDP|13951|15|ACK
1748003171|10.0.10.111|102.133.182.72|20975|8443|TCP|5022|4|FIN
1748003179|10.0.8.111|114.204.7.164|13536|22|ICMP|21299|72|SYN
1748003188|10.0.1.4|173.28.24.138|64402|80|ICMP|17749|23|SYN
1748003192|10.0.5.9|114.204.7.164|42037|80|ICMP|38760|52|FIN
1748003205|10.0.9.14|76.109.213.145|7267|8080|UDP|10528|8|FIN
1748003213|10.0.4.8|112.101.43.181|39063|443|TCP|12643|14|RST
1748003217|10.0.9.14|102.133.182.72|60148|8443|ICMP|15763|10|RST
1748003226|10.0.1.4|202.173.110.118|42440|443|TCP|45053|31|RST
1748003236|10.0.1.151|102.133.182.72|4868|53|ICMP|31750|27|SYN
1748003242|10.0.10.111|110.55.148.177|8321|80|ICMP|32382|24|SYN
1748003252|10.0.3.235|161.35.132.177|34710|53|TCP|6554|6|RST
1748003259|10.0.8.91|45.99.169.200|33225|8443|UDP|62185|90|SYN-ACK
1748003268|10.0.10.177|161.35.132.177|58643|53|ICMP|4537|31|ACK
1748003273|10.0.8.124|62.39.17.103|7380|8443|UDP|32768|230|SYN-ACK
1748003285|10.0.1.4|76.109.213.145|25735|22|TCP|54600|420|
1748003288|10.0.8.124|173.28.24.138|2914|22|TCP|57883|97|ACK
1748003296|10.0.10.177|45.99.169.200|12479|3389|ICMP|62589|81|SYN
1748003309|10.0.1.175|64.16.96.112|35747|3389|TCP|19416|24|
1748003313|10.0.10.177|114.204.7.164|43670|8080|TCP|42300|49|ACK
1748003323|10.0.8.106|110.55.148.177|34742|8080|ICMP|47276|39|
1748003329|10.0.8.111|22.254.171.202|18635|3389|UDP|5373|6|SYN
1748003338|10.0.1.151|43.47.77.53|63875|3389|ICMP|14965|11|FIN
1748003349|10.0.10.68|76.109.213.145|1967|443|TCP|992|8|ACK
1748003354|10.0.1.151|114.204.7.164|56706|80|ICMP|18297|54|SYN
1748003363|10.0.4.27|2.109.142.198|5568|8080|UDP|32982|75|RST
1748003371|10.0.1.151|94.30.194.145|38872|80|TCP|32612|170|ACK
1748003379|10.0.5.92|2.109.142.198|56935|8080|ICMP|65212|215|SYN-ACK
1748003384|10.0.4.27|31.62.59.131|19673|22|TCP|18572|41|
1748003396|10.0.10.26|160.201.232.208|3858|8443|TCP|39840|48|SYN
1748003404|10.0.4.27|19.74.6.247|40740|25|UDP|2714|2|SYN-ACK
1748003413|10.0.4.8|76.109.213.145|23528|22|UDP|65387|176|FIN
1748003421|10.0.1.4|197.228.132.22|39624|8080|UDP|22944|50|
1748003424|10.0.4.135|102.133.182.72|48748|25|UDP|9148|8|SYN-ACK
1748003434|10.0.8.91|76.190.47.223|35917|25|ICMP|11501|8|FIN
1748003443|10.0.10.26|43.47.77.53|54415|3389|ICMP|46843|49|FIN
1748003452|10.0.4.27|112.101.43.181|59193|3389|ICMP|53031|73|SYN-ACK
1748003458|10.0.10.111|102.133.182.72|20252|25|TCP|27606|47|RST
1748003465|10.0.9.14|218.206.91.157|64645|3389|UDP|30636|29|SYN-ACK
1748003474|10.0.5.9|76.109.213.145|42513|443|UDP|30342|28|RST
1748003482|10.0.4.135|19.74.6.247|44626|3389|ICMP|11016|72|SYN
1748003491|10.0.4.159|22.254.171.202|14450|80|ICMP|28981|40|SYN-ACK
1748003498|10.0.4.8|43.47.77.53|64992|8080|TCP|21631|45|SYN-ACK
1748003505|10.0.10.111|73.194.181.104|31427|443|ICMP|42117|143|RST
1748003512|10.0.10.68|76.109.213.145|23339|53|ICMP|60276|48|RST
1748003521|10.0.3.235|33.124.222.177|29569|8443|ICMP|39512|43|
1748003532|10.0.10.68|114.204.7.164|23922|25|ICMP|18171|28|ACK
1748003540|10.0.1.151|197.228.132.22|36722|3389|ICMP|27372|25|ACK
1748003549|10.0.1.151|62.167.28.211|56959|8080|TCP|6208|4|SYN-ACK
1748003553|10.0.8.124|43.47.77.53|2427|53|UDP|60967|49|
1748003562|10.0.1.4|173.28.24.138|32652|8080|UDP|45580|84|
1748003570|10.0.7.136|220.233.63.160|52198|22|UDP|58692|81|SYN
1748003577|10.0.5.9|64.16.96.112|39742|443|UDP|11259|17|SYN-ACK
1748003587|10.0.8.124|73.194.181.104|59769|443|UDP|12507|83|ACK
1748003593|10.0.4.159|202.173.110.118|29176|3389|ICMP|64992|100|RST
1748003600|10.0.1.4|202.173.110.118|16038|8443|ICMP|49434|81|ACK
1748003610|10.0.1.4|2.109.142.198|22176|53|UDP|43461|99|SYN-ACK
1748003620|10.0.4.8|64.16.96.112|27601|25|UDP|2865|9|
1748003629|10.0.10.111|73.194.181.104|37958|22|ICMP|61341|112|ACK
1748003633|10.0.8.91|161.35.132.177|24870|8443|TCP|34593|90|SYN
1748003641|10.0.4.27|95.215.94.143|10179|25|UDP|41487|77|FIN
1748003649|10.0.1.175|73.194.181.104|23886|443|ICMP|48730|242|SYN
1748003657|10.0.10.68|11.246.171.48|62793|22|TCP|29735|20|FIN
1748003664|10.0.1.4|62.39.17.103|65086|80|ICMP|20531|17|ACK
1748003677|10.0.5.92|102.133.182.72|12484|8080|UDP|24086|35|SYN-ACK
1748003682|10.0.3.235|73.194.181.104|63262|22|UDP|55349|89|SYN-ACK
1748003689|10.0.4.159|173.28.24.138|57390|25|ICMP|20765|21|FIN
1748003697|10.0.8.106|220.233.63.160|61561|443|TCP|61405|59|ACK
1748003708|10.0.10.111|202.173.110.118|39605|3389|ICMP|10727|12|ACK
1748003712|10.0.7.136|220.233.63.160|9303|8443|UDP|61939|53|
1748003722|10.0.7.136|102.133.182.72|17236|22|ICMP|57154|189|ACK
1748003732|10.0.9.14|160.201.232.208|37855|443|ICMP|60270|74|ACK
1748003740|10.0.10.177|33.124.222.177|53842|53|TCP|28526|22|
1748003748|10.0.8.124|220.233.63.160|63379|25|ICMP|11844|10|SYN-ACK
1748003756|10.0.8.111|165.172.175.234|41662|80|TCP|15571|17|FIN
1748003761|10.0.1.151|62.39.17.103|3085|8080|UDP|45595|31|SYN
1748003770|10.0.10.26|11.246.171.48|3787|53|UDP|44214|79|
1748003781|10.0.8.106|62.167.28.211|2759|443|UDP|30652|22|SYN
1748003787|10.0.8.91|62.39.17.103|39420|8443|UDP|35226|171|RST
1748003797|10.0.7.136|76.190.47.223|28793|3389|UDP|11168|10|SYN-ACK
1748003804|10.0.3.235|165.172.175.234|12553|3389|TCP|27497|19|RST
1748003809|10.0.8.91|165.172.175.234|35684|25|ICMP|3712|7|RST
1748003820|10.0.1.151|2.109.142.198|47850|8443|ICMP|2724|4|FIN
1748003824|10.0.8.124|112.101.43.181|16357|25|ICMP|41323|32|ACK
1748003834|10.0.9.14|114.204.7.164|61806|443|UDP|31527|60|ACK
1748003841|10.0.8.91|161.35.132.177|1408|80|ICMP|11100|44|RST
1748003852|10.0.8.111|33.124.222.177|9945|22|TCP|60714|190|FIN
1748003860|10.0.4.159|19.74.6.247|5554|8080|TCP|23979|131|SYN-ACK
1748003869|10.0.8.124|112.101.43.181|55521|443|ICMP|49197|36|FIN
1748003876|10.0.4.135|114.204.7.164|58706|8080|ICMP|27857|39|FIN
1748003884|10.0.8.124|45.99.169.200|54360|8080|TCP|52954|42|FIN
1748003888|10.0.4.135|95.215.94.143|29104|22|UDP|12019|22|FIN
1748003900|10.0.8.111|76.109.213.145|49890|8080|UDP|25862|167|ACK
1748003905|10.0.3.235|218.206.91.157|34325|8443|TCP|22127|98|FIN
1748003914|10.0.1.175|2.109.142.198|37244|3389|UDP|59582|235|ACK
1748003920|10.0.10.26|76.190.47.223|10330|80|TCP|43971|92|FIN
1748003931|10.0.10.68|165.172.175.234|58064|8443|TCP|35579|26|FIN
1748003936|10.0.4.135|112.101.43.181|10437|8080|TCP|64288|50|RST
1748003949|10.0.10.111|31.62.59.131|33773|8443|TCP|37702|34|ACK
1748003957|10.0.4.159|110.55.148.177|55085|8080|TCP|64298|50|SYN-ACK
1748003963|10.0.9.14|73.194.181.104|24097|8443|UDP|9470|7|SYN-ACK
1748003972|10.0.4.27|202.173.110.118|31803|443|UDP|19307|42|SYN
1748003976|10.0.10.26|220.233.63.160|12692|53|TCP|57354|168|
1748003987|10.0.1.4|173.28.24.138|48329|80|UDP|15393|11|
1748003994|10.0.4.135|2.109.142.198|17307|3389|UDP|10581|17|ACK
1748004000|10.0.3.235|22.254.171.202|7540|3389|ICMP|37230|33|ACK
1748004010|10.0.1.4|165.172.175.234|46119|8443|TCP|42592|33|
1748004019|10.0.8.124|22.254.171.202|12144|443|UDP|40323|106|
1748004028|10.0.7.136|94.30.194.145|47834|80|TCP|35150|42|ACK
1748004036|10.0.5.9|82.33.101.102|6914|25|ICMP|48209|49|
1748004042|10.0.4.8|112.101.43.181|28326|53|ICMP|45100|40|RST
1748004049|10.0.1.151|64.16.96.112|26087|25|TCP|456|1|SYN
1748004056|10.0.10.177|94.30.194.145|26648|80|UDP|34996|23|SYN-ACK
1748004065|10.0.1.175|114.204.7.164|55352|80|TCP|54233|111|ACK
1748004072|10.0.1.4|43.47.77.53|43858|3389|UDP|27655|31|RST
1748004083|10.0.5.9|202.173.110.118|1821|8443|ICMP|13414|47|FIN
1748004093|10.0.8.111|114.204.7.164|58533|3389|UDP|24935|23|SYN
1748004096|10.0.1.4|31.62.59.131|11310|8443|TCP|48652|120|ACK
1748004104|10.0.1.175|160.201.232.208|10917|443|TCP|42078|36|
1748004116|10.0.4.27|102.133.182.72|14650|8443|ICMP|25131|45|ACK
1748004122|10.0.9.14|41.57.18.19|49721|8443|ICMP|11101|24|SYN
1748004129|10.0.10.177|31.62.59.131|33187|8080|ICMP|128|1|
1748004138|10.0.5.92|165.172.175.234|19823|53|UDP|9880|28|SYN
1748004144|10.0.1.4|33.124.222.177|33573|3389|ICMP|44136|59|SYN-ACK
1748004156|10.0.10.26|43.47.77.53|15589|443|TCP|40670|125|SYN
1748004165|10.0.3.235|202.173.110.118|7678|443|UDP|29536|82|ACK
1748004172|10.0.9.14|19.74.6.247|3262|3389|ICMP|32994|44|
1748004180|10.0.10.177|45.99.169.200|57375|22|UDP|12535|29|FIN
1748004187|10.0.9.14|165.172.175.234|51610|80|UDP|65486|72|RST
1748004194|10.0.8.106|94.30.194.145|56426|8443|TCP|11419|22|RST
1748004204|10.0.8.124|22.254.171.202|33939|8443|ICMP|30863|41|RST
1748004210|10.0.10.177|173.28.24.138|16811|8080|UDP|63535|84|FIN
1748004219|10.0.8.124|76.109.213.145|18851|53|TCP|11245|72|
1748004225|10.0.1.151|22.254.171.202|7371|53|ICMP|40914|137|ACK
1748004235|10.0.4.159|82.33.101.102|17259|8080|ICMP|140|1|ACK
1748004245|10.0.4.135|33.124.222.177|37795|53|UDP|19287|166|SYN-ACK
1748004251|10.0.1.4|76.109.213.145|44396|3389|ICMP|14498|12|SYN-ACK
1748004258|10.0.8.106|64.16.96.112|35083|3389|TCP|37648|41|SYN
1748004268|10.0.10.111|31.62.59.131|27075|3389|ICMP|3218|2|
1748004274|10.0.3.235|19.74.6.247|2760|22|TCP|22276|19|SYN
1748004285|10.0.7.136|64.16.96.112|48519|8080|UDP|1620|4|ACK
1748004292|10.0.10.26|22.254.171.202|32657|8080|TCP|32145|47|SYN
1748004298|10.0.8.106|82.33.101.102|63453|8443|ICMP|36284|29|SYN
1748004306|10.0.9.14|197.228.132.22|40860|22|ICMP|26494|28|SYN-ACK
1748004317|10.0.5.9|45.99.169.200|33416|22|TCP|27674|25|FIN
1748004324|10.0.10.26|161.35.132.177|46597|8080|ICMP|64391|303|FIN
1748004332|10.0.1.151|114.204.7.164|2070|25|ICMP|22018|67|RST
1748004338|10.0.8.91|110.55.148.177|37960|22|ICMP|25486|60|RST
1748004346|10.0.7.136|43.47.77.53|35224|3389|ICMP|60670|70|RST
1748004352|10.0.1.175|73.194.181.104|3929|3389|TCP|30918|65|RST
1748004362|10.0.5.9|161.35.132.177|38358|8080|TCP|42225|65|SYN
1748004372|10.0.7.136|82.33.101.102|42284|22|UDP|24066|16|RST
1748004379|10.0.1.151|110.55.148.177|8164|3389|UDP|64576|338|FIN
1748004385|10.0.8.124|76.190.47.223|16216|3389|ICMP|15691|14|RST
1748004392|10.0.8.106|73.194.181.104|8043|53|TCP|12249|12|
1748004401|10.0.1.4|64.16.96.112|54555|22|UDP|13461|17|ACK
1748004412|10.0.8.106|165.172.175.234|54592|25|TCP|16986|38|SYN
1748004419|10.0.5.92|114.204.7.164|32802|3389|TCP|41105|39|ACK
1748004425|10.0.10.177|82.33.101.102|40800|443|UDP|55008|687|RST
1748004433|10.0.4.159|173.28.24.138|52137|8443|ICMP|60766|116|FIN
1748004443|10.0.8.111|73.194.181.104|48572|53|ICMP|12273|18|RST
1748004453|10.0.7.136|45.99.169.200|49348|25|UDP|12897|22|ACK
1748004459|10.0.7.136|165.172.175.234|1776|8443|TCP|56700|46|RST
1748004466|10.0.10.177|11.246.171.48|3742|25|ICMP|58951|39|RST
1748004474|10.0.10.68|11.246.171.48|28433|3389|TCP|27586|21|
1748004482|10.0.5.9|33.124.222.177|53941|25|ICMP|46286|75|ACK
1748004488|10.0.4.8|220.233.63.160|10786|8443|UDP|7043|8|FIN
1748004500|10.0.1.4|76.109.213.145|23732|8443|UDP|45246|39|FIN
1748004508|10.0.3.235|161.35.132.177|11766|25|ICMP|9484|10|ACK
1748004512|10.0.1.151|110.55.148.177|52647|3389|ICMP|36477|350|SYN-ACK
1748004521|10.0.9.14|95.215.94.143|62123|25|ICMP|23107|20|
1748004532|10.0.4.135|33.124.222.177|46064|443|TCP|46506|120|SYN-ACK
1748004539|10.0.4.27|114.204.7.164|4618|80|TCP|35382|35|SYN
1748004547|10.0.4.27|202.173.110.118|43676|25|UDP|32981|106|FIN
1748004554|10.0.3.235|11.246.171.48|42071|443|ICMP|15110|12|SYN-ACK
1748004563|10.0.4.159|161.35.132.177|65319|53|ICMP|33612|22|
1748004570|10.0.9.14|197.228.132.22|34707|25|TCP|16603|94|SYN-ACK
1748004576|10.0.9.14|22.254.171.202|4202|8443|UDP|15166|14|SYN-ACK
1748004586|10.0.3.235|110.55.148.177|44476|3389|TCP|17601|72|RST
1748004597|10.0.4.8|76.190.47.223|61672|53|ICMP|55999|46|ACK
1748004600|10.0.3.235|218.206.91.157|50904|80|UDP|602|6|SYN-ACK
1748004609|10.0.4.27|76.109.213.145|36164|25|UDP|35224|87|FIN
1748004617|10.0.8.106|73.194.181.104|54772|22|TCP|57799|520|SYN-ACK
1748004626|10.0.5.9|94.30.194.145|43238|22|UDP|58562|68|
1748004635|10.0.3.235|76.190.47.223|49158|8443|TCP|62999|68|FIN
1748004644|10.0.10.68|165.172.175.234|26702|3389|ICMP|27671|94|SYN-ACK
1748004648|10.0.5.92|11.246.171.48|7027|443|TCP|22318|16|ACK
1748004657|10.0.8.111|197.228.132.22|53060|22|TCP|60693|59|
1748004669|10.0.9.14|160.201.232.208|26401|53|UDP|1465|1|ACK
1748004677|10.0.10.111|41.57.18.19|47549|53|UDP|38043|26|ACK
1748004681|10.0.1.175|22.254.171.202|39005|8443|UDP|32229|169|ACK
1748004688|10.0.4.27|33.124.222.177|32647|80|ICMP|2549|5|RST
1748004696|10.0.1.175|22.254.171.202|8548|8443|TCP|14645|71|ACK
1748004704|10.0.1.151|220.233.63.160|37715|80|UDP|30959|76|SYN
1748004716|10.0.4.8|114.204.7.164|6775|53|TCP|54297|42|RST
1748004723|10.0.7.136|112.101.43.181|46245|53|UDP|63885|58|
1748004729|10.0.1.151|64.16.96.112|2670|8443|UDP|55718|99|RST
1748004737|10.0.10.177|114.204.7.164|16906|25|ICMP|11575|91|SYN-ACK
1748004749|10.0.4.135|73.194.181.104|45804|443|ICMP|26919|129|RST
1748004755|10.0.9.14|202.173.110.118|37378|443|UDP|40913|49|RST
1748004760|10.0.5.92|165.172.175.234|39889|443|ICMP|21614|51|SYN-ACK
1748004768|10.0.4.27|2.109.142.198|4480|8443|ICMP|17618|13|RST
1748004776|10.0.1.175|22.254.171.202|54362|80|UDP|65413|369|FIN
1748004789|10.0.10.177|160.201.232.208|42521|22|UDP|40353|51|SYN
1748004795|10.0.1.175|45.99.169.200|62144|3389|TCP|5443|4|
1748004805|10.0.4.159|64.16.96.112|22817|8080|UDP|27278|20|ACK
1748004813|10.0.1.4|114.204.7.164|21040|80|ICMP|53852|37|SYN
1748004821|10.0.4.27|202.173.110.118|10491|25|UDP|56083|37|RST
1748004828|10.0.8.91|82.33.101.102|24547|8080|TCP|63586|53|SYN-ACK
1748004835|10.0.10.111|218.206.91.157|18333|443|TCP|55018|68|SYN-ACK
1748004844|10.0.10.68|73.194.181.104|50937|22|TCP|58063|67|RST
1748004851|10.0.10.68|76.109.213.145|2800|80|ICMP|63084|289|ACK
1748004860|10.0.5.92|64.16.96.112|15587|8080|ICMP|48987|134|RST
1748004869|10.0.10.177|62.167.28.211|12263|22|UDP|36728|37|ACK
1748004873|10.0.8.91|2.109.142.198|21483|8080|TCP|1309|2|
1748004882|10.0.8.91|45.99.169.200|60406|53|ICMP|60684|148|SYN-ACK
1748004892|10.0.4.135|197.228.132.22|27946|53|UDP|52895|135|SYN-ACK
1748004900|10.0.4.27|62.167.28.211|15935|53|ICMP|7971|12|SYN
1748004905|10.0.4.27|73.194.181.104|42806|443|ICMP|56305|66|SYN-ACK
1748004915|10.0.9.14|73.194.181.104|36968|25|UDP|25051|54|SYN-ACK
1748004925|10.0.5.9|218.206.91.157|20629|22|ICMP|46013|89|SYN-ACK
1748004932|10.0.8.124|82.33.101.102|5127|80|ICMP|13223|8|SYN-ACK
1748004941|10.0.10.68|33.124.222.177|47349|53|TCP|34181|143|SYN-ACK
1748004945|10.0.5.9|173.28.24.138|62952|22|TCP|40492|41|SYN
1748004957|10.0.5.9|22.254.171.202|55181|80|UDP|14774|22|SYN
1748004962|10.0.8.124|95.215.94.143|33104|53|TCP|2733|3|RST
1748004972|10.0.5.92|220.233.63.160|58655|25|UDP|11294|11|RST
1748004977|10.0.9.14|33.124.222.177|44343|443|TCP|33739|27|SYN
1748004987|10.0.10.111|76.190.47.223|4758|8080|ICMP|9311|16|FIN
1748004997|10.0.1.4|218.206.91.157|2521|53|UDP|63655|53|
1748005000|10.0.5.92|33.124.222.177|14468|8080|UDP|12926|10|FIN
1748005010|10.0.3.235|19.74.6.247|33980|22|ICMP|9921|6|FIN
1748005017|10.0.8.124|165.172.175.234|18219|80|UDP|59298|40|RST
1748005028|10.0.10.111|218.206.91.157|35265|8443|UDP|6576|25|FIN
1748005032|10.0.3.235|11.246.171.48|46968|53|ICMP|58028|68|ACK
1748005043|10.0.5.92|62.167.28.211|32445|53|ICMP|65228|377|FIN
1748005051|10.0.3.235|41.57.18.19|54177|8443|UDP|37861|44|
1748005058|10.0.5.9|73.194.181.104|39205|25|UDP|54033|130|ACK
1748005065|10.0.3.235|31.62.59.131|25591|8080|UDP|53194|144|ACK
1748005072|10.0.9.14|22.254.171.202|35526|443|TCP|23469|57|SYN
1748005083|10.0.8.111|114.204.7.164|41302|443|ICMP|44647|60|
1748005090|10.0.1.4|62.39.17.103|13386|8080|TCP|3232|11|SYN
1748005098|10.0.1.151|64.16.96.112|51134|8080|ICMP|42169|28|ACK
1748005106|10.0.4.8|114.204.7.164|24847|3389|TCP|61830|77|FIN
1748005113|10.0.5.9|114.204.7.164|19769|3389|TCP|38057|25|RST
1748005124|10.0.4.159|197.228.132.22|19358|22|UDP|62718|49|
1748005130|10.0.4.135|165.172.175.234|13577|443|UDP|10267|45|FIN
1748005141|10.0.10.177|64.16.96.112|48362|53|TCP|57231|46|SYN-ACK
1748005147|10.0.9.14|114.204.7.164|41952|8080|ICMP|36016|29|ACK
1748005152|10.0.4.159|64.16.96.112|40504|3389|TCP|7258|25|SYN-ACK
1748005161|10.0.5.9|76.190.47.223|38696|53|UDP|44607|33|ACK
1748005168|10.0.10.111|76.190.47.223|8413|443|UDP|65338|86|ACK
1748005178|10.0.10.177|95.215.94.143|21926|80|UDP|19208|52|SYN
1748005189|10.0.10.68|112.101.43.181|34853|25|TCP|46955|34|SYN-ACK
1748005193|10.0.4.135|76.190.47.223|14023|8080|UDP|33426|24|ACK
1748005202|10.0.8.91|73.194.181.104|43750|80|ICMP|21808|325|ACK
1748005211|10.0.7.136|62.167.28.211|50179|8080|ICMP|2286|9|FIN
1748005218|10.0.4.8|76.109.213.145|56528|3389|TCP|10222|21|SYN-ACK
1748005227|10.0.4.159|64.16.96.112|24949|8080|UDP|23647|16|FIN
1748005234|10.0.10.26|220.233.63.160|57547|8080|UDP|40250|28|ACK
1748005243|10.0.4.159|76.109.213.145|7846|8443|UDP|61510|63|ACK
1748005248|10.0.5.92|45.99.169.200|34582|80|ICMP|24973|18|
1748005259|10.0.10.26|41.57.18.19|13461|8443|ICMP|461|2|SYN-ACK
1748005269|10.0.4.159|45.99.169.200|52305|3389|UDP|35000|27|
1748005275|10.0.7.136|110.55.148.177|32630|25|TCP|16704|80|FIN
1748005282|10.0.8.106|62.167.28.211|45305|8443|TCP|92|1|ACK
1748005293|10.0.8.106|62.39.17.103|62158|8443|TCP|19500|20|RST
1748005298|10.0.1.151|82.33.101.102|19599|443|UDP|24147|100|SYN
1748005306|10.0.9.14|73.194.181.104|38064|22|UDP|48987|55|SYN-ACK
1748005314|10.0.5.92|33.124.222.177|2942|8080|TCP|31820|53|
1748005323|10.0.4.135|31.62.59.131|59939|53|ICMP|25269|21|
1748005329|10.0.4.159|202.173.110.118|19203|25|UDP|56607|71|SYN
1748005340|10.0.1.151|161.35.132.177|62606|8443|TCP|1948|9|RST
1748005349|10.0.4.8|220.233.63.160|38232|80|ICMP|38978|37|FIN
1748005356|10.0.10.68|11.246.171.48|53333|3389|UDP|10818|15|ACK
1748005364|10.0.7.136|110.55.148.177|16350|22|TCP|47911|399|
1748005373|10.0.1.4|45.99.169.200|6477|8443|TCP|50058|173|
1748005379|10.0.1.175|31.62.59.131|12177|8080|UDP|36114|62|SYN-ACK
1748005387|10.0.8.111|82.33.101.102|40726|25|TCP|48608|221|
1748005393|10.0.5.92|31.62.59.131|13183|8080|TCP|14866|46|RST
1748005405|10.0.8.124|41.57.18.19|28217|443|TCP|4286|3|SYN
1748005412|10.0.8.91|161.35.132.177|53082|3389|UDP|8884|7|RST
1748005418|10.0.4.159|76.109.213.145|54179|8443|UDP|54549|149|SYN-ACK
1748005425|10.0.8.106|197.228.132.22|51440|8080|ICMP|19419|66|
1748005437|10.0.8.111|62.167.28.211|8238|8080|UDP|30845|82|ACK
1748005443|10.0.10.68|41.57.18.19|36669|22|ICMP|16298|90|SYN-ACK
1748005449|10.0.4.135|202.173.110.118|8398|53|ICMP|43008|81|SYN
1748005457|10.0.1.4|11.246.171.48|11699|53|UDP|1443|2|SYN
1748005469|10.0.8.106|76.190.47.223|64784|443|TCP|37904|217|ACK
1748005475|10.0.1.4|94.30.194.145|49276|443|TCP|21651|15|SYN-ACK
1748005481|10.0.10.111|76.109.213.145|2285|8080|TCP|56928|43|SYN
1748005491|10.0.8.106|197.228.132.22|47433|25|UDP|39791|37|SYN-ACK
1748005497|10.0.1.4|22.254.171.202|53098|25|TCP|37350|142|FIN
1748005507|10.0.9.14|45.99.169.200|15478|25|UDP|27462|33|
1748005516|10.0.1.175|82.33.101.102|42058|22|UDP|38378|74|
1748005523|10.0.1.151|33.124.222.177|46832|80|ICMP|5872|8|RST
1748005530|10.0.5.9|173.28.24.138|15249|3389|TCP|21149|17|
1748005538|10.0.8.111|218.206.91.157|62777|25|ICMP|45292|38|FIN
1748005547|10.0.4.135|2.109.142.198|15184|8443|ICMP|55598|201|ACK
1748005557|10.0.10.177|64.16.96.112|31540|80|UDP|52875|35|ACK
