customer_id,signup_date,last_active,plan_type,monthly_spend,support_tickets
CUST000481,2023-07-17,11/22/2025,basic,37.93,3
CUST000482,2024-05-16,2025-11-25,premium,77.44,5
CUST000483,2024-11-27,2025-11-30,basic,15.25,3
CUST000484,2023-06-16,2026-02-08,standard,50.67,4
CUST000485,2024-05-08,2025-09-29,standard,56.43,3
CUST000486,2023-04-14,2026-03-02,standard,76.18,3
CUST000487,2024-08-26,2026-03-25,basic,29.99,14
CUST000488,2023-05-29,2025-11-04,premium,78.58,1
CUST000489,2022-07-17,12/2/2025,standard,51.69,4
CUST000490,2022-09-06,2025-12-28,premium,147.23,4
CUST000491,2023-08-06,2025-12-27,basic,30.31,7
CUST000492,2022-10-24,2/13/2026,standard,81.79,4
CUST000493,2022-11-28,2025-12-30,basic,24.51,2
CUST000494,2024-01-14,2025-10-28,standard,60.26,0
CUST000495,6/13/2022,2026-02-02,basic,18.09,3
CUST000496,2022-06-20,2026-03-01,basic,19.66,3
CUST000497,2022-09-16,2026-02-22,standard,47.68,2
CUST000498,2023-07-12,2025-11-07,standard,83.63,1
CUST000499,2024-06-09,2025-11-13,standard,64.02,9
CUST000500,2023-06-17,2026-02-16,basic,15.00,11
CUST000501,2024-10-04,2025-11-25,basic,37.98,6
CUST000502,6/14/2024,2025-12-16,basic,36.45,3
CUST000503,2024-11-24,2025-10-22,standard,70.81,5
CUST000504,2022-05-21,2026-02-09,basic,18.31,3
CUST000505,2022-02-09,2026-02-17,basic,31.05,0
CUST000506,2022-01-17,2026-01-27,basic,15.44,3
CUST000507,2024-08-07,2025-09-30,standard,54.86,17
CUST000508,2023-01-07,2026-02-06,premium,93.76,0
CUST000509,2024-06-26,2026-01-23,standard,41.51,0
CUST000510,2023-10-02,2026-01-04,basic,36.85,7
CUST000511,2022-04-17,2025-10-08,basic,0.00,2
CUST000512,2024-03-21,2026-01-24,basic,16.26,15
CUST000513,2024-10-20,2026-03-04,standard,55.23,6
CUST000514,2022-08-08,2026-02-23,standard,54.25,5
CUST000515,2023-01-31,2026-03-22,standard,56.12,0
CUST000516,2024-09-30,2026-02-07,standard,64.46,3
CUST000517,2022-11-25,2026-03-10,standard,0.00,13
CUST000518,2023-01-15,2026-03-23,standard,56.38,2
CUST000519,2024-03-04,2026-02-07,standard,62.39,4
CUST000520,2022-07-17,11/14/2025,standard,41.97,6
CUST000521,2024-03-06,10/10/2025,standard,68.08,0
CUST000522,2023-03-04,2025-10-11,standard,80.04,5
CUST000523,5/1/2024,2025-12-23,standard,0.00,4
CUST000524,2023-03-19,2025-11-15,basic,36.76,1
CUST000525,2023-01-02,2025-11-05,standard,58.68,5
CUST000526,2024-05-24,2026-03-01,basic,20.41,2
CUST000527,2023-12-23,2026-01-06,standard,84.86,12
CUST000528,2023-03-15,2025-12-21,standard,81.68,3
CUST000529,2023-08-06,2025-10-26,basic,19.05,9
CUST000530,2023-07-20,2025-11-06,standard,0.00,0
CUST000531,2024-01-22,2025-10-29,basic,22.69,4
CUST000532,10/27/2023,2025-11-24,basic,39.77,4
CUST000533,2022-03-18,2025-10-31,standard,75.11,12
CUST000534,2023-04-10,10/11/2025,premium,144.65,5
CUST000535,2022-11-03,2026-01-03,standard,49.94,5
CUST000536,2024-10-30,2026-03-04,basic,23.69,1
CUST000537,2024-03-28,2026-01-19,basic,30.05,8
CUST000538,2023-02-06,2025-11-04,standard,73.11,0
CUST000539,2022-07-03,2026-02-27,standard,59.06,2
CUST000540,2022-12-13,2025-12-28,standard,84.56,1
CUST000541,2024-02-05,2026-02-16,standard,78.37,0
CUST000542,2023-08-13,2026-03-24,basic,0.00,3
CUST000543,2023-02-22,2025-11-08,standard,51.64,5
CUST000544,2024-02-11,2025-10-29,premium,114.51,0
CUST000545,2022-04-19,2025-11-28,standard,40.38,2
CUST000546,2022-08-09,2026-03-23,basic,41.50,3
CUST000547,2024-09-19,10/26/2025,standard,48.39,3
CUST000548,2023-09-17,2026-01-01,standard,73.50,5
CUST000549,2024-10-23,2026-01-16,premium,121.93,6
CUST000550,2023-12-01,2025-12-17,standard,43.95,5
CUST000551,2023-05-08,2025-11-01,basic,44.12,14
CUST000552,2023-02-19,2026-02-20,basic,36.15,1
CUST000553,2022-11-20,2026-01-05,basic,30.99,8
CUST000554,2024-04-27,2025-12-12,basic,37.37,10
CUST000555,2022-02-23,2025-10-22,standard,67.25,4
CUST000556,2024-09-03,2026-02-21,standard,67.21,12
CUST000557,2022-03-08,2025-12-13,standard,40.68,3
CUST000558,2023-02-23,2026-03-11,basic,43.64,4
CUST000559,2023-05-21,2025-12-08,standard,41.88,11
CUST000560,2022-03-20,2025-11-14,basic,28.71,9
CUST000561,2024-03-04,2025-11-15,standard,83.32,3
CUST000562,2024-08-02,2026-02-13,standard,67.59,4
CUST000563,2022-07-05,11/19/2025,basic,38.36,8
CUST000564,2024-07-18,2025-10-27,premium,142.18,11
CUST000565,2022-09-11,2026-03-04,basic,28.48,4
CUST000566,2022-11-24,2025-12-21,standard,41.98,2
CUST000567,2022-10-24,2026-02-10,standard,42.31,5
CUST000568,2022-08-29,2/22/2026,premium,75.26,13
CUST000569,2024-10-07,2026-01-26,basic,34.78,3
CUST000570,2023-07-24,10/20/2025,standard,76.91,1
CUST000571,2022-03-08,2025-10-08,standard,0.00,0
CUST000572,2023-08-06,2025-10-22,standard,71.49,4
CUST000573,3/15/2022,2026-03-04,standard,54.53,12
CUST000574,2022-09-07,10/1/2025,premium,99.69,1
CUST000575,2022-06-29,2025-11-24,standard,67.22,12
CUST000576,2023-12-26,2026-02-22,standard,62.34,8
CUST000577,2023-02-01,2026-03-27,basic,28.95,9
CUST000578,2023-11-15,12/28/2025,standard,68.69,1
CUST000579,2023-09-07,2025-11-18,standard,74.52,2
CUST000580,2022-03-01,2026-02-11,basic,40.01,13
CUST000581,2024-08-01,2025-11-10,premium,109.69,17
CUST000582,2023-10-09,2025-11-05,standard,49.37,2
CUST000583,11/26/2023,2025-12-21,standard,77.91,3
CUST000584,2023-09-24,2025-09-28,premium,128.24,0
CUST000585,2023-09-12,2026-01-31,standard,47.88,0
CUST000586,2022-02-21,2025-11-24,premium,86.56,3
CUST000587,10/21/2022,2026-03-02,premium,145.35,1
CUST000588,8/26/2022,2026-03-26,basic,16.32,11
CUST000589,2023-10-02,2026-03-22,standard,54.05,9
CUST000590,8/29/2022,2026-01-17,basic,23.21,4
CUST000591,2023-10-15,2026-01-17,basic,36.13,1
CUST000592,6/27/2024,2026-03-15,basic,29.12,0
CUST000593,7/2/2024,2025-10-21,basic,24.97,5
CUST000594,2024-08-11,2025-11-02,basic,39.39,13
CUST000595,2024-08-21,2026-01-27,premium,85.78,11
CUST000596,2023-10-28,2025-12-01,standard,42.94,3
CUST000597,2022-09-18,2025-11-17,basic,39.53,7
CUST000598,2024-04-26,2026-01-25,standard,64.66,11
CUST000599,2024-06-10,2025-11-02,standard,64.50,5
CUST000600,2024-09-23,2/26/2026,standard,60.83,3
CUST000601,8/11/2022,2025-10-03,premium,132.85,3
CUST000602,2022-10-12,2025-10-30,premium,122.71,1
CUST000603,2024-07-04,2026-02-05,basic,41.32,5
CUST000604,12/7/2023,2026-03-05,standard,67.52,1
CUST000605,2022-04-19,2026-03-27,standard,76.93,2
CUST000606,2024-03-18,2025-10-18,basic,26.48,4
CUST000607,2024-02-27,2025-12-25,premium,0.00,8
CUST000608,2024-09-23,2025-10-10,standard,84.56,5
CUST000609,2024-05-21,2025-10-19,basic,30.28,3
CUST000610,1/16/2022,10/31/2025,standard,72.89,14
CUST000611,2024-09-16,2025-09-28,basic,32.41,14
CUST000612,2024-08-10,2025-11-15,basic,41.70,3
CUST000613,2023-10-02,2025-10-22,basic,25.31,14
CUST000614,2023-12-24,2026-01-11,basic,16.06,15
CUST000615,2022-04-16,10/10/2025,premium,135.67,2
CUST000616,2023-07-24,2026-01-22,basic,23.43,7
CUST000617,2024-07-03,12/23/2025,standard,51.76,14
CUST000618,2022-10-25,2025-10-26,premium,86.56,3
CUST000619,12/9/2022,2026-02-02,standard,77.88,2
CUST000620,2024-03-27,2025-11-26,basic,37.38,12
CUST000621,2024-06-09,3/24/2026,basic,38.92,2
CUST000622,12/26/2023,2025-12-07,standard,69.34,2
CUST000623,2024-03-12,2025-11-29,standard,73.71,9
CUST000624,10/4/2023,2025-11-07,basic,15.25,3
CUST000625,2023-03-26,2026-01-14,basic,16.02,0
CUST000626,2022-09-07,2026-02-25,basic,33.14,5
CUST000627,2023-01-13,2026-01-22,basic,34.81,3
CUST000628,2023-10-25,2026-01-21,basic,17.22,11
CUST000629,2022-12-31,2025-12-05,basic,44.38,3
CUST000630,6/2/2024,2026-01-31,standard,44.78,2
CUST000631,2023-05-29,2025-12-03,basic,29.93,0
CUST000632,2023-11-07,2025-12-17,standard,63.19,12
CUST000633,2022-05-24,2025-11-09,basic,26.53,3
CUST000634,2023-11-14,10/4/2025,basic,16.66,11
CUST000635,2024-07-30,2026-01-12,standard,47.95,3
CUST000636,2022-08-07,2025-10-17,standard,61.89,9
CUST000637,2023-05-04,2025-11-22,standard,75.67,3
CUST000638,2022-02-03,2026-03-18,basic,25.13,9
CUST000639,2022-11-02,10/30/2025,basic,17.16,6
CUST000640,2022-09-25,2026-03-24,basic,16.50,0
CUST000641,2022-08-06,2026-02-26,standard,75.96,1
CUST000642,2024-04-03,2026-01-03,basic,35.52,2
CUST000643,2022-12-22,2026-01-01,basic,23.22,11
CUST000644,2022-03-25,2/21/2026,basic,0.00,1
CUST000645,2023-01-03,2026-03-05,standard,66.72,5
CUST000646,2/27/2023,2026-02-19,standard,63.54,1
CUST000647,2024-10-20,2025-10-22,premium,122.04,6
CUST000648,2022-07-15,2025-10-20,basic,37.83,1
CUST000649,2022-04-19,2/6/2026,basic,19.48,31
CUST000650,2024-01-16,2026-01-14,basic,0.00,3
CUST000651,2022-12-27,2026-02-15,standard,61.83,1
CUST000652,2023-02-12,2025-10-05,premium,92.25,1
CUST000653,2024-02-09,2026-01-30,basic,32.55,3
CUST000654,2024-03-04,2025-12-22,basic,36.59,2
CUST000655,2022-05-03,2026-01-15,basic,40.55,1
CUST000656,11/18/2022,2025-10-15,premium,142.92,4
CUST000657,2024-09-28,2026-01-31,standard,77.66,5
CUST000658,6/8/2024,2025-10-30,basic,42.82,16
CUST000659,2024-10-29,2026-03-19,standard,57.74,7
CUST000660,2022-01-26,10/1/2025,standard,82.75,2
CUST000661,2023-09-17,2026-02-14,standard,78.61,13
CUST000662,2023-01-14,2025-12-23,standard,71.68,5
CUST000663,3/8/2022,2026-01-11,standard,52.14,9
CUST000664,4/23/2022,2025-11-16,premium,125.60,11
CUST000665,2022-05-18,2025-11-04,standard,49.21,7
CUST000666,3/6/2023,2026-01-29,basic,41.94,3
CUST000667,2024-09-22,2025-11-19,standard,45.52,14
CUST000668,2022-05-15,2/7/2026,premium,109.34,1
CUST000669,2023-07-20,2026-02-27,standard,62.33,6
CUST000670,9/28/2022,2025-11-26,basic,28.32,2
CUST000671,2024-11-30,2025-10-13,basic,32.36,2
CUST000672,2024-06-30,2025-11-30,basic,18.96,10
CUST000673,2022-04-07,2026-02-18,basic,28.68,1
CUST000674,2022-11-11,2026-02-14,basic,16.23,1
CUST000675,2022-03-13,2025-10-08,basic,25.32,4
CUST000676,2022-02-21,2025-12-14,premium,0.00,20
CUST000677,2023-11-10,2025-10-13,standard,61.33,4
CUST000678,6/24/2024,2025-12-31,standard,72.92,14
CUST000679,2023-03-28,2025-12-03,basic,24.79,1
CUST000680,2023-07-24,2026-02-05,basic,31.15,5
CUST000681,2024-10-01,2026-01-05,standard,63.02,5
CUST000682,1/28/2024,2025-12-19,standard,52.81,3
CUST000683,2024-06-28,2025-12-11,standard,52.99,29
CUST000684,2022-06-26,2026-02-19,basic,29.24,18
CUST000685,2022-01-14,2025-12-13,standard,52.30,3
CUST000686,2023-01-16,2025-12-20,basic,29.72,15
CUST000687,2022-02-24,2026-03-27,basic,24.01,5
CUST000688,2024-05-04,2026-02-10,standard,70.95,0
CUST000689,2024-01-11,10/30/2025,standard,59.62,5
CUST000690,2024-11-15,2025-10-31,basic,22.79,1
CUST000691,2022-12-01,3/14/2026,basic,27.59,10
CUST000692,2023-02-01,2025-10-18,basic,17.84,11
CUST000693,2024-01-13,2026-03-03,standard,55.82,1
CUST000694,2023-11-28,2026-02-14,basic,19.64,1
CUST000695,2022-08-22,2025-12-11,standard,43.44,31
CUST000696,2024-06-24,2025-10-26,standard,0.00,2
CUST000697,2022-10-19,10/2/2025,basic,18.76,0
CUST000698,2/8/2022,11/24/2025,standard,41.91,5
CUST000699,2023-06-03,2026-03-16,basic,35.03,15
CUST000700,2023-12-21,2026-03-20,basic,40.38,27
CUST000701,2023-05-11,2025-11-18,standard,44.46,0
CUST000702,2022-12-18,2025-11-10,basic,36.76,31
CUST000703,8/8/2022,2026-02-09,premium,148.60,4
CUST000704,9/11/2022,2025-11-28,basic,19.08,14
CUST000705,2024-02-28,2026-01-14,standard,73.13,3
CUST000706,2024-05-26,2026-02-07,premium,142.11,27
CUST000707,2022-08-04,2025-12-16,standard,69.63,1
CUST000708,2022-12-12,2026-03-11,basic,20.97,3
CUST000709,2023-07-25,2025-10-30,standard,74.03,27
CUST000710,2024-09-19,2025-11-17,basic,38.04,2
CUST000711,2022-03-02,2026-03-02,standard,77.36,0
CUST000712,2022-11-09,2026-01-09,standard,44.34,4
CUST000713,10/16/2024,2025-11-22,standard,64.41,6
CUST000714,2022-09-01,2025-12-19,standard,0.00,0
CUST000715,9/13/2023,2025-09-28,basic,27.92,3
CUST000716,2024-08-20,2025-11-26,standard,47.03,2
CUST000717,2023-12-24,1/14/2026,basic,15.84,2
CUST000718,2023-11-30,2025-12-20,basic,25.35,2
CUST000719,2023-10-02,2025-10-27,basic,0.00,8
CUST000720,2024-05-15,2025-11-02,standard,58.95,3
CUST000721,2024-03-10,2026-01-04,standard,76.37,5
CUST000722,2023-11-27,2/13/2026,standard,56.35,3
CUST000723,2023-03-15,2026-01-13,basic,23.92,1
CUST000724,7/14/2022,2025-10-27,basic,17.02,9
CUST000725,2024-10-30,2026-01-10,standard,64.30,3
CUST000726,2023-01-05,2026-03-23,standard,63.23,3
CUST000727,2024-08-15,1/18/2026,premium,114.95,3
CUST000728,2023-02-15,2025-12-24,standard,50.82,12
CUST000729,2023-02-21,12/12/2025,basic,23.61,5
CUST000730,2023-01-29,2026-03-20,basic,39.82,4
CUST000731,2023-02-18,2026-02-15,basic,15.87,14
CUST000732,2024-09-22,2026-03-22,basic,41.90,2
CUST000733,2024-01-15,2025-10-07,standard,44.06,8
CUST000734,2022-09-05,2025-11-14,standard,66.12,13
CUST000735,10/4/2023,2026-01-02,premium,130.29,12
CUST000736,2023-07-17,2025-12-05,standard,78.83,4
CUST000737,2024-05-17,2025-11-26,standard,83.35,27
CUST000738,2022-03-13,2025-10-09,standard,42.46,10
CUST000739,2024-01-14,2025-10-03,basic,41.01,12
CUST000740,2023-04-28,1/10/2026,basic,41.71,12
CUST000741,2024-10-03,2025-11-27,standard,81.69,3
CUST000742,6/19/2023,11/18/2025,basic,27.63,11
CUST000743,2023-01-12,10/17/2025,standard,68.85,1
CUST000744,2022-11-20,2026-01-23,standard,83.63,15
CUST000745,2024-09-06,2026-02-21,basic,35.62,9
CUST000746,2024-02-12,2025-11-01,basic,43.44,9
CUST000747,2022-12-12,2026-03-15,standard,59.30,0
CUST000748,2022-01-29,2025-11-13,standard,81.40,5
CUST000749,2023-06-30,2026-01-13,standard,57.19,1
CUST000750,2023-01-23,2025-12-10,basic,38.77,2
CUST000751,2024-07-27,2026-03-06,basic,19.00,5
CUST000752,2024-05-16,2025-10-26,basic,17.86,2
CUST000753,2022-04-04,2026-03-26,basic,33.59,3
CUST000754,2022-03-26,2025-10-30,basic,20.10,2
CUST000755,2024-06-05,2026-02-19,basic,24.40,10
CUST000756,2023-06-24,2025-10-22,premium,144.50,3
CUST000757,2022-11-06,2025-11-05,premium,124.31,8
CUST000758,2022-12-01,2025-09-28,standard,45.22,13
CUST000759,2024-10-06,2026-02-27,premium,140.02,0
CUST000760,2024-11-07,2026-01-17,standard,69.84,0
CUST000761,2022-06-07,2026-01-23,standard,70.46,7
CUST000762,10/25/2023,2026-02-16,basic,28.81,10
CUST000763,7/16/2024,2026-01-03,premium,149.99,8
CUST000764,2023-10-24,2026-03-13,standard,64.62,0
CUST000765,2024-03-27,2026-03-05,basic,21.25,3
CUST000766,2022-09-04,2026-01-10,standard,59.46,15
CUST000767,11/15/2024,2026-02-04,standard,79.84,4
CUST000768,2024-01-25,2025-10-21,basic,33.92,4
CUST000769,2022-11-14,2025-11-21,standard,69.13,3
CUST000770,11/1/2022,2/23/2026,standard,53.52,3
CUST000771,2022-04-03,2025-11-16,basic,27.75,5
CUST000772,6/17/2022,2025-11-19,basic,37.22,1
CUST000773,2023-09-02,2026-01-06,standard,60.47,4
CUST000774,2023-01-19,2/1/2026,basic,37.41,5
CUST000775,2022-08-27,2026-03-24,basic,29.31,5
CUST000776,2024-01-09,2025-10-02,standard,71.06,2
CUST000777,2022-02-02,2025-09-30,premium,139.43,5
CUST000778,2023-01-26,2026-03-05,basic,28.90,0
CUST000779,2024-06-30,2025-11-23,standard,78.69,1
CUST000780,2023-11-15,2026-03-25,basic,40.43,3
CUST000781,2023-08-19,2026-03-18,standard,61.87,4
CUST000782,2023-04-20,2026-03-12,standard,58.99,0
CUST000783,2022-08-28,2025-11-21,standard,0.00,3
CUST000784,2023-12-06,2025-12-05,basic,21.59,15
CUST000785,2023-08-24,2025-12-18,premium,137.48,5
CUST000786,2022-11-28,2025-10-19,basic,35.72,3
CUST000787,7/26/2022,2025-12-11,premium,0.00,4
CUST000788,1/2/2024,2025-10-05,basic,39.84,7
CUST000789,2023-04-04,2025-11-23,basic,25.21,0
CUST000790,2024-11-21,2025-10-24,standard,71.79,13
CUST000791,2022-07-28,2025-11-04,basic,18.16,1
CUST000792,2024-06-23,2025-11-18,standard,79.17,2
CUST000793,6/18/2024,2025-12-11,standard,40.30,10
CUST000794,2024-04-29,2025-12-25,standard,51.05,9
CUST000795,2024-07-28,2025-11-15,standard,56.28,1
CUST000796,2022-05-23,2026-03-06,basic,27.05,12
CUST000797,2022-04-29,2025-10-17,premium,134.93,29
CUST000798,2023-09-16,2026-01-06,premium,75.59,4
CUST000799,2023-02-25,2025-11-08,standard,67.82,2
CUST000800,2023-02-09,2026-01-09,basic,31.12,5
CUST000801,8/5/2023,2026-02-01,basic,31.55,5
CUST000802,6/14/2023,2026-01-25,premium,97.80,4
CUST000803,2024-11-05,2025-12-27,basic,37.70,15
CUST000804,2023-04-24,2025-12-28,basic,35.01,8
CUST000805,2023-11-03,2025-11-15,standard,77.03,0
CUST000806,2022-07-08,2026-03-12,standard,45.85,0
CUST000807,2024-11-28,2025-12-16,premium,118.82,3
CUST000808,5/3/2024,2026-02-14,basic,18.81,14
CUST000809,2024-08-27,2026-03-19,standard,82.48,0
CUST000810,2023-08-17,2026-03-17,standard,45.30,2
CUST000811,2022-10-19,2025-10-28,standard,82.16,2
CUST000812,2022-09-08,2025-11-07,basic,41.11,4
CUST000813,2024-02-12,2025-11-26,premium,137.53,1
CUST000814,2024-07-08,2026-02-17,premium,99.39,12
CUST000815,2022-04-04,2025-10-07,premium,130.19,1
CUST000816,2023-09-25,2025-11-04,standard,68.98,4
CUST000817,1/23/2023,2025-11-26,standard,40.84,4
CUST000818,2023-05-18,9/28/2025,premium,118.47,4
CUST000819,2022-02-17,2025-12-30,standard,58.67,10
CUST000820,8/8/2023,2026-02-19,basic,38.05,3
CUST000821,2023-01-07,2026-03-21,standard,53.41,1
CUST000822,2022-09-05,2026-03-14,basic,37.56,3
CUST000823,2023-07-06,2026-03-12,basic,31.59,0
CUST000824,2023-07-06,2025-11-06,premium,125.63,4
CUST000825,2024-07-02,2026-03-06,premium,112.53,14
CUST000826,2024-05-17,11/5/2025,standard,40.05,4
CUST000827,2024-09-14,2026-01-17,standard,77.78,2
CUST000828,2023-07-31,2026-03-16,basic,31.02,0
CUST000829,2023-07-27,2025-12-07,basic,30.14,11
CUST000830,2023-07-14,2026-01-24,standard,54.47,4
CUST000831,2022-01-05,2025-10-23,standard,80.57,3
CUST000832,2024-03-15,2025-11-10,basic,0.00,4
CUST000833,2022-09-10,2025-12-27,premium,103.23,3
CUST000834,2022-01-18,2026-02-24,standard,82.13,1
CUST000835,2024-01-03,2026-02-06,basic,33.40,5
CUST000836,2022-03-17,2026-01-15,standard,71.68,0
CUST000837,2023-07-23,2025-11-02,standard,47.67,5
CUST000838,2022-05-14,2025-10-28,basic,16.95,4
CUST000839,2023-07-16,2026-02-06,premium,76.73,15
CUST000840,2024-05-24,2025-10-14,standard,69.25,12
CUST000841,2024-01-11,2025-11-15,standard,79.77,2
CUST000842,2024-03-13,2/6/2026,basic,41.40,23
CUST000843,2023-05-27,2/5/2026,basic,0.00,0
CUST000844,2023-11-16,1/22/2026,basic,29.21,11
CUST000845,2024-06-17,2026-03-03,standard,66.05,0
CUST000846,5/14/2022,2026-02-23,basic,39.07,4
CUST000847,2022-04-17,2026-01-11,premium,105.13,3
CUST000848,2022-01-22,12/1/2025,standard,75.78,11
CUST000849,2024-11-25,2026-01-02,standard,44.86,5
CUST000850,2022-09-16,2025-10-15,standard,55.99,4
CUST000851,2022-05-04,2026-02-23,basic,28.08,10
CUST000852,2024-08-19,2026-01-07,standard,53.10,8
CUST000853,2022-04-22,2025-12-09,basic,44.30,1
CUST000854,2024-08-15,2025-10-25,standard,78.34,2
CUST000855,2024-07-19,2026-03-17,standard,81.40,5
CUST000856,2023-11-10,2025-12-21,basic,20.53,7
CUST000857,2024-06-20,2026-02-06,standard,81.07,0
CUST000858,2023-06-21,2/11/2026,basic,31.64,0
CUST000859,2022-10-09,2025-12-20,standard,79.83,1
CUST000860,2022-12-17,2025-11-13,premium,149.83,7
CUST000861,2023-01-24,2/6/2026,standard,71.25,3
CUST000862,2023-01-23,2025-11-10,basic,19.46,5
CUST000863,2024-09-28,2026-02-02,standard,75.31,8
CUST000864,2024-11-08,2025-12-22,standard,60.89,2
CUST000865,2024-08-28,2026-01-18,standard,68.71,9
CUST000866,3/21/2024,2026-01-31,basic,41.66,2
CUST000867,2023-08-28,2025-12-04,standard,50.36,4
CUST000868,2024-04-17,12/23/2025,standard,54.27,1
CUST000869,6/18/2022,1/11/2026,premium,113.46,2
CUST000870,2022-03-20,2025-11-08,basic,20.90,2
CUST000871,1/26/2023,2025-09-28,standard,46.20,14
CUST000872,2023-12-11,2025-12-14,premium,136.64,14
CUST000873,2023-04-12,2026-01-28,standard,49.44,4
CUST000874,2024-08-02,2025-12-30,standard,54.09,5
CUST000875,2022-03-03,2025-12-22,basic,0.00,5
CUST000876,2023-11-27,1/29/2026,standard,70.86,5
CUST000877,2022-03-07,2026-02-20,basic,43.58,5
CUST000878,2024-03-11,2025-12-20,basic,26.72,1
CUST000879,9/16/2023,2026-03-04,basic,35.25,5
CUST000880,2024-03-01,2026-01-14,basic,23.73,3
CUST000881,2024-04-21,2025-12-17,basic,18.32,3
CUST000882,2023-02-27,2026-02-22,premium,98.23,8
CUST000883,2024-10-26,2025-10-03,standard,49.08,12
CUST000884,2024-10-02,2025-11-30,standard,41.76,5
CUST000885,2023-09-02,2025-12-17,standard,76.45,1
CUST000886,2024-02-27,2025-10-10,basic,32.06,0
CUST000887,2023-08-21,2025-10-08,premium,127.35,13
CUST000888,2024-01-26,2026-03-08,standard,62.70,8
CUST000889,2022-05-30,10/15/2025,standard,73.74,5
CUST000890,5/29/2023,2026-02-26,standard,46.14,3
CUST000891,2023-05-12,2025-12-05,basic,39.61,6
CUST000892,2024-03-11,2026-02-12,basic,37.91,1
CUST000893,2023-03-19,12/4/2025,standard,77.64,7
CUST000894,1/10/2022,3/15/2026,standard,74.52,9
CUST000895,2022-01-30,2025-12-31,premium,126.00,0
CUST000896,2022-12-09,2026-03-16,standard,44.85,4
CUST000897,2024-03-20,12/8/2025,basic,0.00,1
CUST000898,3/12/2023,2025-11-30,basic,34.74,4
CUST000899,2023-09-10,2025-10-25,standard,84.57,15
CUST000900,2024-03-06,2025-10-05,premium,132.86,1
CUST000901,2024-09-14,2026-03-10,basic,33.26,3
CUST000902,2022-01-28,2026-01-27,basic,37.77,1
CUST000903,2022-05-03,2026-02-20,standard,53.35,1
CUST000904,2024-06-27,1/2/2026,basic,24.53,12
