study_id,paper_doi,condition,participant_id,dv_primary,dv_secondary,manipulation_check,age,gender,education,session_date,response_time_ms,attrition_flag,note
S0203,10.1177/0956797614520714,treatment_b,P00203,3.254,3.797,4.85,64,M,PhD,2019-08-27,1574534,0,upd1_extended_row_203
S0204,10.1073/pnas.1209746109,control,P00204,4.872,2.854,4.04,24,M,BA,2019-12-20,1294504,0,upd1_extended_row_204
S0205,10.1073/pnas.1209746109,treatment_b,P00205,3.431,4.66,4.78,26,F,Other,2019-09-28,492576,0,upd1_extended_row_205
S0206,10.1073/pnas.1209746109,treatment_b,P00206,4.644,4.167,3.7,50,F,BA,2019-06-24,1147283,0,upd1_extended_row_206
S0207,10.1177/0956797615575277,control,P00207,3.881,4.04,6.46,36,F,Other,2019-08-26,1378169,0,upd1_extended_row_207
S0208,10.1177/0956797615575277,treatment_a,P00208,1.932,4.268,6.16,24,F,PhD,2019-02-15,495318,0,upd1_extended_row_208
S0209,10.1037/pspa0000226,control,P00209,3.304,3.896,3.6,63,F,PhD,2019-10-23,1655911,1,upd1_extended_row_209
S0210,10.1177/0956797614520714,treatment_a,P00210,4.506,3.589,5.69,48,NB,HS,2019-09-14,1484993,0,upd1_extended_row_210
S0211,10.1037/pspa0000226,treatment_b,P00211,4.699,2.985,4.79,37,F,HS,2019-11-25,795232,0,upd1_extended_row_211
S0212,10.1037/pspa0000226,control,P00212,6.224,4.211,5.32,56,M,MA,2019-11-24,2381269,0,upd1_extended_row_212
S0213,10.1177/0956797614520714,control,P00213,5.435,3.239,5.86,35,NB,HS,2019-03-19,1649681,0,upd1_extended_row_213
S0214,10.1177/0956797614520714,treatment_a,P00214,4.346,5.195,4.76,46,M,MA,2019-06-09,394250,0,upd1_extended_row_214
S0215,10.1037/pspa0000226,control,P00215,4.966,4.613,4.78,34,M,PhD,2019-05-01,1699042,0,upd1_extended_row_215
S0216,10.1177/0956797614520714,treatment_a,P00216,5.467,3.737,5.76,45,F,Other,2019-10-05,1552835,1,upd1_extended_row_216
S0217,10.1073/pnas.1209746109,control,P00217,4.671,3.424,3.58,24,F,Other,2019-06-12,1020540,0,upd1_extended_row_217
S0218,10.1177/0956797614520714,control,P00218,2.795,3.155,5.7,49,M,BA,2019-09-15,408148,0,upd1_extended_row_218
S0219,10.1037/pspa0000226,treatment_a,P00219,6.243,4.595,4.18,50,F,HS,2019-12-09,1598392,0,upd1_extended_row_219
S0220,10.1037/pspa0000226,treatment_b,P00220,5.15,4.58,5.0,31,M,HS,2019-01-11,304534,0,upd1_extended_row_220
S0221,10.1073/pnas.1209746109,treatment_a,P00221,4.535,3.363,4.81,46,F,MA,2019-03-16,324580,0,upd1_extended_row_221
S0222,10.1177/0956797615575277,treatment_b,P00222,5.574,5.717,5.13,52,M,Other,2019-09-26,2005939,0,upd1_extended_row_222
S0223,10.1073/pnas.1209746109,control,P00223,3.391,2.072,3.49,59,M,PhD,2019-04-18,1268770,0,upd1_extended_row_223
S0224,10.1037/pspa0000226,control,P00224,5.686,3.115,4.78,20,M,Other,2019-02-21,1027209,0,upd1_extended_row_224
S0225,10.1073/pnas.1209746109,control,P00225,1.434,4.481,5.95,48,M,MA,2019-04-04,1453854,0,upd1_extended_row_225
S0226,10.1177/0956797614520714,treatment_a,P00226,6.203,4.913,4.6,28,NB,Other,2019-11-06,645156,0,upd1_extended_row_226
S0227,10.1177/0956797615575277,control,P00227,3.157,3.896,3.28,61,F,HS,2019-01-16,630061,0,upd1_extended_row_227
S0228,10.1073/pnas.1209746109,treatment_a,P00228,2.582,2.845,6.63,24,NB,MA,2019-04-20,2104876,0,upd1_extended_row_228
S0229,10.1073/pnas.1209746109,control,P00229,2.876,2.511,4.75,41,M,MA,2019-02-17,1273874,0,upd1_extended_row_229
S0230,10.1037/pspa0000226,treatment_a,P00230,4.134,1.745,3.5,64,F,HS,2019-01-27,1863320,0,upd1_extended_row_230
S0231,10.1037/pspa0000226,treatment_a,P00231,3.821,2.746,2.93,59,M,Other,2019-02-23,1631551,0,upd1_extended_row_231
S0232,10.1073/pnas.1209746109,treatment_b,P00232,3.91,2.768,5.31,30,F,BA,2019-08-19,897565,0,upd1_extended_row_232
S0233,10.1177/0956797614520714,treatment_a,P00233,3.719,3.55,5.47,50,F,PhD,2019-05-05,1448358,0,upd1_extended_row_233
S0234,10.1073/pnas.1209746109,treatment_b,P00234,4.504,2.865,5.64,23,M,MA,2019-09-16,1952757,0,upd1_extended_row_234
S0235,10.1177/0956797615575277,control,P00235,3.985,4.806,4.74,38,F,PhD,2019-08-11,1246900,0,upd1_extended_row_235
S0236,10.1177/0956797614520714,treatment_a,P00236,3.346,5.527,5.58,32,NB,BA,2019-02-25,2114535,0,upd1_extended_row_236
S0237,10.1037/pspa0000226,treatment_b,P00237,6.283,4.027,3.33,62,F,MA,2019-06-24,1718387,0,upd1_extended_row_237
S0238,10.1177/0956797615575277,treatment_b,P00238,2.81,3.968,5.72,26,F,MA,2019-05-19,1460082,0,upd1_extended_row_238
S0239,10.1037/pspa0000226,treatment_a,P00239,4.888,3.014,3.88,49,F,PhD,2019-03-19,2320541,0,upd1_extended_row_239
S0240,10.1177/0956797614520714,treatment_b,P00240,4.54,4.904,6.27,46,F,Other,2019-04-11,2306177,0,upd1_extended_row_240
S0241,10.1177/0956797615575277,control,P00241,3.669,3.555,6.63,43,F,MA,2019-03-08,670137,0,upd1_extended_row_241
S0242,10.1073/pnas.1209746109,treatment_b,P00242,5.451,3.88,4.63,47,M,HS,2019-09-28,2067954,0,upd1_extended_row_242
S0243,10.1177/0956797614520714,treatment_b,P00243,3.831,3.087,4.64,23,NB,HS,2019-06-12,1172146,0,upd1_extended_row_243
S0244,10.1037/pspa0000226,treatment_b,P00244,3.785,4.495,5.41,58,F,MA,2019-03-19,653333,0,upd1_extended_row_244
S0245,10.1073/pnas.1209746109,treatment_b,P00245,4.071,3.215,4.51,30,M,PhD,2019-07-05,1231537,0,upd1_extended_row_245
S0246,10.1037/pspa0000226,treatment_b,P00246,5.012,2.718,5.1,60,M,HS,2019-01-17,479398,0,upd1_extended_row_246
S0247,10.1177/0956797615575277,control,P00247,3.306,3.699,6.37,47,NB,HS,2019-06-03,808534,0,upd1_extended_row_247
S0248,10.1177/0956797615575277,treatment_a,P00248,7.687,2.745,5.64,40,M,Other,2019-11-21,600511,0,upd1_extended_row_248
S0249,10.1037/pspa0000226,treatment_b,P00249,3.722,3.796,4.23,63,NB,Other,2019-04-24,919801,0,upd1_extended_row_249
S0250,10.1073/pnas.1209746109,control,P00250,4.583,3.61,4.76,53,M,HS,2019-12-13,2036901,0,upd1_extended_row_250
S0251,10.1177/0956797614520714,treatment_b,P00251,4.924,3.912,5.01,61,M,MA,2019-07-23,2135615,0,upd1_extended_row_251
S0252,10.1037/pspa0000226,treatment_a,P00252,3.95,3.172,5.03,38,M,BA,2019-02-28,1563848,0,upd1_extended_row_252
S0253,10.1037/pspa0000226,treatment_a,P00253,5.859,5.594,4.6,21,M,Other,2019-12-21,671815,0,upd1_extended_row_253
S0254,10.1177/0956797614520714,control,P00254,4.846,1.945,4.64,42,F,PhD,2019-12-27,1258336,0,upd1_extended_row_254
S0255,10.1177/0956797615575277,treatment_b,P00255,5.557,3.853,5.28,39,F,HS,2019-07-15,1343979,0,upd1_extended_row_255
S0256,10.1073/pnas.1209746109,control,P00256,5.645,3.695,4.66,55,NB,Other,2019-11-20,368284,0,upd1_extended_row_256
S0257,10.1073/pnas.1209746109,treatment_b,P00257,3.712,3.589,5.16,51,F,BA,2019-09-04,2358455,0,upd1_extended_row_257
S0258,10.1037/pspa0000226,control,P00258,4.55,3.701,4.37,42,F,Other,2019-02-21,2206492,0,upd1_extended_row_258
S0259,10.1177/0956797615575277,treatment_b,P00259,4.325,4.54,4.96,43,F,MA,2019-08-17,603376,0,upd1_extended_row_259
S0260,10.1037/pspa0000226,treatment_b,P00260,3.786,4.169,4.74,63,M,Other,2019-07-24,1225533,0,upd1_extended_row_260
S0261,10.1177/0956797615575277,treatment_b,P00261,4.863,4.812,4.69,58,NB,MA,2019-01-27,1717701,0,upd1_extended_row_261
S0262,10.1177/0956797615575277,treatment_b,P00262,5.671,2.091,4.17,59,M,BA,2019-12-06,1471581,0,upd1_extended_row_262
S0263,10.1177/0956797615575277,control,P00263,5.531,4.291,6.16,52,NB,PhD,2019-05-02,2369506,1,upd1_extended_row_263
S0264,10.1037/pspa0000226,treatment_a,P00264,4.669,2.751,4.09,57,M,HS,2019-03-19,2078608,0,upd1_extended_row_264
S0265,10.1073/pnas.1209746109,treatment_a,P00265,3.563,5.29,5.31,54,M,MA,2019-06-13,1630430,0,upd1_extended_row_265
S0266,10.1037/pspa0000226,treatment_b,P00266,3.152,2.938,6.22,26,F,HS,2019-08-25,1792841,1,upd1_extended_row_266
S0267,10.1177/0956797614520714,control,P00267,3.859,3.001,5.78,64,NB,Other,2019-10-19,371894,0,upd1_extended_row_267
S0268,10.1037/pspa0000226,treatment_b,P00268,5.4,2.782,4.51,54,NB,HS,2019-09-28,2149671,0,upd1_extended_row_268
S0269,10.1037/pspa0000226,treatment_b,P00269,3.841,1.137,5.59,44,NB,PhD,2019-05-19,1187421,0,upd1_extended_row_269
S0270,10.1177/0956797614520714,control,P00270,4.044,3.42,3.63,29,NB,HS,2019-07-10,1893283,0,upd1_extended_row_270
S0271,10.1037/pspa0000226,treatment_b,P00271,6.534,4.546,6.17,57,F,Other,2019-02-11,1502164,0,upd1_extended_row_271
S0272,10.1177/0956797615575277,control,P00272,6.122,3.947,6.78,19,F,Other,2019-11-17,1898735,0,upd1_extended_row_272
S0273,10.1177/0956797615575277,treatment_b,P00273,4.249,4.281,6.23,26,F,HS,2019-02-22,1882961,0,upd1_extended_row_273
S0274,10.1177/0956797614520714,control,P00274,3.344,4.072,4.84,57,M,HS,2019-06-25,1320337,0,upd1_extended_row_274
S0275,10.1177/0956797615575277,control,P00275,4.325,5.097,6.03,27,F,HS,2019-04-23,1557734,0,upd1_extended_row_275
S0276,10.1073/pnas.1209746109,treatment_a,P00276,4.974,5.928,5.12,24,F,Other,2019-09-21,2189146,0,upd1_extended_row_276
S0277,10.1073/pnas.1209746109,treatment_a,P00277,5.858,4.365,3.68,41,F,BA,2019-01-14,826303,0,upd1_extended_row_277
S0278,10.1177/0956797615575277,control,P00278,4.696,3.548,5.38,34,F,BA,2019-12-27,2152530,0,upd1_extended_row_278
S0279,10.1037/pspa0000226,treatment_b,P00279,0.797,4.132,5.25,63,F,Other,2019-11-17,2288576,0,upd1_extended_row_279
S0280,10.1177/0956797614520714,treatment_a,P00280,5.442,3.544,5.08,37,NB,HS,2019-04-16,692732,0,upd1_extended_row_280
S0281,10.1177/0956797615575277,control,P00281,5.315,4.314,4.91,34,M,HS,2019-02-22,500002,0,upd1_extended_row_281
S0282,10.1073/pnas.1209746109,treatment_b,P00282,4.327,2.742,4.82,37,F,MA,2019-02-25,1446949,0,upd1_extended_row_282
S0283,10.1177/0956797614520714,control,P00283,5.169,3.271,5.35,56,F,PhD,2019-02-14,1108773,0,upd1_extended_row_283
S0284,10.1037/pspa0000226,treatment_b,P00284,4.446,3.933,4.78,33,M,MA,2019-08-20,812310,0,upd1_extended_row_284
S0285,10.1073/pnas.1209746109,control,P00285,6.386,1.911,5.16,55,F,MA,2019-06-19,504024,0,upd1_extended_row_285
S0286,10.1073/pnas.1209746109,treatment_a,P00286,5.154,2.422,4.7,55,F,PhD,2019-09-25,2175357,0,upd1_extended_row_286
S0287,10.1177/0956797615575277,treatment_b,P00287,5.232,2.799,4.11,50,M,Other,2019-08-28,268739,0,upd1_extended_row_287
S0288,10.1073/pnas.1209746109,control,P00288,2.379,4.795,6.14,48,M,Other,2019-03-02,654000,0,upd1_extended_row_288
S0289,10.1177/0956797614520714,treatment_a,P00289,2.107,3.673,5.21,26,M,HS,2019-10-07,1111788,0,upd1_extended_row_289
S0290,10.1177/0956797615575277,control,P00290,5.779,4.26,5.74,20,F,MA,2019-04-10,1573919,0,upd1_extended_row_290
S0291,10.1177/0956797615575277,control,P00291,4.554,3.387,4.9,43,NB,HS,2019-04-09,1457139,1,upd1_extended_row_291
S0292,10.1073/pnas.1209746109,treatment_b,P00292,6.145,3.046,5.39,58,NB,MA,2019-07-27,1182061,0,upd1_extended_row_292
S0293,10.1177/0956797614520714,control,P00293,3.293,4.795,6.03,49,F,BA,2019-01-11,1147698,0,upd1_extended_row_293
S0294,10.1073/pnas.1209746109,treatment_b,P00294,5.734,1.847,5.79,29,F,Other,2019-12-08,1474607,0,upd1_extended_row_294
S0295,10.1177/0956797615575277,control,P00295,4.472,2.825,5.45,41,F,BA,2019-08-21,2253764,0,upd1_extended_row_295
S0296,10.1073/pnas.1209746109,treatment_b,P00296,4.355,3.694,4.78,39,NB,BA,2019-12-10,1778844,0,upd1_extended_row_296
S0297,10.1073/pnas.1209746109,control,P00297,2.944,3.849,4.69,27,F,MA,2019-06-02,2088570,0,upd1_extended_row_297
S0298,10.1177/0956797614520714,treatment_b,P00298,6.686,3.052,4.28,34,M,HS,2019-08-10,1811761,0,upd1_extended_row_298
S0299,10.1037/pspa0000226,treatment_b,P00299,3.225,3.156,3.9,63,NB,MA,2019-11-23,1286802,0,upd1_extended_row_299
S0300,10.1037/pspa0000226,control,P00300,5.412,2.422,5.72,56,F,Other,2019-01-26,606099,0,upd1_extended_row_300
S0301,10.1177/0956797614520714,control,P00301,4.084,2.992,6.14,45,M,PhD,2019-10-03,1073889,0,upd1_extended_row_301
S0302,10.1073/pnas.1209746109,treatment_b,P00302,3.898,4.031,3.72,33,M,BA,2019-06-16,1692608,0,upd1_extended_row_302
S0303,10.1037/pspa0000226,treatment_a,P00303,4.114,2.911,4.13,19,M,PhD,2019-02-28,1477356,0,upd1_extended_row_303
S0304,10.1037/pspa0000226,treatment_a,P00304,4.396,5.043,4.63,57,M,PhD,2019-01-04,1723152,0,upd1_extended_row_304
S0305,10.1177/0956797615575277,treatment_b,P00305,7.755,4.574,5.28,27,F,Other,2019-11-27,1596032,0,upd1_extended_row_305
S0306,10.1177/0956797614520714,treatment_b,P00306,2.641,3.123,6.22,40,M,MA,2019-05-13,1843204,0,upd1_extended_row_306
S0307,10.1073/pnas.1209746109,treatment_a,P00307,5.137,4.395,6.91,29,NB,PhD,2019-01-28,2149225,0,upd1_extended_row_307
S0308,10.1177/0956797615575277,treatment_b,P00308,4.484,4.574,5.76,58,F,Other,2019-09-16,1834032,0,upd1_extended_row_308
S0309,10.1073/pnas.1209746109,treatment_a,P00309,3.758,4.477,6.51,27,M,HS,2019-04-21,338602,0,upd1_extended_row_309
S0310,10.1177/0956797615575277,treatment_a,P00310,6.464,5.445,5.17,20,F,HS,2019-10-28,1163691,0,upd1_extended_row_310
S0311,10.1073/pnas.1209746109,control,P00311,2.88,3.272,5.03,48,F,Other,2019-12-11,2333980,1,upd1_extended_row_311
S0312,10.1037/pspa0000226,treatment_a,P00312,4.017,4.701,4.91,63,M,HS,2019-09-11,344611,0,upd1_extended_row_312
S0313,10.1177/0956797614520714,treatment_b,P00313,5.142,1.902,5.79,65,M,Other,2019-11-01,1635051,0,upd1_extended_row_313
S0314,10.1177/0956797615575277,treatment_b,P00314,4.924,4.975,6.31,29,F,BA,2019-04-08,784028,0,upd1_extended_row_314
S0315,10.1037/pspa0000226,treatment_b,P00315,5.499,4.478,5.21,34,M,Other,2019-10-20,274588,0,upd1_extended_row_315
S0316,10.1177/0956797614520714,treatment_a,P00316,5.599,3.612,5.74,46,F,MA,2019-10-23,2171395,0,upd1_extended_row_316
S0317,10.1177/0956797615575277,treatment_b,P00317,3.495,4.239,5.71,22,F,HS,2019-10-10,1167179,0,upd1_extended_row_317
S0318,10.1037/pspa0000226,control,P00318,3.148,3.417,4.69,43,F,MA,2019-10-26,1459128,0,upd1_extended_row_318
S0319,10.1037/pspa0000226,control,P00319,2.153,3.124,5.8,20,M,MA,2019-12-22,1406266,0,upd1_extended_row_319
S0320,10.1037/pspa0000226,control,P00320,3.585,4.129,5.0,49,NB,Other,2019-09-03,1458665,0,upd1_extended_row_320
S0321,10.1073/pnas.1209746109,control,P00321,3.339,3.264,4.51,61,M,BA,2019-11-02,1329385,0,upd1_extended_row_321
S0322,10.1177/0956797614520714,treatment_a,P00322,4.129,4.583,6.35,53,F,MA,2019-06-24,1473362,0,upd1_extended_row_322
S0323,10.1177/0956797614520714,treatment_b,P00323,4.589,3.343,5.03,33,M,PhD,2019-01-22,1376286,0,upd1_extended_row_323
S0324,10.1073/pnas.1209746109,treatment_a,P00324,3.728,5.071,5.85,38,F,Other,2019-08-01,513771,0,upd1_extended_row_324
S0325,10.1177/0956797615575277,treatment_a,P00325,4.273,2.916,5.54,47,NB,MA,2019-12-27,346058,0,upd1_extended_row_325
S0326,10.1177/0956797615575277,treatment_b,P00326,2.309,3.524,4.55,30,F,HS,2019-03-01,1174132,0,upd1_extended_row_326
S0327,10.1177/0956797615575277,treatment_b,P00327,6.751,3.762,2.71,39,M,PhD,2019-08-02,2212386,0,upd1_extended_row_327
S0328,10.1037/pspa0000226,treatment_b,P00328,4.652,3.252,6.56,45,F,PhD,2019-01-16,689900,0,upd1_extended_row_328
S0329,10.1177/0956797614520714,treatment_b,P00329,5.189,2.897,4.97,35,F,MA,2019-10-26,1706932,0,upd1_extended_row_329
S0330,10.1037/pspa0000226,treatment_a,P00330,4.336,2.724,3.98,33,NB,Other,2019-04-20,1191212,0,upd1_extended_row_330
S0331,10.1037/pspa0000226,treatment_a,P00331,4.539,2.503,4.47,19,F,MA,2019-09-04,1211911,0,upd1_extended_row_331
S0332,10.1177/0956797614520714,treatment_a,P00332,5.337,4.692,5.22,54,M,PhD,2019-07-14,876499,0,upd1_extended_row_332
S0333,10.1037/pspa0000226,treatment_a,P00333,2.261,3.933,4.74,36,M,MA,2019-02-02,1672483,0,upd1_extended_row_333
S0334,10.1073/pnas.1209746109,treatment_a,P00334,6.647,2.772,5.35,61,M,HS,2019-01-28,519674,0,upd1_extended_row_334
S0335,10.1177/0956797614520714,treatment_a,P00335,4.228,2.274,5.0,56,M,Other,2019-10-07,2075169,0,upd1_extended_row_335
S0336,10.1037/pspa0000226,control,P00336,2.178,3.603,4.49,18,M,BA,2019-12-12,603478,0,upd1_extended_row_336
S0337,10.1037/pspa0000226,treatment_a,P00337,5.881,3.903,5.35,65,NB,HS,2019-11-22,1403532,0,upd1_extended_row_337
S0338,10.1037/pspa0000226,treatment_b,P00338,5.789,3.517,4.71,51,NB,BA,2019-04-04,1167815,0,upd1_extended_row_338
S0339,10.1177/0956797614520714,control,P00339,3.487,2.838,5.07,65,M,HS,2019-10-09,2175811,0,upd1_extended_row_339
S0340,10.1037/pspa0000226,control,P00340,5.251,4.707,5.4,57,F,MA,2019-07-10,1359154,0,upd1_extended_row_340
S0341,10.1037/pspa0000226,treatment_b,P00341,6.26,3.536,4.81,53,F,HS,2019-08-27,1004050,0,upd1_extended_row_341
S0342,10.1073/pnas.1209746109,treatment_b,P00342,4.581,3.356,5.14,50,F,PhD,2019-10-20,1901127,0,upd1_extended_row_342
S0343,10.1177/0956797614520714,control,P00343,3.299,6.094,5.63,39,F,HS,2019-07-14,2149841,0,upd1_extended_row_343
S0344,10.1177/0956797615575277,treatment_a,P00344,4.194,4.812,5.81,49,F,MA,2019-05-05,1910109,0,upd1_extended_row_344
S0345,10.1177/0956797615575277,treatment_b,P00345,3.423,3.534,4.7,51,F,MA,2019-06-18,2133788,0,upd1_extended_row_345
S0346,10.1037/pspa0000226,treatment_a,P00346,6.212,4.406,4.27,52,F,Other,2019-06-24,404454,0,upd1_extended_row_346
S0347,10.1177/0956797615575277,treatment_a,P00347,3.706,5.046,6.52,29,F,Other,2019-12-19,1649215,0,upd1_extended_row_347
S0348,10.1037/pspa0000226,control,P00348,5.878,2.69,4.41,51,NB,Other,2019-11-27,1015498,0,upd1_extended_row_348
S0349,10.1177/0956797615575277,treatment_a,P00349,4.918,3.132,3.58,21,F,BA,2019-03-16,189067,0,upd1_extended_row_349
S0350,10.1037/pspa0000226,treatment_a,P00350,2.655,5.556,5.2,59,M,PhD,2019-09-09,1208541,0,upd1_extended_row_350
S0351,10.1037/pspa0000226,control,P00351,3.137,3.512,2.99,58,F,Other,2019-10-07,2053052,0,upd1_extended_row_351
S0352,10.1037/pspa0000226,treatment_a,P00352,4.631,2.673,4.86,48,F,HS,2019-08-19,1709098,0,upd1_extended_row_352
S0353,10.1073/pnas.1209746109,control,P00353,6.131,5.058,4.92,62,M,HS,2019-09-23,1606469,0,upd1_extended_row_353
S0354,10.1073/pnas.1209746109,treatment_b,P00354,3.594,4.864,4.69,44,M,Other,2019-12-02,1796098,0,upd1_extended_row_354
S0355,10.1073/pnas.1209746109,control,P00355,4.962,4.856,5.24,51,M,PhD,2019-05-27,2048853,0,upd1_extended_row_355
S0356,10.1037/pspa0000226,treatment_a,P00356,3.025,3.986,5.68,33,F,PhD,2019-03-20,1097215,0,upd1_extended_row_356
S0357,10.1177/0956797614520714,treatment_b,P00357,5.723,3.132,4.8,51,F,MA,2019-07-09,500922,0,upd1_extended_row_357
S0358,10.1037/pspa0000226,treatment_b,P00358,4.918,4.52,5.04,23,F,BA,2019-05-19,1275792,0,upd1_extended_row_358
S0359,10.1177/0956797614520714,treatment_a,P00359,4.065,3.569,6.51,40,F,BA,2019-07-09,523730,0,upd1_extended_row_359
S0360,10.1177/0956797614520714,control,P00360,4.969,2.228,6.07,18,NB,Other,2019-02-13,2030797,0,upd1_extended_row_360
S0361,10.1177/0956797615575277,control,P00361,4.524,2.926,3.85,37,M,BA,2019-09-24,1534457,1,upd1_extended_row_361
S0362,10.1177/0956797615575277,control,P00362,3.394,4.217,5.52,49,F,MA,2019-10-28,1207080,0,upd1_extended_row_362
S0363,10.1177/0956797615575277,control,P00363,4.988,3.503,5.13,45,NB,MA,2019-12-26,1206414,0,upd1_extended_row_363
S0364,10.1073/pnas.1209746109,treatment_b,P00364,4.147,2.336,4.17,35,F,PhD,2019-10-14,1229270,0,upd1_extended_row_364
S0365,10.1177/0956797614520714,treatment_b,P00365,3.045,4.803,5.73,42,F,Other,2019-02-03,1816981,0,upd1_extended_row_365
S0366,10.1177/0956797614520714,treatment_a,P00366,3.742,3.215,5.38,43,F,MA,2019-05-14,1676103,0,upd1_extended_row_366
S0367,10.1177/0956797615575277,treatment_b,P00367,4.645,4.075,4.99,25,F,MA,2019-04-08,1764431,0,upd1_extended_row_367
S0368,10.1073/pnas.1209746109,treatment_a,P00368,3.652,2.721,5.1,59,F,Other,2019-12-09,1119770,0,upd1_extended_row_368
S0369,10.1177/0956797615575277,treatment_b,P00369,6.457,4.588,5.89,38,F,Other,2019-01-06,316533,0,upd1_extended_row_369
S0370,10.1073/pnas.1209746109,treatment_a,P00370,4.416,3.583,4.55,43,F,MA,2019-10-03,1937251,0,upd1_extended_row_370
S0371,10.1073/pnas.1209746109,treatment_b,P00371,3.322,5.011,4.89,26,M,PhD,2019-06-17,2356066,0,upd1_extended_row_371
S0372,10.1177/0956797615575277,control,P00372,5.268,3.897,6.05,26,F,Other,2019-10-03,1065311,0,upd1_extended_row_372
S0373,10.1037/pspa0000226,treatment_b,P00373,5.645,4.179,5.67,42,M,PhD,2019-09-01,1309770,0,upd1_extended_row_373
S0374,10.1073/pnas.1209746109,treatment_b,P00374,6.125,4.06,6.83,32,NB,PhD,2019-06-16,1692118,0,upd1_extended_row_374
S0375,10.1177/0956797615575277,treatment_b,P00375,2.901,3.304,6.25,21,NB,BA,2019-02-28,1777740,1,upd1_extended_row_375
S0376,10.1073/pnas.1209746109,control,P00376,4.554,3.454,5.58,46,F,PhD,2019-10-24,2035329,0,upd1_extended_row_376
S0377,10.1177/0956797614520714,control,P00377,4.872,2.644,5.37,55,M,HS,2019-04-14,375258,0,upd1_extended_row_377
S0378,10.1073/pnas.1209746109,treatment_b,P00378,3.164,3.441,3.92,59,M,MA,2019-08-13,484225,0,upd1_extended_row_378
S0379,10.1177/0956797614520714,treatment_b,P00379,4.987,4.313,4.85,64,M,PhD,2019-04-12,2348247,0,upd1_extended_row_379
S0380,10.1177/0956797614520714,treatment_a,P00380,3.901,2.633,5.21,34,F,HS,2019-01-02,1205111,0,upd1_extended_row_380
S0381,10.1073/pnas.1209746109,treatment_a,P00381,4.012,3.447,4.98,60,F,HS,2019-03-22,1176560,0,upd1_extended_row_381
S0382,10.1073/pnas.1209746109,treatment_a,P00382,2.819,2.309,6.25,26,M,Other,2019-03-20,912767,0,upd1_extended_row_382
S0383,10.1177/0956797615575277,treatment_a,P00383,3.197,2.403,5.74,64,NB,Other,2019-01-27,276737,0,upd1_extended_row_383
S0384,10.1177/0956797614520714,treatment_a,P00384,4.153,3.27,5.85,28,F,Other,2019-07-15,2301519,0,upd1_extended_row_384
S0385,10.1073/pnas.1209746109,treatment_a,P00385,4.908,3.858,4.38,39,F,Other,2019-09-13,302310,1,upd1_extended_row_385
S0386,10.1177/0956797615575277,control,P00386,5.108,3.019,4.29,47,F,HS,2019-01-05,2197903,0,upd1_extended_row_386
