user_id,segment,plan_type,experiment_id,variant,metric_value,session_count,days_active,revenue_usd,is_converted,cohort_week
u0001421,champion,free,exp004,control,0.171,5,78,21.57,0,2023-W45
u0001422,at_risk,starter,exp004,treatment,0.2115,4,75,116.05,0,2023-W38
u0001423,casual,starter,exp003,control,0.3988,5,55,7.17,0,2023-W36
u0001424,new_user,enterprise,exp002,control,0.8709,30,18,105.76,0,2023-W46
u0001425,casual,starter,exp002,treatment,0.4702,4,24,84.67,0,2023-W42
u0001426,power_user,starter,exp001,control,0.719,6,32,118.57,0,2023-W40
u0001427,at_risk,starter,exp003,control,0.3607,29,27,57.99,0,2023-W38
u0001428,power_user,starter,exp003,treatment,0.857,27,56,96.42,0,2023-W46
u0001429,casual,free,exp004,control,0.0908,14,36,45.83,0,2023-W36
u0001430,casual,starter,exp004,control,0.7766,1,62,28.66,1,2023-W36
u0001431,at_risk,free,exp001,control,0.5345,9,52,42.7,0,2023-W43
u0001432,casual,free,exp004,control,0.1893,16,89,10.92,0,2023-W40
u0001433,casual,free,exp003,control,0.1076,3,28,41.14,0,2023-W40
u0001434,power_user,starter,exp003,treatment,0.1434,17,84,14.44,0,2023-W38
u0001435,casual,free,exp004,treatment,0.9497,7,33,113.29,0,2023-W40
u0001436,at_risk,free,exp003,control,0.1134,5,51,8.37,0,2023-W41
u0001437,casual,free,exp003,treatment,0.9219,19,43,85.23,1,2023-W38
u0001438,new_user,free,exp004,treatment,0.5243,29,34,2.27,0,2023-W37
u0001439,casual,starter,exp001,treatment,0.5615,24,59,18.59,0,2023-W40
u0001440,casual,enterprise,exp003,control,0.3145,13,67,115.76,0,2023-W35
u0001441,new_user,starter,exp001,treatment,0.3254,24,48,9.92,0,2023-W40
u0001442,champion,free,exp003,control,0.7956,20,80,35.4,0,2023-W46
u0001443,new_user,free,exp003,control,0.4012,15,75,50.39,0,2023-W45
u0001444,at_risk,free,exp001,treatment,0.8554,16,21,94.51,1,2023-W46
u0001445,casual,pro,exp003,control,0.2683,21,17,35.05,0,2023-W35
u0001446,new_user,free,exp003,control,0.8797,10,33,76.56,0,2023-W40
u0001447,at_risk,starter,exp004,treatment,0.6538,13,43,101.72,0,2023-W35
u0001448,casual,pro,exp002,control,0.3412,10,86,100.34,1,2023-W35
u0001449,at_risk,enterprise,exp001,control,0.4482,23,43,37.08,0,2023-W43
u0001450,champion,free,exp004,treatment,0.4603,19,1,2.07,0,2023-W38
u0001451,casual,free,exp002,treatment,0.9459,8,34,66.39,0,2023-W46
u0001452,at_risk,free,exp003,control,0.782,16,84,21.06,0,2023-W39
u0001453,casual,free,exp001,control,0.6816,6,55,109.48,0,2023-W42
u0001454,casual,free,exp002,treatment,0.4461,30,90,1.13,0,2023-W36
u0001455,casual,free,exp003,treatment,0.8587,1,38,12.8,0,2023-W38
u0001456,casual,pro,exp002,control,0.3753,25,86,25.6,0,2023-W36
u0001457,at_risk,free,exp003,control,0.8354,2,36,43.85,0,2023-W42
u0001458,casual,free,exp002,treatment,0.4536,3,54,11.55,0,2023-W39
u0001459,casual,free,exp002,treatment,0.666,7,50,33.73,1,2023-W46
u0001460,champion,starter,exp002,treatment,0.5224,26,83,34.13,0,2023-W37
u0001461,casual,free,exp003,treatment,0.2233,8,40,79.49,0,2023-W44
u0001462,new_user,free,exp003,control,0.9012,9,90,37.54,0,2023-W42
u0001463,new_user,free,exp001,treatment,0.8122,3,21,31.63,0,2023-W38
u0001464,new_user,starter,exp001,treatment,0.4622,2,59,94.13,1,2023-W43
u0001465,casual,free,exp004,control,0.8795,1,2,11.46,0,2023-W39
u0001466,new_user,free,exp003,control,0.5422,16,30,63.47,0,2023-W36
u0001467,at_risk,free,exp004,treatment,0.8381,20,6,46.03,0,2023-W36
u0001468,casual,starter,exp002,control,0.037,12,17,81.32,0,2023-W40
u0001469,new_user,free,exp002,control,0.7831,9,16,58.11,0,2023-W40
u0001470,new_user,starter,exp004,control,0.1375,25,67,10.07,0,2023-W38
u0001471,at_risk,starter,exp003,control,0.8763,16,21,18.01,0,2023-W42
u0001472,new_user,free,exp004,control,0.8688,22,22,8.81,0,2023-W38
u0001473,champion,free,exp001,control,0.1104,22,52,34.39,0,2023-W39
u0001474,casual,starter,exp003,control,0.2147,19,78,72.26,0,2023-W38
u0001475,casual,starter,exp004,treatment,0.3754,14,9,4.6,0,2023-W42
u0001476,casual,free,exp003,treatment,0.2233,30,27,79.14,0,2023-W39
u0001477,power_user,pro,exp002,treatment,0.2212,4,55,41.59,1,2023-W43
u0001478,new_user,pro,exp001,control,0.1996,17,55,80.83,0,2023-W39
u0001479,at_risk,enterprise,exp001,treatment,0.5367,28,64,73.92,0,2023-W46
u0001480,casual,free,exp002,treatment,0.0435,10,86,62.29,0,2023-W38
u0001481,casual,free,exp004,treatment,0.4516,24,20,115.96,0,2023-W44
u0001482,casual,free,exp002,control,0.0207,16,62,51.48,0,2023-W36
u0001483,power_user,free,exp002,treatment,0.3059,1,74,49.82,0,2023-W38
u0001484,new_user,free,exp001,treatment,0.4884,19,69,30.79,0,2023-W39
u0001485,new_user,free,exp002,treatment,0.2689,11,86,102.17,0,2023-W35
u0001486,power_user,starter,exp003,treatment,0.2126,8,3,21.26,0,2023-W42
u0001487,power_user,pro,exp004,treatment,0.0828,10,30,48.73,0,2023-W42
u0001488,casual,starter,exp003,control,0.3567,24,71,31.9,0,2023-W42
u0001489,casual,free,exp004,treatment,0.8652,21,40,22.68,0,2023-W40
u0001490,casual,starter,exp002,treatment,0.6886,29,11,103.43,0,2023-W46
u0001491,casual,starter,exp002,control,0.4106,15,81,85.99,0,2023-W44
u0001492,at_risk,free,exp003,control,0.8026,7,41,61.9,0,2023-W38
u0001493,casual,pro,exp001,treatment,0.7549,11,45,87.0,0,2023-W35
u0001494,new_user,free,exp003,treatment,0.7347,4,86,23.84,0,2023-W39
u0001495,casual,starter,exp004,treatment,0.2407,24,88,86.28,0,2023-W45
u0001496,champion,free,exp001,control,0.7153,2,1,45.72,0,2023-W37
u0001497,power_user,starter,exp003,treatment,0.4656,29,15,52.04,0,2023-W46
u0001498,new_user,free,exp001,control,0.9169,6,42,44.48,0,2023-W45
u0001499,new_user,pro,exp001,control,0.6298,17,16,51.89,0,2023-W41
u0001500,new_user,free,exp001,treatment,0.1948,1,9,2.16,1,2023-W35
u0001501,casual,pro,exp002,control,0.9167,29,37,33.42,1,2023-W35
u0001502,power_user,free,exp002,control,0.9271,19,82,16.72,0,2023-W39
u0001503,power_user,starter,exp003,treatment,0.6384,15,7,36.07,0,2023-W41
u0001504,casual,free,exp003,control,0.232,17,24,72.16,0,2023-W44
u0001505,new_user,free,exp003,treatment,0.6404,25,82,53.81,0,2023-W46
u0001506,casual,pro,exp001,control,0.3458,27,29,49.48,0,2023-W38
u0001507,at_risk,starter,exp003,control,0.0337,26,15,5.95,0,2023-W44
u0001508,champion,starter,exp003,treatment,0.824,3,40,35.51,0,2023-W40
u0001509,power_user,free,exp002,treatment,0.6702,10,9,0.68,0,2023-W44
u0001510,casual,starter,exp002,treatment,0.5751,9,37,15.88,0,2023-W39
u0001511,new_user,starter,exp004,treatment,0.9367,1,40,13.6,0,2023-W39
u0001512,champion,free,exp002,treatment,0.8249,17,30,109.4,0,2023-W46
u0001513,casual,starter,exp002,control,0.6075,16,39,50.24,0,2023-W46
u0001514,casual,pro,exp003,control,0.2243,30,13,96.57,0,2023-W46
u0001515,new_user,pro,exp002,control,0.6984,17,62,30.47,0,2023-W41
u0001516,casual,enterprise,exp003,treatment,0.6351,11,11,39.68,1,2023-W39
u0001517,casual,free,exp002,treatment,0.8758,16,65,61.48,0,2023-W44
u0001518,at_risk,free,exp002,treatment,0.278,23,25,61.29,0,2023-W39
u0001519,casual,free,exp002,treatment,0.0781,26,83,28.38,0,2023-W35
u0001520,casual,starter,exp002,treatment,0.4999,20,4,40.25,1,2023-W35
u0001521,new_user,free,exp002,treatment,0.1888,13,87,18.59,0,2023-W42
u0001522,new_user,free,exp003,control,0.4493,10,75,99.23,0,2023-W46
u0001523,power_user,free,exp003,treatment,0.4932,7,72,66.13,0,2023-W38
u0001524,new_user,free,exp003,control,0.0489,29,66,108.19,1,2023-W44
u0001525,new_user,free,exp004,treatment,0.5479,21,6,119.06,0,2023-W39
u0001526,at_risk,enterprise,exp001,treatment,0.656,12,72,18.33,0,2023-W43
u0001527,casual,enterprise,exp001,control,0.5798,10,66,101.63,0,2023-W42
u0001528,new_user,free,exp004,control,0.2032,15,4,14.02,0,2023-W38
u0001529,new_user,free,exp002,control,0.2299,25,79,100.13,0,2023-W36
u0001530,casual,free,exp003,treatment,0.2409,6,32,97.72,0,2023-W43
u0001531,casual,starter,exp001,control,0.2554,23,87,80.84,0,2023-W45
u0001532,casual,free,exp004,treatment,0.6255,19,38,73.37,1,2023-W43
u0001533,casual,free,exp001,treatment,0.654,9,78,75.89,0,2023-W37
u0001534,new_user,starter,exp004,treatment,0.6176,10,9,103.99,0,2023-W42
u0001535,power_user,starter,exp003,treatment,0.4488,23,2,114.49,0,2023-W36
u0001536,at_risk,pro,exp002,control,0.2841,28,37,50.84,0,2023-W35
u0001537,casual,free,exp004,treatment,0.2411,2,35,53.71,0,2023-W36
u0001538,new_user,free,exp001,control,0.7042,27,12,66.16,0,2023-W42
u0001539,at_risk,pro,exp004,control,0.7304,16,90,105.85,0,2023-W37
u0001540,casual,free,exp001,treatment,0.2964,4,6,44.99,0,2023-W45
u0001541,power_user,free,exp003,treatment,0.5334,1,18,50.78,0,2023-W36
u0001542,casual,free,exp004,treatment,0.2299,8,29,1.25,0,2023-W35
u0001543,power_user,starter,exp003,treatment,0.1127,26,7,53.29,0,2023-W38
u0001544,at_risk,pro,exp002,treatment,0.3138,8,77,14.33,0,2023-W37
u0001545,casual,pro,exp001,treatment,0.6262,23,7,29.09,1,2023-W35
u0001546,power_user,free,exp004,control,0.5725,6,58,108.12,0,2023-W44
u0001547,new_user,free,exp004,treatment,0.5658,19,21,12.47,0,2023-W35
u0001548,casual,free,exp001,treatment,0.7031,4,19,0.69,1,2023-W42
u0001549,power_user,pro,exp003,treatment,0.5869,14,46,44.13,0,2023-W35
u0001550,power_user,free,exp002,control,0.2221,30,20,14.06,0,2023-W41
u0001551,new_user,free,exp002,treatment,0.5001,27,85,108.1,0,2023-W40
u0001552,casual,pro,exp003,treatment,0.7087,29,25,82.58,0,2023-W36
u0001553,power_user,free,exp002,treatment,0.5363,19,81,24.75,0,2023-W43
u0001554,at_risk,starter,exp004,control,0.0409,29,76,81.93,0,2023-W36
u0001555,casual,pro,exp003,control,0.5732,20,82,13.35,0,2023-W42
u0001556,casual,free,exp003,control,0.7939,21,89,72.12,0,2023-W43
u0001557,champion,enterprise,exp003,control,0.4216,1,30,28.02,0,2023-W43
u0001558,casual,starter,exp001,control,0.1797,14,76,75.91,0,2023-W36
u0001559,new_user,free,exp004,control,0.2407,1,42,79.98,0,2023-W35
u0001560,casual,free,exp003,treatment,0.354,25,84,7.75,0,2023-W37
u0001561,casual,pro,exp001,treatment,0.1266,27,16,19.66,0,2023-W38
u0001562,casual,free,exp001,control,0.6567,25,20,111.8,0,2023-W36
u0001563,champion,starter,exp002,treatment,0.8834,27,61,45.01,0,2023-W46
u0001564,at_risk,enterprise,exp004,control,0.4773,11,57,33.61,0,2023-W39
u0001565,new_user,free,exp001,control,0.7012,12,61,21.56,0,2023-W44
u0001566,casual,free,exp002,treatment,0.9311,25,34,76.57,0,2023-W46
u0001567,power_user,free,exp004,control,0.9024,23,89,100.43,0,2023-W40
u0001568,champion,starter,exp001,treatment,0.3229,13,30,63.82,0,2023-W45
u0001569,casual,pro,exp003,control,0.3038,30,68,25.74,0,2023-W46
u0001570,casual,free,exp004,control,0.4493,15,83,30.28,1,2023-W38
u0001571,casual,free,exp002,treatment,0.2982,21,81,90.95,0,2023-W39
u0001572,casual,free,exp004,control,0.7962,14,86,13.94,0,2023-W40
u0001573,casual,starter,exp003,control,0.7664,13,52,63.65,0,2023-W36
u0001574,new_user,pro,exp002,control,0.7681,13,38,43.01,0,2023-W44
u0001575,casual,starter,exp003,treatment,0.2027,18,33,35.5,0,2023-W36
u0001576,casual,free,exp002,control,0.7469,11,56,96.74,0,2023-W42
u0001577,power_user,free,exp003,treatment,0.8826,4,83,27.97,0,2023-W35
u0001578,at_risk,free,exp003,control,0.1426,20,79,112.28,0,2023-W35
u0001579,casual,pro,exp002,control,0.1586,5,4,80.74,0,2023-W39
u0001580,casual,free,exp002,control,0.2735,3,65,7.79,0,2023-W45
u0001581,casual,free,exp002,control,0.0666,10,23,51.22,1,2023-W46
u0001582,casual,enterprise,exp004,control,0.6972,1,69,6.97,0,2023-W38
u0001583,new_user,enterprise,exp002,control,0.1636,8,87,110.34,0,2023-W45
u0001584,champion,starter,exp003,treatment,0.8979,4,78,11.46,0,2023-W41
u0001585,casual,starter,exp001,control,0.4286,5,71,28.92,0,2023-W40
u0001586,casual,pro,exp001,control,0.8083,24,49,3.41,1,2023-W35
u0001587,power_user,free,exp002,control,0.2588,20,48,115.88,0,2023-W39
u0001588,at_risk,pro,exp003,control,0.2551,8,17,66.94,0,2023-W41
u0001589,power_user,starter,exp004,treatment,0.786,20,68,116.96,0,2023-W37
u0001590,new_user,starter,exp003,control,0.938,26,75,22.96,0,2023-W39
u0001591,casual,free,exp002,control,0.1098,2,38,66.66,1,2023-W39
u0001592,casual,starter,exp001,treatment,0.9301,30,2,58.08,0,2023-W39
u0001593,new_user,free,exp001,control,0.3952,14,60,60.56,0,2023-W42
u0001594,new_user,enterprise,exp001,treatment,0.6306,8,52,59.18,0,2023-W35
u0001595,power_user,free,exp002,treatment,0.0716,14,82,42.61,0,2023-W40
u0001596,casual,free,exp002,treatment,0.7289,20,61,20.64,0,2023-W38
u0001597,casual,starter,exp004,treatment,0.4036,22,62,24.53,0,2023-W39
u0001598,casual,free,exp003,control,0.7118,2,83,35.62,0,2023-W36
u0001599,casual,pro,exp003,treatment,0.8152,29,83,38.76,0,2023-W43
u0001600,at_risk,free,exp004,control,0.3571,28,34,112.36,0,2023-W39
u0001601,power_user,free,exp003,control,0.7415,16,29,2.01,1,2023-W40
u0001602,champion,free,exp001,control,0.8716,10,13,103.22,0,2023-W35
u0001603,casual,free,exp004,control,0.4447,25,23,79.47,1,2023-W46
u0001604,casual,free,exp004,control,0.7294,10,10,67.69,0,2023-W36
u0001605,new_user,starter,exp002,treatment,0.3006,11,73,73.02,0,2023-W43
u0001606,champion,starter,exp001,treatment,0.8491,12,48,58.06,1,2023-W35
u0001607,at_risk,free,exp002,treatment,0.189,14,26,61.01,0,2023-W45
u0001608,at_risk,free,exp004,control,0.4156,17,34,104.62,0,2023-W45
u0001609,casual,free,exp002,treatment,0.1259,6,84,101.38,0,2023-W37
u0001610,casual,enterprise,exp002,treatment,0.1529,16,77,17.5,0,2023-W45
u0001611,at_risk,enterprise,exp001,treatment,0.0146,12,42,57.16,0,2023-W39
u0001612,casual,free,exp003,control,0.8524,24,29,108.13,0,2023-W41
u0001613,power_user,free,exp004,treatment,0.6335,30,49,2.93,0,2023-W38
u0001614,casual,pro,exp002,treatment,0.8785,3,36,21.88,0,2023-W42
u0001615,at_risk,starter,exp001,control,0.8446,6,69,86.46,0,2023-W42
u0001616,at_risk,free,exp001,control,0.5479,27,66,117.39,0,2023-W46
u0001617,at_risk,starter,exp003,treatment,0.6566,7,48,6.19,1,2023-W44
u0001618,at_risk,starter,exp001,treatment,0.4936,19,27,6.92,1,2023-W37
u0001619,casual,free,exp004,control,0.6014,7,30,47.98,0,2023-W40
u0001620,at_risk,pro,exp002,treatment,0.0972,1,41,111.26,0,2023-W43
u0001621,power_user,free,exp003,control,0.4586,15,21,115.75,0,2023-W42
u0001622,casual,starter,exp001,control,0.268,9,88,98.47,0,2023-W42
u0001623,power_user,free,exp003,treatment,0.91,12,25,99.16,1,2023-W37
u0001624,casual,free,exp002,treatment,0.2729,5,80,34.57,0,2023-W36
u0001625,at_risk,pro,exp001,control,0.4021,23,12,73.76,0,2023-W39
u0001626,new_user,free,exp004,control,0.3489,14,36,27.24,0,2023-W39
u0001627,new_user,free,exp004,treatment,0.9076,3,18,3.65,0,2023-W37
u0001628,new_user,free,exp004,treatment,0.4037,8,53,8.16,0,2023-W44
u0001629,power_user,free,exp001,treatment,0.36,9,65,40.77,0,2023-W40
u0001630,at_risk,pro,exp003,control,0.7261,24,11,107.68,0,2023-W38
u0001631,at_risk,starter,exp002,control,0.7695,5,42,50.75,0,2023-W35
u0001632,casual,free,exp004,control,0.6524,12,38,79.73,1,2023-W37
u0001633,at_risk,pro,exp002,treatment,0.6281,12,87,116.22,0,2023-W45
u0001634,casual,starter,exp004,control,0.2164,27,26,9.8,0,2023-W39
u0001635,new_user,pro,exp003,treatment,0.9129,3,33,106.08,0,2023-W38
u0001636,casual,free,exp002,control,0.1379,1,76,94.1,0,2023-W38
u0001637,at_risk,starter,exp004,control,0.8533,15,29,12.25,0,2023-W39
u0001638,casual,free,exp004,treatment,0.0573,5,66,49.91,1,2023-W38
u0001639,casual,free,exp003,treatment,0.6591,13,76,113.68,0,2023-W41
u0001640,power_user,free,exp003,treatment,0.6177,19,59,42.75,0,2023-W44
u0001641,new_user,starter,exp004,treatment,0.6959,4,27,10.6,0,2023-W45
u0001642,champion,starter,exp004,treatment,0.2545,17,81,40.23,0,2023-W43
u0001643,champion,starter,exp003,treatment,0.8015,4,45,66.91,0,2023-W39
u0001644,at_risk,free,exp003,treatment,0.8278,23,11,86.63,0,2023-W42
u0001645,power_user,free,exp004,control,0.1346,8,85,25.51,0,2023-W39
u0001646,power_user,starter,exp003,control,0.5501,11,7,64.56,0,2023-W41
u0001647,champion,free,exp002,control,0.7104,6,21,115.05,0,2023-W35
u0001648,casual,free,exp004,control,0.8067,22,23,116.51,0,2023-W38
u0001649,power_user,starter,exp004,treatment,0.4532,5,53,81.76,0,2023-W41
u0001650,at_risk,free,exp002,treatment,0.7582,6,24,79.06,0,2023-W44
u0001651,casual,free,exp001,control,0.3337,22,22,61.93,0,2023-W44
u0001652,casual,pro,exp003,treatment,0.8721,8,61,68.7,0,2023-W46
u0001653,power_user,enterprise,exp003,control,0.1677,29,45,110.8,0,2023-W38
u0001654,at_risk,starter,exp004,treatment,0.3956,20,77,76.76,0,2023-W40
u0001655,new_user,starter,exp001,treatment,0.0434,5,17,71.99,0,2023-W36
u0001656,casual,starter,exp001,treatment,0.2544,29,35,15.64,0,2023-W40
u0001657,champion,free,exp001,control,0.0634,28,36,83.08,0,2023-W35
u0001658,power_user,free,exp003,treatment,0.8946,16,51,8.01,0,2023-W45
u0001659,at_risk,free,exp004,control,0.2356,21,23,108.85,0,2023-W39
u0001660,casual,starter,exp004,treatment,0.148,14,75,48.33,0,2023-W38
u0001661,at_risk,starter,exp002,treatment,0.3305,25,90,57.22,0,2023-W37
u0001662,new_user,starter,exp003,control,0.6973,6,13,62.07,0,2023-W43
u0001663,casual,starter,exp002,control,0.5672,21,84,109.0,1,2023-W45
u0001664,casual,free,exp002,control,0.0891,2,7,72.75,1,2023-W45
u0001665,at_risk,starter,exp003,treatment,0.8664,13,21,15.43,0,2023-W40
u0001666,new_user,starter,exp002,treatment,0.567,11,53,86.27,0,2023-W37
u0001667,at_risk,free,exp002,control,0.22,5,52,23.79,0,2023-W36
u0001668,casual,starter,exp003,control,0.3601,22,1,13.66,0,2023-W37
u0001669,new_user,pro,exp002,treatment,0.3971,26,16,105.44,1,2023-W41
u0001670,new_user,free,exp003,control,0.3616,24,40,70.53,0,2023-W43
u0001671,at_risk,starter,exp003,treatment,0.9033,27,63,10.88,0,2023-W35
u0001672,new_user,pro,exp004,control,0.4875,5,73,8.49,0,2023-W43
u0001673,champion,free,exp002,treatment,0.168,3,48,34.61,0,2023-W46
u0001674,power_user,enterprise,exp002,treatment,0.4257,11,1,46.51,0,2023-W43
u0001675,casual,free,exp002,control,0.6385,10,52,92.19,1,2023-W37
u0001676,casual,starter,exp004,treatment,0.7439,8,52,109.09,0,2023-W37
u0001677,power_user,free,exp001,control,0.2789,29,5,63.77,0,2023-W43
u0001678,casual,pro,exp001,control,0.9201,1,34,10.39,0,2023-W40
u0001679,casual,free,exp003,treatment,0.4779,20,45,3.04,0,2023-W35
u0001680,casual,free,exp004,treatment,0.1778,6,51,108.82,0,2023-W40
u0001681,power_user,free,exp004,treatment,0.8353,4,74,112.91,1,2023-W45
u0001682,power_user,free,exp002,control,0.4321,6,7,90.45,1,2023-W38
u0001683,power_user,free,exp002,control,0.2327,23,22,83.28,0,2023-W46
u0001684,power_user,starter,exp001,control,0.6723,21,68,62.8,1,2023-W44
u0001685,new_user,free,exp004,treatment,0.8998,22,73,37.83,0,2023-W37
u0001686,new_user,free,exp004,control,0.3382,2,76,65.13,1,2023-W41
u0001687,casual,pro,exp001,treatment,0.8564,12,22,92.27,0,2023-W36
u0001688,casual,free,exp003,treatment,0.4827,30,10,57.11,0,2023-W40
u0001689,champion,free,exp003,treatment,0.879,25,48,63.61,0,2023-W46
u0001690,power_user,starter,exp003,control,0.0653,13,47,81.16,0,2023-W44
u0001691,power_user,pro,exp001,control,0.3321,2,77,84.85,0,2023-W35
u0001692,champion,free,exp003,treatment,0.46,10,30,106.44,0,2023-W38
u0001693,power_user,free,exp002,treatment,0.3425,7,25,101.97,0,2023-W41
u0001694,casual,enterprise,exp004,treatment,0.272,29,50,61.27,0,2023-W45
u0001695,casual,starter,exp002,treatment,0.7654,13,30,89.73,0,2023-W39
u0001696,new_user,free,exp003,control,0.4793,24,78,52.37,1,2023-W38
u0001697,at_risk,enterprise,exp002,control,0.5002,10,22,105.43,0,2023-W43
u0001698,at_risk,free,exp003,treatment,0.1712,15,52,78.57,0,2023-W39
u0001699,casual,starter,exp004,control,0.336,15,74,26.53,0,2023-W39
u0001700,casual,free,exp004,control,0.776,19,87,57.77,0,2023-W43
u0001701,champion,starter,exp003,control,0.5085,27,49,117.83,0,2023-W39
u0001702,at_risk,starter,exp002,control,0.3036,4,67,75.87,0,2023-W36
u0001703,at_risk,pro,exp002,treatment,0.5579,1,82,14.64,1,2023-W38
u0001704,casual,free,exp002,treatment,0.5959,24,77,82.71,0,2023-W46
u0001705,new_user,free,exp004,control,0.0813,18,74,83.53,0,2023-W35
u0001706,casual,free,exp001,treatment,0.1769,24,87,41.67,0,2023-W46
u0001707,new_user,enterprise,exp004,treatment,0.3252,16,64,30.54,0,2023-W36
u0001708,new_user,free,exp004,treatment,0.716,1,61,26.3,0,2023-W45
u0001709,new_user,starter,exp004,treatment,0.7448,20,82,6.45,0,2023-W40
u0001710,new_user,enterprise,exp004,treatment,0.0491,15,50,83.42,0,2023-W39
u0001711,at_risk,free,exp003,treatment,0.1924,17,90,106.5,0,2023-W40
u0001712,casual,free,exp002,treatment,0.1893,13,12,25.38,1,2023-W36
u0001713,casual,free,exp004,treatment,0.2363,26,69,48.11,0,2023-W39
u0001714,new_user,free,exp003,treatment,0.8783,3,89,9.11,1,2023-W44
u0001715,casual,starter,exp001,control,0.4833,7,38,82.83,0,2023-W38
u0001716,at_risk,starter,exp001,control,0.6656,1,17,71.63,0,2023-W44
u0001717,casual,free,exp002,treatment,0.4153,24,73,37.5,0,2023-W36
u0001718,champion,pro,exp003,treatment,0.4934,16,36,50.39,1,2023-W38
u0001719,champion,pro,exp002,control,0.7741,11,6,90.6,0,2023-W36
u0001720,new_user,free,exp002,treatment,0.583,18,21,44.57,0,2023-W39
u0001721,casual,free,exp001,control,0.3039,4,25,49.38,0,2023-W39
u0001722,at_risk,starter,exp004,control,0.1878,12,86,12.7,1,2023-W46
u0001723,at_risk,free,exp001,control,0.5746,22,6,90.24,0,2023-W43
u0001724,champion,free,exp003,treatment,0.4443,1,83,78.89,1,2023-W44
u0001725,new_user,free,exp001,control,0.058,10,58,2.64,0,2023-W35
u0001726,casual,free,exp004,control,0.4922,4,8,37.98,0,2023-W44
u0001727,casual,starter,exp003,control,0.3876,26,73,1.0,0,2023-W36
u0001728,casual,free,exp002,control,0.8108,18,10,18.65,1,2023-W44
u0001729,new_user,free,exp001,treatment,0.3438,25,32,15.08,0,2023-W41
u0001730,at_risk,starter,exp003,control,0.5165,13,49,52.9,0,2023-W38
u0001731,new_user,free,exp001,treatment,0.0357,3,1,113.18,0,2023-W44
u0001732,casual,pro,exp004,control,0.3168,25,66,54.86,0,2023-W45
u0001733,power_user,free,exp001,control,0.1113,14,30,78.87,1,2023-W41
u0001734,casual,free,exp002,control,0.8164,23,28,9.28,0,2023-W43
u0001735,power_user,starter,exp002,treatment,0.0341,5,51,7.87,0,2023-W43
u0001736,casual,pro,exp003,treatment,0.7979,6,32,41.69,0,2023-W40
u0001737,casual,free,exp004,treatment,0.3713,12,43,56.11,0,2023-W35
u0001738,new_user,free,exp004,control,0.7517,13,55,117.44,0,2023-W35
u0001739,new_user,free,exp004,control,0.4305,6,71,85.72,1,2023-W39
u0001740,at_risk,free,exp004,treatment,0.7274,21,69,104.0,1,2023-W35
u0001741,casual,free,exp001,treatment,0.748,20,87,101.85,0,2023-W45
u0001742,casual,free,exp004,treatment,0.3599,20,19,44.19,0,2023-W44
u0001743,power_user,free,exp002,control,0.06,12,73,88.15,0,2023-W36
u0001744,casual,free,exp004,treatment,0.3104,15,11,17.33,0,2023-W38
u0001745,new_user,starter,exp003,treatment,0.2135,24,53,62.1,0,2023-W41
u0001746,casual,free,exp002,treatment,0.1363,14,87,32.61,0,2023-W36
u0001747,new_user,starter,exp003,treatment,0.394,26,38,21.34,0,2023-W43
u0001748,power_user,starter,exp001,control,0.8495,4,40,28.89,0,2023-W38
u0001749,champion,starter,exp001,control,0.8864,18,18,115.3,0,2023-W43
u0001750,new_user,enterprise,exp002,control,0.3511,5,72,22.86,0,2023-W41
u0001751,at_risk,free,exp003,treatment,0.8472,8,60,31.37,1,2023-W35
u0001752,power_user,free,exp003,control,0.1303,22,31,11.88,0,2023-W43
u0001753,new_user,free,exp003,treatment,0.1095,29,32,87.27,0,2023-W45
u0001754,new_user,starter,exp004,control,0.465,12,28,64.72,0,2023-W40
u0001755,power_user,free,exp001,treatment,0.9109,22,58,73.85,0,2023-W46
u0001756,casual,free,exp002,treatment,0.5139,29,1,29.5,1,2023-W46
u0001757,power_user,starter,exp001,treatment,0.8402,10,85,81.73,0,2023-W38
u0001758,power_user,free,exp004,treatment,0.3997,11,67,114.82,0,2023-W43
u0001759,casual,enterprise,exp001,treatment,0.8653,18,69,30.81,1,2023-W46
u0001760,at_risk,free,exp002,treatment,0.5735,27,35,11.06,0,2023-W42
u0001761,casual,pro,exp001,treatment,0.034,8,87,1.95,0,2023-W37
u0001762,casual,free,exp001,treatment,0.0269,14,43,90.73,1,2023-W35
u0001763,casual,free,exp004,control,0.6589,16,2,51.05,0,2023-W43
u0001764,casual,free,exp004,treatment,0.6881,1,37,16.27,0,2023-W37
u0001765,power_user,free,exp003,treatment,0.1077,27,38,53.92,0,2023-W43
u0001766,casual,free,exp004,treatment,0.5624,14,75,74.99,0,2023-W44
u0001767,casual,starter,exp004,control,0.8835,5,3,117.59,0,2023-W41
u0001768,power_user,pro,exp002,treatment,0.6689,21,86,62.66,0,2023-W36
u0001769,casual,free,exp004,control,0.5191,20,16,23.0,0,2023-W45
u0001770,champion,starter,exp004,control,0.8423,6,42,60.22,1,2023-W39
u0001771,new_user,starter,exp002,control,0.2341,2,44,30.4,0,2023-W38
u0001772,power_user,free,exp003,treatment,0.8622,20,88,47.82,0,2023-W37
u0001773,casual,starter,exp001,control,0.1336,2,62,5.47,0,2023-W45
u0001774,casual,starter,exp001,treatment,0.5027,3,52,0.9,1,2023-W40
u0001775,at_risk,starter,exp002,treatment,0.1052,25,13,24.7,0,2023-W38
