transaction_id,customer_id,date,order_value
TXN00000582,CUST002335,2023-04-13,61.21
TXN00000583,CUST005240,2024-02-22,303.60
TXN00000584,CUST008052,2023-07-01,124.38
TXN00000585,CUST007188,2023-03-14,155.99
TXN00000586,CUST007282,2024-02-15,112.99
TXN00000587,CUST008389,2023-05-10,39.83
TXN00000588,CUST006381,2024-04-22,87.47
TXN00000589,CUST001598,2023-02-24,184.93
TXN00000590,CUST003913,2023-09-01,130.43
TXN00000591,CUST004173,2024-07-06,12.45
TXN00000592,CUST006137,2024-12-03,69.26
TXN00000593,CUST008320,2024-11-03,119.62
TXN00000594,CUST005339,2023-03-02,436.28
TXN00000595,CUST005426,2024-07-11,59.11
TXN00000596,CUST004637,2023-06-11,166.82
TXN00000597,CUST001047,2023-07-23,127.32
TXN00000598,CUST002052,2023-10-11,82.93
TXN00000599,CUST004054,2023-03-25,108.80
TXN00000600,CUST004208,2024-08-22,11.69
TXN00000601,CUST006833,2024-08-25,24.51
TXN00000602,CUST002520,2023-03-30,133.67
TXN00000603,CUST008036,2023-10-21,36.06
TXN00000604,CUST004189,2023-03-31,254.87
TXN00000605,CUST005779,2023-04-05,109.88
TXN00000606,CUST002185,2024-01-19,179.91
TXN00000607,CUST002695,1/2/2024,129.42
TXN00000608,CUST006779,2023-05-23,95.37
TXN00000609,CUST002353,2024-03-09,94.56
TXN00000610,CUST001725,2024-11-15,82.81
TXN00000611,CUST007165,2023-08-31,167.57
TXN00000612,CUST003987,2024-01-30,90.59
TXN00000613,CUST004068,2023-06-06,11.99
TXN00000614,CUST005789,2023-03-08,253.94
TXN00000615,CUST007618,2024-12-12,192.90
TXN00000616,CUST008266,2024-07-24,100.27
TXN00000617,CUST001570,2023-01-09,158.84
TXN00000618,CUST003688,2023-05-31,68.54
TXN00000619,CUST000444,2023-08-18,119.92
TXN00000620,CUST005462,2023-12-02,165.48
TXN00000621,CUST007179,2024-02-23,137.29
TXN00000622,CUST000540,2024-12-16,118.44
TXN00000623,CUST002312,2023-05-03,124.96
TXN00000624,CUST007000,2023-01-20,80.11
TXN00000625,CUST001788,2023-07-18,81.18
TXN00000626,CUST007889,2024-04-01,99.54
TXN00000627,CUST007413,2024-01-04,90.26
TXN00000628,CUST004799,2024-06-22,108.32
TXN00000629,CUST007567,2023-05-12,101.31
TXN00000630,CUST003769,2024-07-09,456.24
TXN00000631,CUST006990,2024-11-14,93.27
TXN00000632,CUST004655,2024-02-02,16.76
TXN00000633,CUST004747,2024-09-10,59.91
TXN00000634,CUST003195,2024-11-11,189.61
TXN00000635,CUST005668,2023-12-12,33.23
TXN00000636,CUST003487,2023-02-09,29.60
TXN00000637,CUST000778,2024-11-04,24.81
TXN00000638,CUST000239,2023-09-04,131.50
TXN00000639,CUST002050,2024-02-11,423.58
TXN00000640,CUST000013,2024-07-16,198.30
TXN00000641,CUST001657,2023-11-30,175.17
TXN00000642,CUST008166,2024-11-13,499.27
TXN00000643,CUST001483,2023-01-28,116.29
TXN00000644,CUST005088,5/2/2024,162.76
TXN00000645,CUST004119,2023-04-12,144.03
TXN00000646,CUST006355,2023-08-11,483.54
TXN00000647,CUST004750,2024-04-24,210.05
TXN00000648,CUST006528,2024-07-11,63.70
TXN00000649,CUST007302,2024-04-03,119.69
TXN00000650,CUST002215,2023-01-25,193.43
TXN00000651,CUST001106,2023-08-14,56.92
TXN00000652,CUST004110,2024-03-19,55.69
TXN00000653,CUST004198,2024-02-11,83.78
TXN00000654,CUST003474,2024-06-15,131.03
TXN00000655,CUST006624,2023-07-01,23.18
TXN00000656,CUST000383,2024-03-24,198.44
TXN00000657,CUST000838,2023-01-14,111.00
TXN00000658,CUST005271,2023-10-04,198.91
TXN00000659,CUST006478,2023-07-01,179.71
TXN00000660,CUST001635,2023-06-09,90.59
TXN00000661,CUST006689,2023-12-14,191.20
TXN00000662,CUST000159,1/11/2023,89.58
TXN00000663,CUST008294,4/14/2024,91.64
TXN00000664,CUST002657,2024-06-19,249.04
TXN00000665,CUST006271,2024-06-02,23.20
TXN00000666,CUST007339,4/4/2024,127.65
TXN00000667,CUST005211,2024-01-07,93.90
TXN00000668,CUST003058,2023-07-16,96.51
TXN00000669,CUST005800,2023-02-01,485.81
TXN00000670,CUST002894,2023-10-04,30.00
TXN00000671,CUST005688,2023-12-16,156.82
TXN00000672,CUST003849,1/2/2024,65.15
TXN00000673,CUST001279,2023-10-28,128.78
TXN00000674,CUST003753,2024-10-31,68.39
TXN00000675,CUST001945,2023-04-15,340.95
TXN00000676,CUST008191,2023-10-02,10.61
TXN00000677,CUST002847,2023-03-28,23.64
TXN00000678,CUST007970,2023-12-03,325.03
TXN00000679,CUST004250,2024-03-04,122.10
TXN00000680,CUST004236,2023-08-11,160.79
TXN00000681,CUST002675,2023-01-24,179.52
TXN00000682,CUST003543,2023-12-17,86.46
TXN00000683,CUST005694,2024-07-21,54.75
TXN00000684,CUST004931,2024-11-24,130.49
TXN00000685,CUST005761,2024-07-13,84.84
TXN00000686,CUST007837,2024-11-20,32.74
TXN00000687,CUST006401,2024-08-25,122.60
TXN00000688,CUST001811,2023-04-14,72.51
TXN00000689,CUST000618,2024-05-17,21.01
TXN00000690,CUST005587,2024-02-08,25.43
TXN00000691,CUST006825,2024-01-19,410.22
TXN00000692,CUST003555,2024-04-26,59.76
TXN00000693,CUST006437,2023-08-31,167.83
TXN00000694,CUST000397,2023-08-28,380.97
TXN00000695,CUST005589,2023-06-10,141.86
TXN00000696,CUST000247,2023-03-13,50.92
TXN00000697,CUST003731,2023-07-03,169.48
TXN00000698,CUST008194,2023-02-09,104.85
TXN00000699,CUST000342,2023-09-12,196.51
TXN00000700,CUST001146,9/23/2024,85.15
TXN00000701,CUST004629,2023-07-15,37.57
TXN00000702,CUST006083,2023-11-22,45.23
TXN00000703,CUST003953,2023-08-19,34.00
TXN00000704,CUST002302,2024-01-01,149.39
TXN00000705,CUST004270,2024-10-04,172.44
TXN00000706,CUST003567,2023-03-09,126.42
TXN00000707,CUST006018,2024-10-10,189.75
TXN00000708,CUST002537,2023-11-18,129.72
TXN00000709,CUST003988,2023-11-04,148.29
TXN00000710,CUST005958,2024-05-10,480.29
TXN00000711,CUST000519,2023-03-13,445.72
TXN00000712,CUST002884,2024-07-05,190.18
TXN00000713,CUST000123,2023-08-10,36.54
TXN00000714,CUST000946,2024-03-30,182.20
TXN00000715,CUST006180,2023-05-01,88.93
TXN00000716,CUST005886,2023-03-15,105.61
TXN00000717,CUST003976,2024-10-02,103.00
TXN00000718,CUST004694,2023-08-07,71.46
TXN00000719,CUST005666,2024-04-14,94.19
TXN00000720,CUST008044,2023-08-26,32.48
TXN00000721,CUST005051,2023-05-01,20.46
TXN00000722,CUST004917,2024-01-01,194.65
TXN00000723,CUST007664,2024-07-05,201.35
TXN00000724,CUST003305,2023-06-19,42.24
TXN00000725,CUST007452,2023-09-16,436.53
TXN00000726,CUST007092,2023-05-31,192.20
TXN00000727,CUST005765,2024-05-18,380.86
TXN00000728,CUST005529,2024-01-06,56.28
TXN00000729,CUST005082,2024-07-25,109.15
TXN00000730,CUST007842,2023-07-29,200.95
TXN00000731,CUST005020,2024-10-28,140.99
TXN00000732,CUST004835,2023-03-18,139.98
TXN00000733,CUST000623,2023-07-26,132.89
TXN00000734,CUST002872,2024-08-25,83.41
TXN00000735,CUST007762,2024-11-24,152.20
TXN00000736,CUST007101,2023-07-17,93.47
TXN00000737,CUST007000,2023-08-21,193.02
TXN00000738,CUST006774,2023-09-27,293.93
TXN00000739,CUST000685,2024-04-21,16.01
TXN00000740,CUST008108,2023-04-06,117.30
TXN00000741,CUST000738,3/22/2023,90.24
TXN00000742,CUST006500,2023-05-02,247.74
TXN00000743,CUST002402,2023-03-09,153.34
TXN00000744,CUST003097,2024-07-07,155.03
TXN00000745,CUST002553,2023-04-10,83.09
TXN00000746,CUST007411,2023-04-23,48.34
TXN00000747,CUST006753,9/14/2023,82.13
TXN00000748,CUST007694,2024-01-03,196.83
TXN00000749,CUST004235,2024-06-14,51.97
TXN00000750,CUST000890,2023-09-10,174.47
TXN00000751,CUST003442,2024-08-23,185.56
TXN00000752,CUST003483,2023-05-09,71.89
TXN00000753,CUST005745,2023-04-09,384.15
TXN00000754,CUST005945,2023-01-30,378.18
TXN00000755,CUST008389,2023-01-17,115.98
TXN00000756,CUST007727,2024-04-21,126.23
TXN00000757,CUST007989,2023-11-11,94.66
TXN00000758,CUST006074,2023-07-17,369.63
TXN00000759,CUST004604,2023-08-06,181.48
TXN00000760,CUST004446,2024-12-19,254.97
TXN00000761,CUST005950,7/8/2024,12.22
TXN00000762,CUST007298,2023-01-08,86.43
TXN00000763,CUST006093,2023-06-16,62.66
TXN00000764,CUST001930,2023-12-18,139.04
TXN00000765,CUST007788,2024-07-12,39.48
TXN00000766,CUST007089,2024-08-03,98.65
TXN00000767,CUST004809,2024-09-20,87.08
TXN00000768,CUST008330,2024-03-11,181.71
TXN00000769,CUST001448,2023-02-28,159.69
TXN00000770,CUST005613,2023-09-08,118.41
TXN00000771,CUST002676,2024-04-28,488.91
TXN00000772,CUST008152,2023-10-17,133.22
TXN00000773,CUST002306,2023-05-07,27.40
TXN00000774,CUST001594,2024-12-14,125.63
TXN00000775,CUST000552,2023-11-02,109.51
TXN00000776,CUST001769,6/15/2023,107.11
TXN00000777,CUST007049,2023-09-19,193.05
TXN00000778,CUST005236,2024-09-02,68.50
TXN00000779,CUST006051,2024-07-19,192.05
TXN00000780,CUST007705,2024-08-22,486.43
TXN00000781,CUST001837,2024-09-27,78.10
TXN00000782,CUST008224,2024-08-03,36.43
TXN00000783,CUST000952,2023-06-08,52.12
TXN00000784,CUST000296,2024-12-04,338.13
TXN00000785,CUST001676,2023-07-01,12.32
TXN00000786,CUST000935,2023-07-27,174.81
TXN00000787,CUST006189,2023-02-23,33.83
TXN00000788,CUST000501,2023-02-26,140.46
TXN00000789,CUST007932,2024-07-03,72.06
TXN00000790,CUST005536,2024-11-21,123.09
TXN00000791,CUST004746,2024-09-01,39.67
TXN00000792,CUST004762,2023-03-10,180.28
TXN00000793,CUST001123,2024-09-24,39.56
TXN00000794,CUST003411,2023-11-30,96.40
TXN00000795,CUST002056,2023-07-22,95.71
TXN00000796,CUST006417,2023-08-18,435.50
TXN00000797,CUST000411,2023-12-24,294.24
TXN00000798,CUST007500,2023-09-07,117.63
TXN00000799,CUST000231,2024-10-03,342.67
TXN00000800,CUST006673,2023-06-29,1402.37
TXN00000801,CUST003002,2024-02-13,77.69
TXN00000802,CUST003072,2024-07-22,124.23
TXN00000803,CUST000725,2023-07-25,37.43
TXN00000804,CUST001091,2023-07-19,66.81
TXN00000805,CUST007513,2023-05-29,185.78
TXN00000806,CUST006784,2024-12-04,118.67
TXN00000807,CUST007768,2023-05-04,70.07
TXN00000808,CUST001869,2024-04-10,104.83
TXN00000809,CUST005227,2024-12-08,121.41
TXN00000810,CUST005959,2023-08-10,91.98
TXN00000811,CUST006402,2024-09-09,196.89
TXN00000812,CUST007452,2024-05-06,165.82
TXN00000813,CUST003398,7/10/2023,40.19
TXN00000814,CUST003153,2024-11-19,47.56
TXN00000815,CUST002992,2023-05-14,154.89
TXN00000816,CUST006081,2023-06-29,104.78
TXN00000817,CUST001841,2024-01-01,133.82
TXN00000818,CUST005678,2024-09-14,21.80
TXN00000819,CUST006259,2024-06-30,179.36
TXN00000820,CUST001312,2023-01-17,143.81
TXN00000821,CUST007993,2024-05-04,12.03
TXN00000822,CUST004436,1/19/2023,169.88
TXN00000823,CUST003650,2024-05-19,85.47
TXN00000824,CUST008007,2023-01-16,290.88
TXN00000825,CUST004990,2024-06-04,106.85
TXN00000826,CUST004859,2023-11-07,78.39
TXN00000827,CUST005080,3/21/2024,197.76
TXN00000828,CUST004111,2024-08-07,106.41
TXN00000829,CUST008023,2024-06-26,458.20
TXN00000830,CUST004707,2023-06-20,126.93
TXN00000831,CUST000685,2024-10-29,96.04
TXN00000832,CUST004601,2024-06-08,345.08
TXN00000833,CUST002162,2023-07-06,301.37
TXN00000834,CUST008398,2023-02-06,133.57
TXN00000835,CUST000339,2024-09-01,197.11
TXN00000836,CUST000851,2023-02-01,128.60
TXN00000837,CUST001982,2023-12-19,150.99
TXN00000838,CUST004485,2023-11-17,252.25
TXN00000839,CUST002126,2023-06-05,43.47
TXN00000840,CUST005910,2023-02-05,166.49
TXN00000841,CUST007100,2023-04-28,347.12
TXN00000842,CUST000084,2024-10-22,130.87
TXN00000843,CUST006794,2024-02-10,103.20
TXN00000844,CUST003211,2024-10-30,29.40
TXN00000845,CUST002953,2024-10-29,452.73
TXN00000846,CUST002098,1/9/2023,56.32
TXN00000847,CUST006446,2023-07-07,32.06
TXN00000848,CUST004408,2024-07-26,144.20
TXN00000849,CUST002188,2023-09-11,18.85
TXN00000850,CUST001967,2024-05-18,109.68
TXN00000851,CUST000466,2023-01-20,144.44
TXN00000852,CUST004135,2023-02-03,241.11
TXN00000853,CUST005794,2024-06-18,188.93
TXN00000854,CUST002296,2024-10-23,77.56
TXN00000855,CUST002144,2023-09-07,66.53
TXN00000856,CUST007281,2023-05-01,191.97
TXN00000857,CUST008293,2024-07-22,186.21
TXN00000858,CUST007928,2024-05-27,41.55
TXN00000859,CUST007489,2024-09-28,162.04
TXN00000860,CUST005973,2024-10-23,98.28
TXN00000861,CUST004817,2023-11-22,181.32
TXN00000862,CUST000144,2023-04-28,48.39
TXN00000863,CUST007914,2023-05-20,207.03
TXN00000864,CUST000789,2024-01-18,249.53
TXN00000865,CUST007100,2023-09-21,12.29
TXN00000866,CUST002036,2023-07-07,131.99
TXN00000867,CUST001949,2024-05-13,349.24
TXN00000868,CUST001449,2023-09-26,149.72
TXN00000869,CUST000416,2024-04-29,10.56
TXN00000870,CUST005919,2024-05-23,113.33
TXN00000871,CUST005317,2024-06-08,43.54
TXN00000872,CUST005043,2023-07-30,36.27
TXN00000873,CUST004329,2024-05-20,444.68
TXN00000874,CUST001339,2024-03-24,10.64
TXN00000875,CUST001778,2024-03-13,143.59
TXN00000876,CUST002804,2024-04-20,14.95
TXN00000877,CUST001637,2023-02-27,57.54
TXN00000878,CUST007276,2024-11-20,50.49
TXN00000879,CUST003643,2024-03-14,50.43
TXN00000880,CUST004058,2024-12-03,61.58
TXN00000881,CUST006961,2023-01-21,23.29
TXN00000882,CUST006210,2024-03-25,368.63
TXN00000883,CUST003282,2024-08-28,232.42
TXN00000884,CUST003026,2023-05-31,91.95
TXN00000885,CUST008280,2024-01-20,20.34
TXN00000886,CUST003087,8/15/2023,180.78
TXN00000887,CUST006956,2024-07-10,189.02
TXN00000888,CUST006003,2023-05-25,182.81
TXN00000889,CUST003030,2024-12-19,178.67
TXN00000890,CUST003867,2024-12-15,56.02
TXN00000891,CUST003498,5/25/2023,155.94
TXN00000892,CUST007763,2024-08-29,183.03
TXN00000893,CUST003659,2023-09-23,18.04
TXN00000894,CUST002086,2023-06-16,159.17
TXN00000895,CUST003576,2024-10-07,233.15
TXN00000896,CUST003090,2024-08-07,315.97
TXN00000897,CUST002195,9/2/2024,102.08
TXN00000898,CUST002307,2023-10-19,49.14
TXN00000899,CUST005898,2024-01-10,215.77
TXN00000900,CUST002571,5/15/2024,161.30
TXN00000901,CUST001359,2024-05-15,74.20
TXN00000902,CUST006419,2024-09-26,68.35
TXN00000903,CUST002157,2023-08-16,152.21
TXN00000904,CUST002365,2024-12-20,105.98
TXN00000905,CUST004309,2023-03-22,79.82
TXN00000906,CUST002454,1/8/2024,156.15
TXN00000907,CUST000346,2024-12-07,13.36
TXN00000908,CUST007857,2023-12-17,189.31
TXN00000909,CUST003364,2023-04-30,130.20
TXN00000910,CUST005543,2024-02-08,126.95
TXN00000911,CUST007900,2024-06-25,102.56
TXN00000912,CUST001942,2024-09-28,54.82
TXN00000913,CUST001703,2024-12-05,377.74
TXN00000914,CUST007928,2024-05-30,168.81
TXN00000915,CUST007867,2023-01-18,141.11
TXN00000916,CUST006922,2023-08-29,49.20
TXN00000917,CUST001107,2024-03-08,12.70
TXN00000918,CUST002509,7/29/2023,129.46
TXN00000919,CUST006495,2024-03-01,99.52
TXN00000920,CUST004530,2024-01-28,21.00
TXN00000921,CUST001724,2024-01-08,55.62
TXN00000922,CUST004214,2023-10-06,81.17
TXN00000923,CUST006570,2023-02-01,99.41
TXN00000924,CUST003471,2024-11-29,97.80
TXN00000925,CUST003108,2024-09-23,118.16
TXN00000926,CUST004959,2023-09-08,126.46
TXN00000927,CUST003471,2023-06-18,91.12
TXN00000928,CUST004094,12/1/2024,73.54
TXN00000929,CUST008065,2024-09-07,182.06
TXN00000930,CUST005423,2024-01-02,104.28
TXN00000931,CUST006278,2024-12-14,23.58
TXN00000932,CUST000678,2024-03-06,24.01
TXN00000933,CUST007191,2023-02-08,350.62
TXN00000934,CUST000958,2024-04-22,15.29
TXN00000935,CUST003993,2024-06-05,31.81
TXN00000936,CUST003404,2024-11-23,425.03
TXN00000937,CUST000533,2023-09-10,18.37
TXN00000938,CUST003275,2024-04-08,166.07
TXN00000939,CUST000524,2023-05-16,102.27
TXN00000940,CUST007728,2023-10-17,61.02
TXN00000941,CUST000162,2023-08-25,113.78
TXN00000942,CUST003602,2023-09-08,31.39
TXN00000943,CUST003706,2024-05-13,90.94
TXN00000944,CUST001987,2023-07-29,209.14
TXN00000945,CUST006430,1/22/2024,187.64
TXN00000946,CUST005779,2023-05-10,1902.66
TXN00000947,CUST005658,2024-07-11,142.05
TXN00000948,CUST005114,2023-10-16,84.43
TXN00000949,CUST008410,2023-08-30,347.11
TXN00000950,CUST001353,2024-05-16,32.72
TXN00000951,CUST000717,2023-10-20,69.72
TXN00000952,CUST003207,2024-07-06,322.56
TXN00000953,CUST001149,2023-04-17,142.77
TXN00000954,CUST006751,2024-10-19,298.20
TXN00000955,CUST005147,2024-11-03,144.49
TXN00000956,CUST004220,2024-01-13,165.52
TXN00000957,CUST001254,2023-02-26,70.59
TXN00000958,CUST003143,2023-05-07,181.13
TXN00000959,CUST005300,2023-07-13,160.29
TXN00000960,CUST004956,2023-01-07,241.12
TXN00000961,CUST002819,2023-11-30,84.63
TXN00000962,CUST000115,2024-02-03,64.53
TXN00000963,CUST003752,2023-08-25,104.21
TXN00000964,CUST002223,2023-12-19,92.58
TXN00000965,CUST000455,2024-01-05,143.31
TXN00000966,CUST004071,2023-09-22,105.91
TXN00000967,CUST002137,2023-01-01,198.49
TXN00000968,CUST007306,2023-05-07,203.41
TXN00000969,CUST004866,10/22/2024,123.97
TXN00000970,CUST003970,2024-10-27,65.69
TXN00000971,CUST008216,2024-03-12,277.74
TXN00000972,CUST002354,2023-04-27,445.78
TXN00000973,CUST003395,2023-08-25,130.13
TXN00000974,CUST004441,8/13/2024,40.68
TXN00000975,CUST000611,2024-11-16,183.61
TXN00000976,CUST003918,2023-08-19,36.95
TXN00000977,CUST007530,2023-10-25,458.22
TXN00000978,CUST000324,2023-10-28,158.84
TXN00000979,CUST004862,2024-01-06,194.83
TXN00000980,CUST000047,2024-03-26,160.06
TXN00000981,CUST001627,2024-06-13,250.89
TXN00000982,CUST000401,7/9/2023,164.75
TXN00000983,CUST007339,2023-08-06,137.90
TXN00000984,CUST002898,2023-01-08,190.24
TXN00000985,CUST000983,2023-10-30,80.21
TXN00000986,CUST008371,2024-04-24,38.78
TXN00000987,CUST003446,2023-09-24,359.47
TXN00000988,CUST008060,2024-09-11,22.78
TXN00000989,CUST005008,2024-12-20,35.63
TXN00000990,CUST001540,2024-05-09,279.71
TXN00000991,CUST007998,2023-03-29,68.78
TXN00000992,CUST002974,2023-03-07,174.64
TXN00000993,CUST004935,2023-12-28,184.17
TXN00000994,CUST004171,2024-03-21,146.92
TXN00000995,CUST001253,2023-11-25,24.39
TXN00000996,CUST007221,2023-02-01,85.60
TXN00000997,CUST000636,2024-04-27,192.11
TXN00000998,CUST006977,2024-02-12,165.61
TXN00000999,CUST000023,2024-09-11,139.86
TXN00001000,CUST007832,2024-04-15,77.59
TXN00001001,CUST001159,2024-05-15,105.30
TXN00001002,CUST005298,2023-09-06,51.27
TXN00001003,CUST000673,2024-10-24,71.86
TXN00001004,CUST001388,6/4/2024,64.31
TXN00001005,CUST000461,2023-10-18,57.51
TXN00001006,CUST001973,2024-05-17,124.09
TXN00001007,CUST004913,2024-09-22,120.03
TXN00001008,CUST002289,2023-08-28,88.94
TXN00001009,CUST003976,2024-09-17,442.50
TXN00001010,CUST008308,2023-10-14,53.07
TXN00001011,CUST007258,2023-08-17,205.32
TXN00001012,CUST008375,2023-06-16,348.99
TXN00001013,CUST006251,2024-09-12,378.31
TXN00001014,CUST002552,2023-07-26,145.08
TXN00001015,CUST002778,2024-08-24,98.35
TXN00001016,CUST004390,2023-08-21,59.95
TXN00001017,CUST003385,2024-05-16,18.06
TXN00001018,CUST004673,2023-02-24,164.48
TXN00001019,CUST005801,2023-05-26,10.55
TXN00001020,CUST005804,2024-07-14,180.07
TXN00001021,CUST005164,2023-01-05,131.77
TXN00001022,CUST002234,2023-01-12,155.74
TXN00001023,CUST007728,2023-04-14,10.55
TXN00001024,CUST002819,2023-05-05,47.96
TXN00001025,CUST006272,2023-07-31,137.78
TXN00001026,CUST005573,2023-06-15,38.09
TXN00001027,CUST003101,2023-02-02,156.87
TXN00001028,CUST006078,2024-04-27,164.06
TXN00001029,CUST001679,2023-09-19,302.25
TXN00001030,CUST005186,2024-02-13,126.79
TXN00001031,CUST007847,7/5/2023,177.66
TXN00001032,CUST007196,2024-04-12,165.31
TXN00001033,CUST006715,2023-04-29,70.48
TXN00001034,CUST002210,2024-07-15,30.85
TXN00001035,CUST000759,2023-05-11,114.61
TXN00001036,CUST001215,2023-07-31,50.67
TXN00001037,CUST008214,2023-03-18,390.04
TXN00001038,CUST003058,2023-01-01,171.35
TXN00001039,CUST003080,2024-02-10,167.09
TXN00001040,CUST006618,2024-05-09,138.88
TXN00001041,CUST003353,2023-12-11,155.93
TXN00001042,CUST000817,2024-10-03,71.07
TXN00001043,CUST004671,2024-11-05,193.52
TXN00001044,CUST007297,2023-03-07,30.64
TXN00001045,CUST007260,2023-03-01,124.84
TXN00001046,CUST004081,2024-06-09,184.96
TXN00001047,CUST008162,2024-07-26,143.09
TXN00001048,CUST001822,2024-01-25,119.11
TXN00001049,CUST003826,2023-07-03,83.08
TXN00001050,CUST007195,2024-07-09,55.61
TXN00001051,CUST004651,3/28/2023,150.56
TXN00001052,CUST005100,2024-04-19,18.02
TXN00001053,CUST005538,2023-02-24,159.54
TXN00001054,CUST006644,2024-09-11,84.25
TXN00001055,CUST004642,2023-06-26,174.59
TXN00001056,CUST006663,2024-03-15,129.87
TXN00001057,CUST005821,2024-07-06,194.29
TXN00001058,CUST007344,2023-03-21,135.79
TXN00001059,CUST000356,2024-08-02,132.44
TXN00001060,CUST001402,2023-12-11,166.90
TXN00001061,CUST007357,2023-09-18,104.35
TXN00001062,CUST004232,2023-03-18,126.82
TXN00001063,CUST001666,2023-08-26,68.43
TXN00001064,CUST008106,2023-02-25,344.66
TXN00001065,CUST007659,2023-05-16,186.08
TXN00001066,CUST000973,2023-05-27,44.67
TXN00001067,CUST006369,2023-05-28,172.13
TXN00001068,CUST001443,2023-11-11,295.48
TXN00001069,CUST003033,2023-09-18,28.03
TXN00001070,CUST001338,2024-09-12,306.83
TXN00001071,CUST004337,2024-02-21,19.97
TXN00001072,CUST005736,2024-02-19,176.30
TXN00001073,CUST002644,2023-08-08,91.80
TXN00001074,CUST001183,2023-07-10,66.58
TXN00001075,CUST007649,2024-10-07,126.41
TXN00001076,CUST005418,2024-08-25,135.74
TXN00001077,CUST000085,2023-01-04,115.96
TXN00001078,CUST002413,2023-03-28,138.86
TXN00001079,CUST007757,2024-11-09,131.67
TXN00001080,CUST003200,2023-08-19,146.41
TXN00001081,CUST007342,2024-01-08,240.27
TXN00001082,CUST006287,2024-12-13,465.60
TXN00001083,CUST005552,2024-03-27,83.85
