study_id,paper_doi,condition,participant_id,dv_primary,dv_secondary,manipulation_check,age,gender,education,session_date,response_time_ms,attrition_flag,note
S0217,10.1177/0956797615575277,control,P00217,2.644,3.781,3.28,29,M,HS,2019-09-05,1190696,0,combined_row_217
S0218,10.1177/0956797615575277,treatment_a,P00218,5.702,3.702,5.8,41,M,PhD,2019-10-08,1127313,0,combined_row_218
S0219,10.1073/pnas.1209746109,treatment_b,P00219,6.236,3.732,5.8,42,F,PhD,2019-01-21,219636,0,combined_row_219
S0220,10.1073/pnas.1209746109,treatment_a,P00220,4.742,4.53,4.05,39,F,HS,2019-09-02,1143710,0,combined_row_220
S0221,10.1037/pspa0000226,treatment_a,P00221,4.952,3.902,6.53,54,NB,HS,2019-03-28,1499044,1,combined_row_221
S0222,10.1177/0956797614520714,treatment_b,P00222,3.341,4.829,6.17,43,M,MA,2019-03-19,1188613,0,combined_row_222
S0223,10.1037/pspa0000226,treatment_b,P00223,5.358,3.311,5.02,62,NB,HS,2019-09-24,1630639,1,combined_row_223
S0224,10.1037/pspa0000226,control,P00224,3.841,4.234,4.38,57,F,PhD,2019-06-01,1326416,0,combined_row_224
S0225,10.1037/pspa0000226,treatment_a,P00225,4.709,4.931,4.64,55,NB,PhD,2019-02-25,1418911,0,combined_row_225
S0226,10.1073/pnas.1209746109,control,P00226,5.042,3.701,5.78,58,F,PhD,2019-06-12,626906,0,combined_row_226
S0227,10.1177/0956797615575277,treatment_a,P00227,3.894,4.35,5.35,46,F,Other,2019-09-14,613241,1,combined_row_227
S0228,10.1177/0956797615575277,treatment_b,P00228,5.072,4.813,5.6,38,M,HS,2019-05-14,1806549,0,combined_row_228
S0229,10.1177/0956797614520714,treatment_b,P00229,2.691,3.619,5.31,35,M,BA,2019-02-06,2003164,0,combined_row_229
S0230,10.1177/0956797615575277,treatment_a,P00230,5.331,3.974,4.26,33,NB,PhD,2019-10-20,1000188,0,combined_row_230
S0231,10.1177/0956797614520714,treatment_a,P00231,5.703,3.838,5.43,39,M,MA,2019-07-27,750947,0,combined_row_231
S0232,10.1177/0956797614520714,treatment_a,P00232,3.516,2.887,6.9,38,F,PhD,2019-10-26,1196801,0,combined_row_232
S0233,10.1177/0956797615575277,treatment_a,P00233,2.659,5.366,5.85,29,NB,Other,2019-01-24,2116183,0,combined_row_233
S0234,10.1177/0956797614520714,treatment_a,P00234,8.419,4.301,3.56,22,M,PhD,2019-03-21,1450172,0,combined_row_234
S0235,10.1177/0956797614520714,treatment_b,P00235,3.466,4.207,3.97,55,M,Other,2019-09-28,1934480,0,combined_row_235
S0236,10.1177/0956797615575277,treatment_b,P00236,5.01,4.685,4.39,58,M,HS,2019-04-22,1669014,0,combined_row_236
S0237,10.1073/pnas.1209746109,treatment_b,P00237,6.296,3.661,3.92,45,M,HS,2019-02-09,1111140,0,combined_row_237
S0238,10.1177/0956797614520714,treatment_a,P00238,5.683,3.094,5.63,61,F,Other,2019-03-12,283023,0,combined_row_238
S0239,10.1177/0956797615575277,treatment_a,P00239,4.946,3.617,5.63,40,F,MA,2019-08-26,1047664,0,combined_row_239
S0240,10.1177/0956797615575277,treatment_a,P00240,2.806,4.978,5.74,46,F,HS,2019-05-02,662702,1,combined_row_240
S0241,10.1177/0956797615575277,treatment_b,P00241,6.164,4.824,6.19,51,F,Other,2019-03-11,1968322,0,combined_row_241
S0242,10.1177/0956797614520714,treatment_a,P00242,3.66,3.404,4.63,60,M,PhD,2019-01-24,1007638,0,combined_row_242
S0243,10.1037/pspa0000226,treatment_a,P00243,5.334,3.817,4.78,22,F,HS,2019-09-06,1714247,0,combined_row_243
S0244,10.1037/pspa0000226,control,P00244,6.342,3.661,6.59,51,NB,MA,2019-10-13,1826448,0,combined_row_244
S0245,10.1177/0956797615575277,treatment_a,P00245,5.439,2.77,5.49,37,F,Other,2019-02-22,741817,0,combined_row_245
S0246,10.1177/0956797614520714,treatment_a,P00246,2.771,4.446,5.52,27,F,PhD,2019-07-20,758257,0,combined_row_246
S0247,10.1037/pspa0000226,control,P00247,3.015,3.893,6.62,29,F,BA,2019-08-10,768446,0,combined_row_247
S0248,10.1037/pspa0000226,treatment_b,P00248,3.151,4.601,5.25,18,M,BA,2019-04-27,1790378,0,combined_row_248
S0249,10.1037/pspa0000226,treatment_a,P00249,4.004,2.945,5.5,23,F,HS,2019-04-10,317133,0,combined_row_249
S0250,10.1177/0956797615575277,control,P00250,3.326,4.023,3.99,49,F,Other,2019-02-19,659017,0,combined_row_250
S0251,10.1177/0956797615575277,treatment_b,P00251,4.654,3.564,4.81,45,M,BA,2019-05-28,315184,0,combined_row_251
S0252,10.1177/0956797615575277,control,P00252,3.02,1.131,5.96,33,F,Other,2019-12-12,1975862,0,combined_row_252
S0253,10.1177/0956797614520714,control,P00253,5.344,2.3,4.11,56,F,BA,2019-06-23,1407398,0,combined_row_253
S0254,10.1177/0956797615575277,treatment_b,P00254,3.869,5.152,4.89,24,F,PhD,2019-01-09,712207,0,combined_row_254
S0255,10.1177/0956797614520714,control,P00255,5.142,4.431,5.02,43,M,BA,2019-10-21,1307081,0,combined_row_255
S0256,10.1037/pspa0000226,treatment_a,P00256,6.811,5.224,5.65,23,M,Other,2019-12-09,1727996,0,combined_row_256
S0257,10.1037/pspa0000226,treatment_a,P00257,2.395,2.906,5.2,47,NB,MA,2019-02-26,1848141,0,combined_row_257
S0258,10.1037/pspa0000226,control,P00258,4.065,3.006,5.02,36,F,Other,2019-10-05,2215654,0,combined_row_258
S0259,10.1073/pnas.1209746109,control,P00259,6.203,4.723,4.6,28,M,PhD,2019-01-14,1028584,0,combined_row_259
S0260,10.1177/0956797614520714,treatment_b,P00260,4.655,3.213,6.54,35,M,MA,2019-05-03,1739625,0,combined_row_260
S0261,10.1177/0956797614520714,control,P00261,3.685,4.266,4.82,59,M,HS,2019-01-07,2179872,1,combined_row_261
S0262,10.1177/0956797614520714,treatment_b,P00262,3.667,3.748,4.9,62,F,HS,2019-07-23,734382,0,combined_row_262
S0263,10.1177/0956797614520714,treatment_a,P00263,6.34,4.668,5.61,37,F,PhD,2019-03-21,779169,1,combined_row_263
S0264,10.1073/pnas.1209746109,treatment_b,P00264,5.194,3.23,4.3,64,F,BA,2019-07-20,2035492,0,combined_row_264
S0265,10.1073/pnas.1209746109,control,P00265,4.892,4.156,4.91,45,F,BA,2019-04-09,533364,0,combined_row_265
S0266,10.1177/0956797615575277,treatment_b,P00266,3.392,5.519,5.26,37,F,Other,2019-10-17,971240,0,combined_row_266
S0267,10.1177/0956797615575277,treatment_b,P00267,6.914,4.446,5.9,25,F,PhD,2019-11-20,477845,0,combined_row_267
S0268,10.1073/pnas.1209746109,treatment_a,P00268,4.106,4.238,4.83,54,M,MA,2019-09-22,904651,0,combined_row_268
S0269,10.1073/pnas.1209746109,control,P00269,4.329,3.722,5.39,43,F,MA,2019-11-23,2281551,0,combined_row_269
S0270,10.1037/pspa0000226,treatment_b,P00270,7.152,2.748,5.66,52,F,BA,2019-05-03,1479843,1,combined_row_270
S0271,10.1177/0956797614520714,control,P00271,3.337,3.597,3.99,61,NB,HS,2019-05-23,2014949,0,combined_row_271
S0272,10.1177/0956797614520714,control,P00272,2.799,3.871,6.82,25,M,Other,2019-10-02,1477256,0,combined_row_272
S0273,10.1177/0956797614520714,control,P00273,5.15,3.839,5.93,40,F,Other,2019-12-09,880293,0,combined_row_273
S0274,10.1177/0956797615575277,treatment_b,P00274,4.6,4.969,4.1,19,F,PhD,2019-05-17,447898,0,combined_row_274
S0275,10.1073/pnas.1209746109,treatment_a,P00275,3.411,4.036,3.97,41,F,MA,2019-02-19,663744,0,combined_row_275
S0276,10.1073/pnas.1209746109,control,P00276,4.504,3.889,4.9,20,M,MA,2019-07-05,930616,0,combined_row_276
S0277,10.1073/pnas.1209746109,treatment_b,P00277,5.122,2.455,4.68,33,M,MA,2019-05-27,506682,0,combined_row_277
S0278,10.1073/pnas.1209746109,treatment_b,P00278,3.79,3.663,4.77,32,F,HS,2019-07-03,2130746,0,combined_row_278
S0279,10.1177/0956797615575277,treatment_a,P00279,5.635,4.314,4.55,37,NB,Other,2019-04-15,1724651,0,combined_row_279
S0280,10.1037/pspa0000226,control,P00280,5.231,3.676,4.0,33,F,HS,2019-07-01,1157263,0,combined_row_280
S0281,10.1073/pnas.1209746109,treatment_a,P00281,6.256,3.812,5.75,24,F,Other,2019-04-14,2243718,0,combined_row_281
S0282,10.1177/0956797614520714,treatment_b,P00282,2.928,3.75,5.24,32,F,PhD,2019-12-12,2102912,0,combined_row_282
S0283,10.1073/pnas.1209746109,treatment_b,P00283,5.03,4.072,5.13,54,M,PhD,2019-11-05,1173092,0,combined_row_283
S0284,10.1177/0956797615575277,treatment_a,P00284,4.072,3.353,3.76,38,M,MA,2019-04-03,1030238,0,combined_row_284
S0285,10.1073/pnas.1209746109,control,P00285,5.533,4.406,4.84,40,F,PhD,2019-05-15,1291523,0,combined_row_285
S0286,10.1073/pnas.1209746109,control,P00286,5.06,4.071,4.36,63,NB,Other,2019-01-07,1554866,0,combined_row_286
S0287,10.1177/0956797614520714,treatment_a,P00287,4.198,3.973,4.55,29,M,PhD,2019-08-18,1227957,0,combined_row_287
S0288,10.1073/pnas.1209746109,control,P00288,6.619,4.032,5.2,32,F,BA,2019-07-12,532486,0,combined_row_288
S0289,10.1177/0956797615575277,control,P00289,4.934,3.845,5.71,26,M,MA,2019-02-02,2113552,1,combined_row_289
S0290,10.1037/pspa0000226,treatment_b,P00290,3.753,3.626,5.12,61,M,BA,2019-06-07,964968,0,combined_row_290
S0291,10.1037/pspa0000226,control,P00291,6.128,4.07,5.02,44,F,PhD,2019-01-03,1353465,0,combined_row_291
S0292,10.1037/pspa0000226,control,P00292,5.503,2.796,3.88,33,NB,Other,2019-01-13,1686225,0,combined_row_292
S0293,10.1037/pspa0000226,treatment_a,P00293,5.71,3.245,4.62,38,F,BA,2019-01-26,1358317,1,combined_row_293
S0294,10.1037/pspa0000226,treatment_b,P00294,4.988,3.055,5.83,32,F,HS,2019-04-22,1191468,0,combined_row_294
S0295,10.1073/pnas.1209746109,control,P00295,1.462,2.626,3.57,29,F,BA,2019-10-11,1684845,0,combined_row_295
S0296,10.1073/pnas.1209746109,treatment_b,P00296,6.311,3.132,3.15,54,F,Other,2019-04-27,2244548,0,combined_row_296
S0297,10.1177/0956797614520714,treatment_a,P00297,4.896,3.872,4.87,48,M,MA,2019-10-07,727312,0,combined_row_297
S0298,10.1177/0956797614520714,treatment_a,P00298,4.356,4.274,5.17,63,F,HS,2019-09-28,1710458,0,combined_row_298
S0299,10.1177/0956797615575277,treatment_b,P00299,5.625,3.478,5.55,26,F,PhD,2019-11-16,1510783,0,combined_row_299
S0300,10.1177/0956797615575277,control,P00300,5.103,2.964,3.73,42,F,MA,2019-03-06,187540,0,combined_row_300
S0301,10.1037/pspa0000226,treatment_b,P00301,6.096,4.047,6.84,32,NB,Other,2019-02-16,769901,0,combined_row_301
S0302,10.1073/pnas.1209746109,control,P00302,3.004,3.349,5.58,58,M,MA,2019-08-01,1292381,0,combined_row_302
S0303,10.1073/pnas.1209746109,treatment_a,P00303,4.476,4.23,5.79,64,M,BA,2019-07-16,1768435,0,combined_row_303
S0304,10.1037/pspa0000226,control,P00304,4.51,4.554,3.76,54,NB,BA,2019-03-15,489159,0,combined_row_304
S0305,10.1073/pnas.1209746109,treatment_a,P00305,5.426,3.888,5.58,42,F,HS,2019-09-03,1597467,0,combined_row_305
S0306,10.1037/pspa0000226,treatment_b,P00306,5.171,5.91,5.37,28,F,PhD,2019-03-02,604706,0,combined_row_306
S0307,10.1177/0956797614520714,treatment_a,P00307,3.875,2.438,4.92,36,F,BA,2019-02-02,1827951,0,combined_row_307
S0308,10.1037/pspa0000226,control,P00308,3.565,3.874,5.02,23,F,Other,2019-08-07,586792,1,combined_row_308
S0309,10.1177/0956797614520714,treatment_b,P00309,4.371,4.159,5.38,43,M,PhD,2019-11-09,562255,0,combined_row_309
S0310,10.1037/pspa0000226,control,P00310,3.643,3.192,5.57,29,M,HS,2019-05-15,2130594,0,combined_row_310
S0311,10.1177/0956797615575277,treatment_b,P00311,6.356,4.368,4.83,40,F,PhD,2019-10-08,435784,0,combined_row_311
S0312,10.1037/pspa0000226,treatment_b,P00312,4.059,2.986,3.27,54,F,PhD,2019-05-03,1835929,0,combined_row_312
S0313,10.1073/pnas.1209746109,treatment_b,P00313,3.195,3.33,2.95,27,M,PhD,2019-03-06,1068731,0,combined_row_313
S0314,10.1177/0956797614520714,control,P00314,3.015,1.421,6.1,45,F,BA,2019-10-09,1521126,0,combined_row_314
S0315,10.1073/pnas.1209746109,control,P00315,3.579,4.386,4.7,47,M,Other,2019-10-17,1939904,0,combined_row_315
S0316,10.1177/0956797614520714,control,P00316,5.357,2.713,4.57,24,M,Other,2019-02-26,1379960,0,combined_row_316
S0317,10.1177/0956797615575277,treatment_a,P00317,4.345,5.107,4.19,29,F,PhD,2019-03-20,1864935,1,combined_row_317
S0318,10.1177/0956797615575277,treatment_b,P00318,3.906,3.916,6.32,35,F,HS,2019-06-27,1451104,0,combined_row_318
S0319,10.1037/pspa0000226,treatment_b,P00319,3.22,1.587,5.09,65,M,MA,2019-05-24,1928071,0,combined_row_319
S0320,10.1073/pnas.1209746109,control,P00320,5.505,1.941,5.63,44,NB,PhD,2019-09-28,1748293,0,combined_row_320
S0321,10.1177/0956797614520714,control,P00321,3.965,4.792,6.03,54,M,BA,2019-04-27,1021909,0,combined_row_321
S0322,10.1177/0956797614520714,control,P00322,6.264,1.862,5.48,63,F,MA,2019-06-27,2127073,0,combined_row_322
S0323,10.1073/pnas.1209746109,treatment_b,P00323,5.637,3.966,4.58,48,F,Other,2019-06-12,865825,0,combined_row_323
S0324,10.1177/0956797615575277,treatment_b,P00324,4.082,3.991,4.7,19,M,HS,2019-03-28,1078917,0,combined_row_324
S0325,10.1177/0956797614520714,treatment_b,P00325,4.968,5.059,3.41,61,M,PhD,2019-03-21,906456,0,combined_row_325
S0326,10.1073/pnas.1209746109,control,P00326,4.3,3.776,6.45,37,NB,MA,2019-07-13,1642592,0,combined_row_326
S0327,10.1177/0956797614520714,treatment_a,P00327,4.032,4.833,4.24,18,F,MA,2019-09-21,1365632,0,combined_row_327
S0328,10.1073/pnas.1209746109,treatment_a,P00328,3.385,6.273,5.93,58,F,MA,2019-05-21,1433220,0,combined_row_328
S0329,10.1177/0956797614520714,control,P00329,5.237,2.277,4.05,61,F,HS,2019-11-16,1419855,0,combined_row_329
S0330,10.1037/pspa0000226,treatment_a,P00330,3.463,3.616,5.14,63,F,BA,2019-06-24,1112658,0,combined_row_330
S0331,10.1037/pspa0000226,treatment_b,P00331,3.861,4.39,5.56,53,F,MA,2019-02-16,716636,0,combined_row_331
S0332,10.1177/0956797614520714,treatment_b,P00332,6.04,4.859,4.31,32,F,BA,2019-12-28,1468008,0,combined_row_332
S0333,10.1177/0956797615575277,treatment_a,P00333,4.434,4.549,5.54,58,F,Other,2019-10-03,2160632,0,combined_row_333
S0334,10.1073/pnas.1209746109,treatment_b,P00334,3.411,3.242,5.46,21,F,BA,2019-04-11,1896274,0,combined_row_334
S0335,10.1037/pspa0000226,control,P00335,3.729,5.105,5.17,58,F,MA,2019-11-02,199769,0,combined_row_335
S0336,10.1177/0956797614520714,control,P00336,3.135,3.331,4.78,23,F,Other,2019-07-21,1981074,0,combined_row_336
S0337,10.1037/pspa0000226,treatment_a,P00337,5.982,3.833,4.76,38,F,BA,2019-01-22,197296,0,combined_row_337
S0338,10.1177/0956797614520714,control,P00338,1.584,3.513,4.31,26,M,PhD,2019-09-19,1463939,0,combined_row_338
S0339,10.1073/pnas.1209746109,treatment_a,P00339,5.755,3.484,4.03,45,NB,BA,2019-06-16,1686807,0,combined_row_339
S0340,10.1177/0956797614520714,treatment_a,P00340,4.314,4.437,5.07,26,F,HS,2019-10-17,888773,0,combined_row_340
S0341,10.1073/pnas.1209746109,treatment_a,P00341,5.159,3.316,4.75,21,NB,HS,2019-11-27,262802,1,combined_row_341
S0342,10.1073/pnas.1209746109,treatment_a,P00342,4.418,3.366,5.14,34,M,BA,2019-04-23,219026,0,combined_row_342
S0343,10.1073/pnas.1209746109,treatment_b,P00343,2.838,3.64,4.75,24,F,Other,2019-02-10,658203,0,combined_row_343
S0344,10.1037/pspa0000226,control,P00344,3.309,2.591,4.12,51,F,MA,2019-12-14,1418792,0,combined_row_344
S0345,10.1037/pspa0000226,control,P00345,3.98,2.846,5.01,23,M,Other,2019-11-16,805557,0,combined_row_345
S0346,10.1073/pnas.1209746109,treatment_b,P00346,4.691,3.477,3.29,59,F,PhD,2019-05-09,2127320,1,combined_row_346
S0347,10.1177/0956797614520714,control,P00347,5.18,3.119,4.63,25,M,HS,2019-01-28,760468,0,combined_row_347
S0348,10.1177/0956797614520714,treatment_a,P00348,3.367,3.196,5.67,57,F,HS,2019-06-27,1617483,0,combined_row_348
S0349,10.1037/pspa0000226,treatment_a,P00349,5.429,3.632,3.83,44,NB,BA,2019-02-05,425980,0,combined_row_349
S0350,10.1177/0956797614520714,control,P00350,6.04,2.761,5.54,54,NB,PhD,2019-03-20,1772790,0,combined_row_350
S0351,10.1073/pnas.1209746109,treatment_b,P00351,5.91,2.807,5.71,49,M,PhD,2019-08-02,445650,0,combined_row_351
S0352,10.1177/0956797615575277,control,P00352,3.633,3.418,3.84,65,F,Other,2019-04-22,1598935,0,combined_row_352
S0353,10.1073/pnas.1209746109,treatment_a,P00353,4.022,3.222,4.32,42,F,Other,2019-10-02,228842,0,combined_row_353
S0354,10.1177/0956797614520714,treatment_b,P00354,5.986,4.823,3.73,28,M,PhD,2019-06-08,1567873,0,combined_row_354
S0355,10.1073/pnas.1209746109,treatment_b,P00355,4.794,5.073,4.52,47,M,Other,2019-08-03,2270676,0,combined_row_355
S0356,10.1073/pnas.1209746109,treatment_a,P00356,5.002,3.795,4.85,43,M,HS,2019-09-18,180711,0,combined_row_356
S0357,10.1177/0956797615575277,treatment_b,P00357,2.883,3.299,4.3,21,F,PhD,2019-06-18,2164466,0,combined_row_357
S0358,10.1177/0956797615575277,treatment_b,P00358,4.798,3.41,5.11,60,F,HS,2019-06-12,1404667,0,combined_row_358
S0359,10.1177/0956797615575277,treatment_b,P00359,6.508,4.988,3.52,65,NB,PhD,2019-02-09,1001754,0,combined_row_359
S0360,10.1037/pspa0000226,control,P00360,4.606,2.287,5.37,63,F,HS,2019-07-02,696818,0,combined_row_360
S0361,10.1037/pspa0000226,treatment_a,P00361,2.867,1.911,5.62,51,NB,HS,2019-09-14,2205563,0,combined_row_361
S0362,10.1177/0956797614520714,treatment_b,P00362,5.556,2.517,4.39,26,M,PhD,2019-11-20,1529910,0,combined_row_362
S0363,10.1037/pspa0000226,treatment_a,P00363,7.148,3.543,5.05,39,F,PhD,2019-03-05,1911179,0,combined_row_363
S0364,10.1177/0956797615575277,treatment_b,P00364,3.543,3.054,4.79,65,F,BA,2019-04-07,1398778,0,combined_row_364
S0365,10.1177/0956797614520714,treatment_b,P00365,2.723,1.964,3.77,38,NB,HS,2019-06-18,2194817,0,combined_row_365
S0366,10.1037/pspa0000226,treatment_b,P00366,4.455,3.777,3.46,36,M,HS,2019-09-04,285999,0,combined_row_366
S0367,10.1073/pnas.1209746109,treatment_b,P00367,5.387,4.047,5.51,61,F,BA,2019-01-23,1417909,0,combined_row_367
S0368,10.1073/pnas.1209746109,treatment_a,P00368,1.146,3.964,4.66,61,NB,Other,2019-04-24,1811108,0,combined_row_368
S0369,10.1177/0956797615575277,treatment_b,P00369,3.097,2.033,3.48,61,F,Other,2019-01-01,1234201,0,combined_row_369
S0370,10.1037/pspa0000226,control,P00370,6.452,4.994,4.34,59,F,Other,2019-09-24,1004051,0,combined_row_370
S0371,10.1177/0956797614520714,treatment_a,P00371,1.239,4.615,6.83,65,F,HS,2019-07-02,1977292,0,combined_row_371
S0372,10.1177/0956797615575277,control,P00372,5.887,4.724,6.31,18,F,PhD,2019-12-05,347522,0,combined_row_372
S0373,10.1177/0956797615575277,treatment_b,P00373,7.144,4.456,4.12,49,F,Other,2019-06-03,1513197,0,combined_row_373
S0374,10.1177/0956797614520714,treatment_b,P00374,3.326,4.771,5.39,44,F,Other,2019-07-03,1645502,0,combined_row_374
S0375,10.1177/0956797614520714,treatment_b,P00375,3.941,4.541,5.26,51,M,Other,2019-11-01,661178,0,combined_row_375
S0376,10.1037/pspa0000226,control,P00376,6.467,4.824,4.38,57,F,HS,2019-11-11,1779592,0,combined_row_376
S0377,10.1073/pnas.1209746109,treatment_a,P00377,4.42,5.243,5.95,41,F,Other,2019-08-16,363927,0,combined_row_377
S0378,10.1177/0956797614520714,treatment_a,P00378,4.724,1.618,4.83,28,F,Other,2019-01-21,454608,0,combined_row_378
S0379,10.1177/0956797614520714,treatment_b,P00379,4.0,3.993,3.79,65,M,HS,2019-12-22,824893,1,combined_row_379
S0380,10.1177/0956797615575277,control,P00380,4.061,4.056,5.14,34,F,HS,2019-10-27,1134814,0,combined_row_380
S0381,10.1037/pspa0000226,treatment_a,P00381,3.335,4.077,4.68,25,F,HS,2019-11-24,445237,0,combined_row_381
S0382,10.1073/pnas.1209746109,treatment_b,P00382,5.59,4.29,4.39,50,M,MA,2019-11-10,542829,0,combined_row_382
S0383,10.1037/pspa0000226,treatment_a,P00383,3.105,4.61,4.03,26,NB,PhD,2019-09-10,784296,0,combined_row_383
S0384,10.1177/0956797615575277,control,P00384,4.741,2.719,4.66,25,M,HS,2019-10-20,1832898,0,combined_row_384
S0385,10.1073/pnas.1209746109,treatment_a,P00385,4.99,5.234,4.92,59,F,BA,2019-03-06,1106051,0,combined_row_385
S0386,10.1177/0956797615575277,control,P00386,3.682,4.809,5.79,54,M,Other,2019-08-21,486790,0,combined_row_386
S0387,10.1073/pnas.1209746109,treatment_a,P00387,6.074,4.637,4.29,26,NB,BA,2019-02-10,472799,0,combined_row_387
S0388,10.1177/0956797615575277,treatment_a,P00388,4.586,2.614,5.34,37,NB,Other,2019-03-19,1708796,0,combined_row_388
S0389,10.1037/pspa0000226,control,P00389,5.402,3.821,5.23,45,F,MA,2019-03-22,1570675,0,combined_row_389
S0390,10.1037/pspa0000226,treatment_a,P00390,6.438,3.315,5.53,53,M,BA,2019-11-20,523822,0,combined_row_390
S0391,10.1177/0956797614520714,treatment_b,P00391,5.145,5.182,4.1,19,F,HS,2019-10-19,1879257,0,combined_row_391
S0392,10.1177/0956797614520714,control,P00392,3.118,2.732,4.68,52,M,BA,2019-06-13,1116615,0,combined_row_392
S0393,10.1177/0956797615575277,control,P00393,3.101,4.037,4.25,60,F,Other,2019-11-06,2336445,0,combined_row_393
S0394,10.1177/0956797614520714,control,P00394,5.356,2.737,4.58,27,NB,PhD,2019-06-02,1097793,0,combined_row_394
S0395,10.1177/0956797614520714,control,P00395,4.421,4.455,4.53,41,M,PhD,2019-08-02,347372,0,combined_row_395
S0396,10.1177/0956797615575277,control,P00396,3.236,3.487,4.07,35,NB,MA,2019-10-18,909178,0,combined_row_396
S0397,10.1037/pspa0000226,treatment_a,P00397,2.314,2.793,5.54,32,F,PhD,2019-06-27,1627170,0,combined_row_397
S0398,10.1037/pspa0000226,treatment_b,P00398,4.929,5.659,5.07,46,F,BA,2019-02-17,1357800,0,combined_row_398
S0399,10.1177/0956797614520714,control,P00399,3.264,4.889,5.43,39,NB,HS,2019-08-22,2188294,0,combined_row_399
S0400,10.1177/0956797614520714,treatment_b,P00400,5.088,3.896,4.85,20,F,Other,2019-10-06,745073,0,combined_row_400
S0401,10.1073/pnas.1209746109,treatment_b,P00401,4.937,4.233,5.85,43,F,Other,2019-11-01,1368894,0,combined_row_401
S0402,10.1177/0956797614520714,treatment_a,P00402,3.822,3.003,4.44,48,F,BA,2019-07-20,778578,0,combined_row_402
S0403,10.1177/0956797614520714,treatment_b,P00403,3.994,3.205,4.88,47,F,Other,2019-02-08,1766333,0,combined_row_403
S0404,10.1073/pnas.1209746109,control,P00404,3.415,4.326,6.51,50,NB,PhD,2019-03-20,583905,0,combined_row_404
