study_id,paper_doi,condition,participant_id,dv_primary,dv_secondary,manipulation_check,age,gender,education,session_date,response_time_ms,attrition_flag,note
S0195,10.1037/pspa0000226,treatment_b,P00195,5.061,2.031,6.77,23,M,BA,2019-11-17,1912132,0,upd2_reanalysis_row_195
S0196,10.1177/0956797614520714,treatment_a,P00196,4.628,4.176,6.57,44,F,BA,2019-05-02,512411,0,upd2_reanalysis_row_196
S0197,10.1177/0956797614520714,control,P00197,6.197,3.951,6.14,38,F,HS,2019-11-04,1200809,0,upd2_reanalysis_row_197
S0198,10.1177/0956797614520714,control,P00198,4.568,3.311,4.16,65,NB,HS,2019-11-28,888090,0,upd2_reanalysis_row_198
S0199,10.1037/pspa0000226,treatment_b,P00199,5.654,2.464,4.06,63,NB,BA,2019-08-21,1288679,0,upd2_reanalysis_row_199
S0200,10.1037/pspa0000226,treatment_a,P00200,4.72,3.685,3.95,46,M,Other,2019-04-26,996867,0,upd2_reanalysis_row_200
S0201,10.1177/0956797614520714,control,P00201,6.394,2.137,4.56,26,NB,PhD,2019-11-06,606086,0,upd2_reanalysis_row_201
S0202,10.1037/pspa0000226,control,P00202,4.525,3.929,4.74,22,F,BA,2019-10-05,1326373,0,upd2_reanalysis_row_202
S0203,10.1037/pspa0000226,treatment_a,P00203,5.218,2.484,5.15,61,M,BA,2019-07-01,1728683,0,upd2_reanalysis_row_203
S0204,10.1177/0956797615575277,treatment_b,P00204,3.816,2.191,5.52,47,M,Other,2019-08-12,221056,0,upd2_reanalysis_row_204
S0205,10.1073/pnas.1209746109,treatment_b,P00205,5.388,3.074,6.24,60,F,HS,2019-03-19,297686,0,upd2_reanalysis_row_205
S0206,10.1037/pspa0000226,control,P00206,4.336,2.557,4.53,35,F,PhD,2019-08-06,1705409,1,upd2_reanalysis_row_206
S0207,10.1073/pnas.1209746109,control,P00207,5.421,4.753,4.92,46,M,HS,2019-06-09,238322,0,upd2_reanalysis_row_207
S0208,10.1037/pspa0000226,control,P00208,6.145,4.265,4.57,21,M,BA,2019-04-27,184708,1,upd2_reanalysis_row_208
S0209,10.1073/pnas.1209746109,treatment_a,P00209,2.737,4.339,3.88,32,M,BA,2019-05-20,1488412,0,upd2_reanalysis_row_209
S0210,10.1037/pspa0000226,control,P00210,6.104,3.481,5.36,18,F,BA,2019-09-13,1275116,0,upd2_reanalysis_row_210
S0211,10.1037/pspa0000226,treatment_b,P00211,5.437,3.611,3.72,42,F,Other,2019-12-04,960488,0,upd2_reanalysis_row_211
S0212,10.1177/0956797614520714,treatment_b,P00212,4.629,3.119,4.98,19,M,MA,2019-08-19,1156216,0,upd2_reanalysis_row_212
S0213,10.1177/0956797615575277,treatment_a,P00213,4.56,3.864,4.77,53,F,PhD,2019-01-26,826400,0,upd2_reanalysis_row_213
S0214,10.1177/0956797615575277,treatment_a,P00214,4.615,4.262,5.8,63,M,HS,2019-07-25,1511693,0,upd2_reanalysis_row_214
S0215,10.1073/pnas.1209746109,treatment_b,P00215,6.659,4.505,5.11,35,F,Other,2019-10-23,2311837,0,upd2_reanalysis_row_215
S0216,10.1037/pspa0000226,treatment_b,P00216,2.937,3.979,6.1,20,F,BA,2019-11-18,295877,0,upd2_reanalysis_row_216
S0217,10.1177/0956797614520714,control,P00217,4.961,4.045,4.2,59,F,BA,2019-12-08,1354872,0,upd2_reanalysis_row_217
S0218,10.1177/0956797615575277,treatment_b,P00218,5.188,4.419,4.83,40,F,PhD,2019-04-10,2008735,1,upd2_reanalysis_row_218
S0219,10.1177/0956797614520714,treatment_a,P00219,3.548,3.246,5.58,18,M,HS,2019-11-01,1475348,0,upd2_reanalysis_row_219
S0220,10.1073/pnas.1209746109,treatment_a,P00220,1.446,4.901,4.41,28,F,MA,2019-04-03,467844,0,upd2_reanalysis_row_220
S0221,10.1037/pspa0000226,control,P00221,4.103,3.764,4.93,59,F,BA,2019-05-22,1223800,0,upd2_reanalysis_row_221
S0222,10.1177/0956797615575277,control,P00222,3.221,2.589,4.74,63,F,HS,2019-03-22,326243,1,upd2_reanalysis_row_222
S0223,10.1037/pspa0000226,control,P00223,3.22,3.397,4.15,57,M,Other,2019-09-18,1112950,0,upd2_reanalysis_row_223
S0224,10.1177/0956797615575277,treatment_a,P00224,4.599,3.085,5.31,35,F,MA,2019-02-17,1572426,0,upd2_reanalysis_row_224
S0225,10.1177/0956797614520714,treatment_a,P00225,5.317,3.809,4.98,30,F,BA,2019-03-13,2117889,0,upd2_reanalysis_row_225
S0226,10.1177/0956797614520714,treatment_b,P00226,4.0,3.881,5.78,28,NB,PhD,2019-03-24,716810,0,upd2_reanalysis_row_226
S0227,10.1177/0956797614520714,treatment_b,P00227,3.982,3.822,4.8,63,M,HS,2019-03-22,852256,1,upd2_reanalysis_row_227
S0228,10.1037/pspa0000226,control,P00228,3.028,2.544,7.08,28,F,BA,2019-10-13,376351,0,upd2_reanalysis_row_228
S0229,10.1177/0956797615575277,control,P00229,3.029,4.665,5.28,26,M,MA,2019-01-10,1461628,0,upd2_reanalysis_row_229
S0230,10.1037/pspa0000226,control,P00230,5.565,3.628,5.86,47,NB,MA,2019-08-23,1535953,0,upd2_reanalysis_row_230
S0231,10.1037/pspa0000226,control,P00231,2.773,3.405,4.34,31,F,PhD,2019-06-04,708755,0,upd2_reanalysis_row_231
S0232,10.1177/0956797614520714,treatment_a,P00232,3.309,4.625,4.74,30,M,Other,2019-06-05,634441,0,upd2_reanalysis_row_232
S0233,10.1177/0956797614520714,treatment_b,P00233,5.726,5.388,5.02,26,M,BA,2019-05-15,1794976,0,upd2_reanalysis_row_233
S0234,10.1177/0956797614520714,control,P00234,2.508,3.744,4.22,35,F,MA,2019-09-24,1491478,0,upd2_reanalysis_row_234
S0235,10.1037/pspa0000226,control,P00235,4.167,3.147,4.03,62,NB,BA,2019-03-08,1501781,0,upd2_reanalysis_row_235
S0236,10.1037/pspa0000226,treatment_a,P00236,4.057,2.214,4.74,45,F,Other,2019-09-24,1488211,1,upd2_reanalysis_row_236
S0237,10.1177/0956797615575277,control,P00237,3.845,3.752,5.87,47,F,Other,2019-05-09,1128781,0,upd2_reanalysis_row_237
S0238,10.1177/0956797614520714,control,P00238,5.022,3.274,4.94,46,F,MA,2019-04-27,1311513,0,upd2_reanalysis_row_238
S0239,10.1177/0956797614520714,treatment_a,P00239,4.298,3.933,4.64,21,NB,MA,2019-11-13,741472,0,upd2_reanalysis_row_239
S0240,10.1177/0956797614520714,control,P00240,3.448,3.958,3.67,64,F,BA,2019-06-10,1830151,0,upd2_reanalysis_row_240
S0241,10.1177/0956797615575277,treatment_a,P00241,3.985,3.887,5.09,21,NB,HS,2019-10-13,1579776,0,upd2_reanalysis_row_241
S0242,10.1037/pspa0000226,control,P00242,4.477,5.075,4.71,44,F,HS,2019-04-23,243090,0,upd2_reanalysis_row_242
S0243,10.1177/0956797615575277,treatment_b,P00243,5.409,2.135,5.45,29,NB,Other,2019-03-12,242998,0,upd2_reanalysis_row_243
S0244,10.1037/pspa0000226,control,P00244,4.65,3.316,5.56,50,F,HS,2019-09-26,367183,0,upd2_reanalysis_row_244
S0245,10.1177/0956797615575277,control,P00245,3.42,3.382,5.06,60,M,PhD,2019-11-24,1072741,0,upd2_reanalysis_row_245
S0246,10.1177/0956797614520714,treatment_a,P00246,3.585,3.878,5.33,41,M,HS,2019-06-01,2135915,0,upd2_reanalysis_row_246
S0247,10.1073/pnas.1209746109,treatment_b,P00247,5.661,2.782,4.58,61,F,MA,2019-01-24,641660,0,upd2_reanalysis_row_247
S0248,10.1177/0956797614520714,control,P00248,3.126,3.823,5.82,51,F,MA,2019-08-16,1024619,0,upd2_reanalysis_row_248
S0249,10.1177/0956797614520714,control,P00249,5.435,3.281,4.98,47,NB,Other,2019-01-12,318152,0,upd2_reanalysis_row_249
S0250,10.1177/0956797614520714,treatment_a,P00250,2.574,4.044,5.21,24,F,HS,2019-06-03,1941451,1,upd2_reanalysis_row_250
S0251,10.1073/pnas.1209746109,control,P00251,6.01,3.179,5.67,25,F,BA,2019-10-23,1011208,0,upd2_reanalysis_row_251
S0252,10.1073/pnas.1209746109,treatment_a,P00252,3.217,4.431,3.48,26,F,HS,2019-08-03,394338,0,upd2_reanalysis_row_252
S0253,10.1177/0956797615575277,control,P00253,2.703,4.509,3.77,36,F,BA,2019-07-05,2160988,0,upd2_reanalysis_row_253
S0254,10.1177/0956797614520714,control,P00254,5.398,4.593,5.27,39,F,MA,2019-01-08,2210305,0,upd2_reanalysis_row_254
S0255,10.1177/0956797615575277,control,P00255,3.03,4.47,7.1,28,NB,HS,2019-06-10,1579660,0,upd2_reanalysis_row_255
S0256,10.1177/0956797614520714,control,P00256,4.31,3.836,4.52,56,F,Other,2019-09-18,868679,0,upd2_reanalysis_row_256
S0257,10.1073/pnas.1209746109,control,P00257,5.988,3.202,5.67,58,M,HS,2019-02-06,742957,0,upd2_reanalysis_row_257
S0258,10.1177/0956797614520714,treatment_b,P00258,3.83,4.774,6.09,27,M,MA,2019-08-23,1292727,0,upd2_reanalysis_row_258
S0259,10.1177/0956797615575277,control,P00259,2.932,6.256,3.58,49,M,PhD,2019-06-07,1787273,0,upd2_reanalysis_row_259
S0260,10.1177/0956797614520714,control,P00260,3.779,3.179,6.29,46,F,Other,2019-12-05,1285997,0,upd2_reanalysis_row_260
S0261,10.1037/pspa0000226,treatment_a,P00261,6.323,3.474,3.82,43,F,MA,2019-03-23,664384,0,upd2_reanalysis_row_261
S0262,10.1037/pspa0000226,treatment_a,P00262,4.309,4.799,3.92,49,M,MA,2019-05-18,1839391,1,upd2_reanalysis_row_262
S0263,10.1177/0956797615575277,treatment_a,P00263,4.84,2.863,4.19,21,F,BA,2019-02-22,777095,0,upd2_reanalysis_row_263
S0264,10.1177/0956797615575277,control,P00264,4.784,2.891,6.6,45,M,MA,2019-05-10,537964,1,upd2_reanalysis_row_264
S0265,10.1177/0956797615575277,treatment_b,P00265,3.652,3.67,5.94,49,NB,BA,2019-12-14,1935281,0,upd2_reanalysis_row_265
S0266,10.1177/0956797614520714,control,P00266,3.895,4.824,4.73,61,F,MA,2019-03-28,735668,0,upd2_reanalysis_row_266
S0267,10.1037/pspa0000226,treatment_a,P00267,1.634,3.389,4.98,34,F,MA,2019-02-01,541871,0,upd2_reanalysis_row_267
S0268,10.1037/pspa0000226,treatment_b,P00268,5.13,6.182,3.49,36,M,PhD,2019-05-19,1164110,0,upd2_reanalysis_row_268
S0269,10.1037/pspa0000226,treatment_a,P00269,3.307,4.209,4.58,53,F,PhD,2019-05-18,859729,0,upd2_reanalysis_row_269
S0270,10.1177/0956797614520714,control,P00270,6.354,3.296,4.87,54,F,PhD,2019-11-07,1868601,0,upd2_reanalysis_row_270
S0271,10.1177/0956797615575277,control,P00271,5.601,5.113,5.17,47,F,HS,2019-10-22,2236869,0,upd2_reanalysis_row_271
S0272,10.1177/0956797615575277,treatment_b,P00272,5.44,4.775,4.9,18,NB,MA,2019-08-26,1817156,0,upd2_reanalysis_row_272
S0273,10.1177/0956797615575277,treatment_b,P00273,2.468,3.72,4.53,51,F,HS,2019-08-14,1324474,0,upd2_reanalysis_row_273
S0274,10.1037/pspa0000226,treatment_b,P00274,3.92,3.564,5.13,25,F,BA,2019-08-25,2385920,0,upd2_reanalysis_row_274
S0275,10.1177/0956797615575277,control,P00275,4.559,2.662,5.59,19,F,Other,2019-12-06,2345443,0,upd2_reanalysis_row_275
S0276,10.1177/0956797614520714,control,P00276,3.986,2.615,5.26,30,M,PhD,2019-09-24,566739,0,upd2_reanalysis_row_276
S0277,10.1073/pnas.1209746109,treatment_a,P00277,5.28,2.84,5.11,51,M,PhD,2019-08-26,303010,1,upd2_reanalysis_row_277
S0278,10.1177/0956797615575277,treatment_b,P00278,7.145,6.003,5.51,35,F,MA,2019-08-23,1509252,0,upd2_reanalysis_row_278
S0279,10.1177/0956797614520714,treatment_a,P00279,1.871,2.954,4.28,31,NB,HS,2019-08-12,1124524,0,upd2_reanalysis_row_279
S0280,10.1177/0956797615575277,treatment_a,P00280,5.621,2.835,6.93,59,M,Other,2019-09-15,1673827,0,upd2_reanalysis_row_280
S0281,10.1073/pnas.1209746109,treatment_a,P00281,4.897,4.278,5.03,31,M,HS,2019-07-11,1837466,0,upd2_reanalysis_row_281
S0282,10.1073/pnas.1209746109,control,P00282,5.863,3.078,4.17,19,M,MA,2019-10-01,1045652,0,upd2_reanalysis_row_282
S0283,10.1177/0956797614520714,treatment_a,P00283,2.082,1.757,4.45,38,F,BA,2019-03-25,1215144,0,upd2_reanalysis_row_283
S0284,10.1037/pspa0000226,control,P00284,4.141,2.983,5.17,48,NB,Other,2019-04-04,397177,0,upd2_reanalysis_row_284
S0285,10.1073/pnas.1209746109,treatment_b,P00285,6.638,4.774,4.09,34,F,BA,2019-01-12,2198391,0,upd2_reanalysis_row_285
S0286,10.1037/pspa0000226,control,P00286,6.385,4.595,4.98,39,F,PhD,2019-03-24,2076672,0,upd2_reanalysis_row_286
S0287,10.1177/0956797615575277,treatment_b,P00287,5.778,4.39,3.73,31,M,BA,2019-10-23,2185133,0,upd2_reanalysis_row_287
S0288,10.1037/pspa0000226,control,P00288,3.73,4.276,5.33,62,F,HS,2019-10-05,1702274,0,upd2_reanalysis_row_288
S0289,10.1177/0956797615575277,control,P00289,5.84,3.782,4.29,25,F,BA,2019-10-10,1799381,0,upd2_reanalysis_row_289
S0290,10.1177/0956797614520714,control,P00290,3.752,4.917,5.25,59,M,HS,2019-02-15,2279166,1,upd2_reanalysis_row_290
S0291,10.1177/0956797614520714,control,P00291,3.618,2.487,4.66,64,M,PhD,2019-04-10,1002454,0,upd2_reanalysis_row_291
S0292,10.1177/0956797614520714,treatment_b,P00292,5.994,4.547,5.96,62,M,PhD,2019-08-17,2235482,0,upd2_reanalysis_row_292
S0293,10.1177/0956797615575277,treatment_a,P00293,5.487,3.437,4.47,27,NB,BA,2019-08-10,382218,0,upd2_reanalysis_row_293
S0294,10.1073/pnas.1209746109,control,P00294,5.624,3.905,3.18,32,F,HS,2019-10-25,2379805,0,upd2_reanalysis_row_294
S0295,10.1177/0956797614520714,treatment_b,P00295,4.547,3.857,3.76,50,F,BA,2019-12-10,1761744,0,upd2_reanalysis_row_295
S0296,10.1073/pnas.1209746109,treatment_a,P00296,7.874,3.965,6.11,45,F,HS,2019-05-06,1163842,0,upd2_reanalysis_row_296
S0297,10.1037/pspa0000226,treatment_a,P00297,1.866,4.462,5.83,46,M,HS,2019-01-13,1503813,0,upd2_reanalysis_row_297
S0298,10.1073/pnas.1209746109,treatment_b,P00298,4.105,2.995,5.73,26,M,BA,2019-03-11,1371403,0,upd2_reanalysis_row_298
S0299,10.1177/0956797615575277,control,P00299,5.633,4.322,5.62,50,M,Other,2019-10-04,2256365,0,upd2_reanalysis_row_299
S0300,10.1177/0956797614520714,control,P00300,4.356,2.95,5.18,35,M,BA,2019-01-15,1872404,0,upd2_reanalysis_row_300
S0301,10.1177/0956797614520714,treatment_b,P00301,2.856,2.51,6.25,39,F,Other,2019-03-20,1639809,1,upd2_reanalysis_row_301
S0302,10.1073/pnas.1209746109,treatment_b,P00302,5.458,2.987,4.92,60,M,MA,2019-02-22,857439,0,upd2_reanalysis_row_302
S0303,10.1177/0956797614520714,treatment_a,P00303,6.323,4.804,5.97,55,M,PhD,2019-10-04,570166,0,upd2_reanalysis_row_303
S0304,10.1177/0956797615575277,treatment_b,P00304,3.207,3.756,4.4,43,F,PhD,2019-08-09,755837,0,upd2_reanalysis_row_304
S0305,10.1177/0956797615575277,control,P00305,1.238,4.194,5.32,38,F,Other,2019-01-05,1542110,0,upd2_reanalysis_row_305
S0306,10.1177/0956797614520714,treatment_b,P00306,3.766,4.615,4.88,39,F,MA,2019-04-17,458122,0,upd2_reanalysis_row_306
S0307,10.1037/pspa0000226,treatment_b,P00307,3.531,2.645,6.51,29,F,HS,2019-07-05,2111666,0,upd2_reanalysis_row_307
S0308,10.1177/0956797614520714,treatment_b,P00308,5.393,3.468,5.24,60,F,PhD,2019-11-02,1388230,0,upd2_reanalysis_row_308
S0309,10.1177/0956797614520714,treatment_b,P00309,3.636,2.479,5.45,63,M,PhD,2019-01-04,1025876,0,upd2_reanalysis_row_309
S0310,10.1177/0956797615575277,treatment_b,P00310,5.025,4.591,4.41,45,M,HS,2019-01-13,1786577,0,upd2_reanalysis_row_310
S0311,10.1073/pnas.1209746109,treatment_b,P00311,4.396,3.5,5.2,50,F,MA,2019-05-10,545255,0,upd2_reanalysis_row_311
S0312,10.1073/pnas.1209746109,treatment_b,P00312,5.55,3.729,5.18,21,F,HS,2019-03-21,1002522,0,upd2_reanalysis_row_312
S0313,10.1073/pnas.1209746109,treatment_b,P00313,4.503,4.62,4.58,40,M,MA,2019-04-23,445903,0,upd2_reanalysis_row_313
S0314,10.1177/0956797615575277,treatment_b,P00314,3.65,4.214,4.58,63,F,PhD,2019-02-05,241981,0,upd2_reanalysis_row_314
S0315,10.1037/pspa0000226,treatment_b,P00315,2.79,3.026,6.52,40,F,BA,2019-06-20,1909802,1,upd2_reanalysis_row_315
S0316,10.1177/0956797614520714,treatment_a,P00316,4.72,2.994,5.06,19,NB,HS,2019-04-22,1464986,0,upd2_reanalysis_row_316
S0317,10.1177/0956797614520714,control,P00317,5.227,3.841,4.54,53,M,MA,2019-07-04,2333893,0,upd2_reanalysis_row_317
S0318,10.1177/0956797615575277,control,P00318,5.143,3.391,5.09,31,F,Other,2019-07-08,373146,0,upd2_reanalysis_row_318
S0319,10.1177/0956797615575277,treatment_a,P00319,4.299,4.851,4.91,19,F,HS,2019-06-20,1634662,0,upd2_reanalysis_row_319
S0320,10.1073/pnas.1209746109,treatment_a,P00320,4.278,4.977,5.72,36,F,BA,2019-10-07,802027,0,upd2_reanalysis_row_320
S0321,10.1073/pnas.1209746109,control,P00321,4.295,3.842,6.67,49,F,PhD,2019-04-25,1263114,1,upd2_reanalysis_row_321
S0322,10.1037/pspa0000226,treatment_b,P00322,4.214,3.856,5.28,50,F,MA,2019-12-11,1739041,0,upd2_reanalysis_row_322
S0323,10.1177/0956797614520714,control,P00323,4.048,2.958,5.94,39,M,PhD,2019-03-19,2117510,0,upd2_reanalysis_row_323
S0324,10.1073/pnas.1209746109,treatment_a,P00324,6.395,4.397,5.36,57,F,Other,2019-05-09,1766805,0,upd2_reanalysis_row_324
S0325,10.1037/pspa0000226,control,P00325,4.151,3.652,4.04,46,F,Other,2019-01-09,1459540,0,upd2_reanalysis_row_325
S0326,10.1177/0956797614520714,control,P00326,4.35,5.646,4.35,45,M,HS,2019-03-21,2128391,0,upd2_reanalysis_row_326
S0327,10.1177/0956797615575277,control,P00327,4.21,3.223,4.32,58,F,MA,2019-09-24,867045,0,upd2_reanalysis_row_327
S0328,10.1177/0956797615575277,treatment_b,P00328,3.009,4.468,4.86,57,NB,Other,2019-11-27,1836208,0,upd2_reanalysis_row_328
S0329,10.1037/pspa0000226,treatment_b,P00329,4.71,3.605,3.86,20,F,Other,2019-01-26,289239,0,upd2_reanalysis_row_329
S0330,10.1037/pspa0000226,treatment_b,P00330,4.73,3.962,4.98,42,M,HS,2019-09-11,616298,0,upd2_reanalysis_row_330
S0331,10.1073/pnas.1209746109,treatment_a,P00331,4.124,4.111,4.43,27,F,Other,2019-04-25,1249000,1,upd2_reanalysis_row_331
S0332,10.1073/pnas.1209746109,treatment_a,P00332,4.483,2.411,3.8,30,M,BA,2019-01-22,820817,0,upd2_reanalysis_row_332
S0333,10.1073/pnas.1209746109,treatment_a,P00333,5.014,5.407,5.62,21,NB,HS,2019-04-07,744058,0,upd2_reanalysis_row_333
S0334,10.1177/0956797615575277,treatment_b,P00334,5.004,3.499,4.26,28,F,MA,2019-10-23,1594717,0,upd2_reanalysis_row_334
S0335,10.1177/0956797615575277,control,P00335,3.294,3.484,5.08,44,F,Other,2019-07-16,1842947,0,upd2_reanalysis_row_335
S0336,10.1177/0956797614520714,control,P00336,3.791,3.798,4.28,51,NB,MA,2019-03-02,443578,0,upd2_reanalysis_row_336
S0337,10.1177/0956797614520714,treatment_b,P00337,4.294,3.839,4.88,37,M,PhD,2019-11-13,1748840,0,upd2_reanalysis_row_337
S0338,10.1177/0956797614520714,treatment_a,P00338,6.144,2.584,5.89,28,M,PhD,2019-01-09,1104339,1,upd2_reanalysis_row_338
S0339,10.1037/pspa0000226,control,P00339,3.878,2.134,4.94,35,F,MA,2019-03-15,1338987,0,upd2_reanalysis_row_339
S0340,10.1073/pnas.1209746109,treatment_b,P00340,4.915,5.392,5.37,62,NB,PhD,2019-07-22,501874,0,upd2_reanalysis_row_340
S0341,10.1073/pnas.1209746109,treatment_a,P00341,5.32,4.106,2.87,65,F,Other,2019-12-10,1444323,0,upd2_reanalysis_row_341
S0342,10.1073/pnas.1209746109,treatment_a,P00342,3.879,4.615,4.67,55,F,MA,2019-09-21,1558820,0,upd2_reanalysis_row_342
S0343,10.1073/pnas.1209746109,treatment_a,P00343,5.797,2.733,5.31,24,F,PhD,2019-05-06,1005156,1,upd2_reanalysis_row_343
S0344,10.1177/0956797615575277,control,P00344,4.923,2.66,5.06,49,M,BA,2019-09-04,2101777,0,upd2_reanalysis_row_344
S0345,10.1177/0956797615575277,control,P00345,3.197,4.77,4.04,53,F,Other,2019-12-17,710556,0,upd2_reanalysis_row_345
S0346,10.1177/0956797615575277,treatment_b,P00346,4.607,3.245,5.61,53,F,BA,2019-08-12,1273027,0,upd2_reanalysis_row_346
S0347,10.1037/pspa0000226,control,P00347,3.407,1.958,3.85,42,F,MA,2019-05-15,2208011,0,upd2_reanalysis_row_347
S0348,10.1177/0956797614520714,treatment_b,P00348,4.976,2.837,4.66,18,M,BA,2019-12-07,1726894,0,upd2_reanalysis_row_348
S0349,10.1177/0956797615575277,treatment_a,P00349,5.615,4.518,5.33,46,M,MA,2019-08-18,445714,0,upd2_reanalysis_row_349
S0350,10.1073/pnas.1209746109,treatment_b,P00350,4.211,5.332,5.6,33,F,PhD,2019-11-24,1568009,0,upd2_reanalysis_row_350
S0351,10.1073/pnas.1209746109,control,P00351,4.476,3.93,4.74,58,NB,PhD,2019-01-23,2315472,0,upd2_reanalysis_row_351
S0352,10.1037/pspa0000226,control,P00352,5.034,3.315,6.48,42,NB,MA,2019-08-22,1983516,0,upd2_reanalysis_row_352
S0353,10.1177/0956797615575277,control,P00353,3.662,4.953,5.35,61,F,MA,2019-05-11,531221,0,upd2_reanalysis_row_353
S0354,10.1037/pspa0000226,control,P00354,4.201,3.896,5.54,58,F,HS,2019-06-20,1437171,1,upd2_reanalysis_row_354
S0355,10.1177/0956797615575277,treatment_b,P00355,2.294,4.305,5.82,29,M,BA,2019-08-21,1491156,0,upd2_reanalysis_row_355
S0356,10.1073/pnas.1209746109,treatment_b,P00356,3.054,2.119,3.46,52,M,HS,2019-12-19,823163,0,upd2_reanalysis_row_356
S0357,10.1177/0956797615575277,treatment_b,P00357,5.227,4.373,6.57,19,F,PhD,2019-06-13,1608820,0,upd2_reanalysis_row_357
S0358,10.1073/pnas.1209746109,control,P00358,2.603,4.905,4.52,65,F,PhD,2019-03-27,2101875,0,upd2_reanalysis_row_358
S0359,10.1037/pspa0000226,treatment_a,P00359,3.227,3.892,4.96,64,F,BA,2019-03-23,1782727,0,upd2_reanalysis_row_359
S0360,10.1037/pspa0000226,treatment_b,P00360,2.961,4.573,4.65,22,F,PhD,2019-02-02,1364357,0,upd2_reanalysis_row_360
S0361,10.1177/0956797615575277,control,P00361,4.577,3.637,5.12,39,F,Other,2019-08-15,2264522,0,upd2_reanalysis_row_361
S0362,10.1177/0956797614520714,control,P00362,5.294,3.454,5.09,28,F,BA,2019-08-06,2398695,0,upd2_reanalysis_row_362
S0363,10.1177/0956797614520714,control,P00363,5.248,2.005,5.5,51,NB,PhD,2019-11-04,1288462,0,upd2_reanalysis_row_363
S0364,10.1177/0956797614520714,treatment_b,P00364,4.369,2.082,4.18,28,F,MA,2019-07-03,1895236,0,upd2_reanalysis_row_364
S0365,10.1177/0956797614520714,treatment_a,P00365,4.53,3.468,5.17,25,F,PhD,2019-12-12,457497,0,upd2_reanalysis_row_365
S0366,10.1037/pspa0000226,control,P00366,3.009,2.294,5.54,46,M,HS,2019-10-16,2339073,0,upd2_reanalysis_row_366
S0367,10.1037/pspa0000226,treatment_a,P00367,3.648,3.026,5.11,21,F,BA,2019-09-09,1264416,0,upd2_reanalysis_row_367
S0368,10.1177/0956797615575277,treatment_b,P00368,5.181,3.824,4.33,59,NB,HS,2019-12-17,2248172,0,upd2_reanalysis_row_368
S0369,10.1177/0956797614520714,treatment_b,P00369,4.91,2.661,4.52,54,M,PhD,2019-01-19,2074201,0,upd2_reanalysis_row_369
S0370,10.1177/0956797614520714,control,P00370,5.111,1.895,4.36,55,M,HS,2019-04-25,1258642,1,upd2_reanalysis_row_370
S0371,10.1037/pspa0000226,treatment_a,P00371,5.321,2.893,5.68,41,F,BA,2019-04-19,1993760,0,upd2_reanalysis_row_371
S0372,10.1177/0956797615575277,treatment_b,P00372,5.275,3.751,4.29,44,NB,HS,2019-02-19,379025,0,upd2_reanalysis_row_372
S0373,10.1037/pspa0000226,control,P00373,3.222,4.608,5.46,56,NB,BA,2019-04-12,1795479,0,upd2_reanalysis_row_373
S0374,10.1177/0956797615575277,control,P00374,2.303,3.407,5.92,34,F,HS,2019-05-25,332953,0,upd2_reanalysis_row_374
S0375,10.1177/0956797615575277,control,P00375,2.724,2.676,7.17,38,M,HS,2019-03-28,193098,0,upd2_reanalysis_row_375
S0376,10.1037/pspa0000226,control,P00376,2.59,3.071,3.75,31,NB,MA,2019-04-06,1190580,0,upd2_reanalysis_row_376
S0377,10.1177/0956797615575277,treatment_b,P00377,4.758,4.095,5.21,55,F,BA,2019-03-19,213218,0,upd2_reanalysis_row_377
S0378,10.1177/0956797615575277,treatment_a,P00378,4.657,2.004,5.54,62,M,HS,2019-04-08,1523632,0,upd2_reanalysis_row_378
S0379,10.1177/0956797615575277,treatment_a,P00379,3.564,2.815,6.08,37,NB,PhD,2019-06-19,2323589,0,upd2_reanalysis_row_379
S0380,10.1177/0956797615575277,control,P00380,5.602,5.264,5.99,32,F,Other,2019-03-13,977764,0,upd2_reanalysis_row_380
