order_id,event_time_utc,instrument,side,qty,price,venue,settlement_date_system,settlement_date_correct,utc_offset_system,utc_offset_correct
ORD-0020241103000795,2024-11-03T14:39:45Z,ESZ4,BUY,8,4570.05,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000796,2024-11-03T14:39:48Z,ESZ4,BUY,6,4557.38,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000797,2024-11-03T14:39:51Z,NQZ4,SELL,4,4559.68,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000798,2024-11-03T14:39:54Z,NQZ4,SELL,3,4570.43,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000799,2024-11-03T14:39:57Z,NQZ4,SELL,5,4543.06,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000800,2024-11-03T14:40:00Z,NQZ4,BUY,8,4579.84,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000801,2024-11-03T14:40:03Z,ESZ4,BUY,4,4548.71,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000802,2024-11-03T14:40:06Z,NQZ4,SELL,6,4540.11,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000803,2024-11-03T14:40:09Z,NQZ4,BUY,2,4571.23,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000804,2024-11-03T14:40:12Z,NQZ4,SELL,4,4564.96,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000805,2024-11-03T14:40:15Z,ESZ4,SELL,6,4554.47,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000806,2024-11-03T14:40:18Z,NQZ4,SELL,3,4543.07,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000807,2024-11-03T14:40:21Z,NQZ4,SELL,2,4582.77,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000808,2024-11-03T14:40:24Z,NQZ4,BUY,3,4540.6,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000809,2024-11-03T14:40:27Z,ESZ4,BUY,9,4586.11,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000810,2024-11-03T14:40:30Z,ESZ4,SELL,5,4563.75,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000811,2024-11-03T14:40:33Z,ESZ4,SELL,5,4564.52,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000812,2024-11-03T14:40:36Z,ESZ4,BUY,3,4583.53,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000813,2024-11-03T14:40:39Z,ESZ4,BUY,9,4546.51,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000814,2024-11-03T14:40:42Z,ESZ4,SELL,3,4561.54,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000815,2024-11-03T14:40:45Z,ESZ4,BUY,8,4583.44,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000816,2024-11-03T14:40:48Z,NQZ4,BUY,2,4562.72,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000817,2024-11-03T14:40:51Z,ESZ4,SELL,4,4550.87,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000818,2024-11-03T14:40:54Z,ESZ4,SELL,3,4550.88,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000819,2024-11-03T14:40:57Z,NQZ4,SELL,9,4580.08,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000820,2024-11-03T14:41:00Z,NQZ4,BUY,7,4558.94,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000821,2024-11-03T14:41:03Z,ESZ4,SELL,1,4556.68,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000822,2024-11-03T14:41:06Z,NQZ4,SELL,3,4571.97,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000823,2024-11-03T14:41:09Z,NQZ4,SELL,5,4557.68,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000824,2024-11-03T14:41:12Z,ESZ4,SELL,8,4547.04,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000825,2024-11-03T14:41:15Z,NQZ4,SELL,10,4570.78,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000826,2024-11-03T14:41:18Z,ESZ4,SELL,5,4557.19,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000827,2024-11-03T14:41:21Z,NQZ4,BUY,6,4544.74,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000828,2024-11-03T14:41:24Z,ESZ4,BUY,6,4558.87,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000829,2024-11-03T14:41:27Z,ESZ4,SELL,7,4584.86,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000830,2024-11-03T14:41:30Z,NQZ4,SELL,9,4582.27,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000831,2024-11-03T14:41:33Z,ESZ4,SELL,6,4557.99,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000832,2024-11-03T14:41:36Z,ESZ4,SELL,9,4560.12,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000833,2024-11-03T14:41:39Z,NQZ4,SELL,4,4580.12,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000834,2024-11-03T14:41:42Z,ESZ4,SELL,3,4549.46,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000835,2024-11-03T14:41:45Z,NQZ4,SELL,8,4540.84,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000836,2024-11-03T14:41:48Z,NQZ4,SELL,5,4544.45,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000837,2024-11-03T14:41:51Z,ESZ4,BUY,10,4572.57,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000838,2024-11-03T14:41:54Z,NQZ4,SELL,10,4555.34,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000839,2024-11-03T14:41:57Z,NQZ4,SELL,10,4565.96,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000840,2024-11-03T14:42:00Z,NQZ4,SELL,6,4541.84,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000841,2024-11-03T14:42:03Z,NQZ4,SELL,1,4540.44,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000842,2024-11-03T14:42:06Z,NQZ4,SELL,10,4556.21,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000843,2024-11-03T14:42:09Z,ESZ4,SELL,10,4541.36,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000844,2024-11-03T14:42:12Z,ESZ4,BUY,5,4578.11,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000845,2024-11-03T14:42:15Z,NQZ4,BUY,9,4562.7,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000846,2024-11-03T14:42:18Z,ESZ4,BUY,7,4552.95,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000847,2024-11-03T14:42:21Z,NQZ4,SELL,3,4589.25,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000848,2024-11-03T14:42:24Z,ESZ4,SELL,8,4555.12,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000849,2024-11-03T14:42:27Z,ESZ4,BUY,6,4542.66,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000850,2024-11-03T14:42:30Z,ESZ4,SELL,1,4580.64,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000851,2024-11-03T14:42:33Z,ESZ4,SELL,2,4576.58,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000852,2024-11-03T14:42:36Z,ESZ4,SELL,1,4559.55,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000853,2024-11-03T14:42:39Z,ESZ4,SELL,1,4587.03,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000854,2024-11-03T14:42:42Z,NQZ4,SELL,3,4556.28,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000855,2024-11-03T14:42:45Z,ESZ4,BUY,4,4541.41,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000856,2024-11-03T14:42:48Z,ESZ4,BUY,8,4564.92,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000857,2024-11-03T14:42:51Z,NQZ4,SELL,6,4568.54,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000858,2024-11-03T14:42:54Z,NQZ4,BUY,8,4571.85,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000859,2024-11-03T14:42:57Z,ESZ4,SELL,7,4585.02,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000860,2024-11-03T14:43:00Z,NQZ4,BUY,1,4559.15,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000861,2024-11-03T14:43:03Z,NQZ4,SELL,2,4559.06,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000862,2024-11-03T14:43:06Z,ESZ4,SELL,4,4550.33,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000863,2024-11-03T14:43:09Z,NQZ4,BUY,6,4577.76,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000864,2024-11-03T14:43:12Z,NQZ4,BUY,7,4557.62,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000865,2024-11-03T14:43:15Z,ESZ4,BUY,10,4587.47,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000866,2024-11-03T14:43:18Z,ESZ4,SELL,5,4578.19,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000867,2024-11-03T14:43:21Z,NQZ4,BUY,7,4543.71,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000868,2024-11-03T14:43:24Z,NQZ4,SELL,4,4558.93,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000869,2024-11-03T14:43:27Z,NQZ4,BUY,3,4589.15,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000870,2024-11-03T14:43:30Z,NQZ4,BUY,7,4575.59,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000871,2024-11-03T14:43:33Z,NQZ4,BUY,8,4581.22,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000872,2024-11-03T14:43:36Z,NQZ4,BUY,5,4581.8,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000873,2024-11-03T14:43:39Z,ESZ4,SELL,2,4567.38,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000874,2024-11-03T14:43:42Z,ESZ4,SELL,7,4541.56,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000875,2024-11-03T14:43:45Z,ESZ4,BUY,4,4551.5,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000876,2024-11-03T14:43:48Z,NQZ4,BUY,5,4580.68,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000877,2024-11-03T14:43:51Z,ESZ4,SELL,7,4556.24,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000878,2024-11-03T14:43:54Z,ESZ4,BUY,5,4549.31,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000879,2024-11-03T14:43:57Z,NQZ4,SELL,3,4568.99,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000880,2024-11-03T14:44:00Z,NQZ4,SELL,4,4553.13,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000881,2024-11-03T14:44:03Z,ESZ4,BUY,9,4574.38,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000882,2024-11-03T14:44:06Z,NQZ4,SELL,5,4580.12,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000883,2024-11-03T14:44:09Z,NQZ4,BUY,6,4557.74,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000884,2024-11-03T14:44:12Z,NQZ4,SELL,10,4541.58,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000885,2024-11-03T14:44:15Z,NQZ4,BUY,2,4583.5,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000886,2024-11-03T14:44:18Z,NQZ4,BUY,1,4569.24,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000887,2024-11-03T14:44:21Z,ESZ4,BUY,6,4540.12,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000888,2024-11-03T14:44:24Z,NQZ4,BUY,2,4570.67,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000889,2024-11-03T14:44:27Z,ESZ4,BUY,4,4585.44,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000890,2024-11-03T14:44:30Z,NQZ4,SELL,7,4546.45,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000891,2024-11-03T14:44:33Z,ESZ4,SELL,6,4547.48,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000892,2024-11-03T14:44:36Z,NQZ4,SELL,9,4558.26,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000893,2024-11-03T14:44:39Z,ESZ4,BUY,8,4585.35,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000894,2024-11-03T14:44:42Z,NQZ4,BUY,10,4547.16,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000895,2024-11-03T14:44:45Z,ESZ4,BUY,3,4562.29,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000896,2024-11-03T14:44:48Z,NQZ4,SELL,5,4571.89,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000897,2024-11-03T14:44:51Z,ESZ4,SELL,5,4583.43,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000898,2024-11-03T14:44:54Z,ESZ4,BUY,4,4579.32,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000899,2024-11-03T14:44:57Z,NQZ4,BUY,1,4574.02,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000900,2024-11-03T14:45:00Z,ESZ4,SELL,2,4584.83,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000901,2024-11-03T14:45:03Z,NQZ4,SELL,8,4575.0,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000902,2024-11-03T14:45:06Z,ESZ4,BUY,4,4558.97,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000903,2024-11-03T14:45:09Z,NQZ4,BUY,6,4583.42,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000904,2024-11-03T14:45:12Z,NQZ4,BUY,10,4542.78,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000905,2024-11-03T14:45:15Z,ESZ4,BUY,3,4549.18,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000906,2024-11-03T14:45:18Z,NQZ4,BUY,4,4585.4,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000907,2024-11-03T14:45:21Z,NQZ4,BUY,7,4551.73,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000908,2024-11-03T14:45:24Z,ESZ4,SELL,5,4547.4,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000909,2024-11-03T14:45:27Z,NQZ4,BUY,9,4578.33,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000910,2024-11-03T14:45:30Z,ESZ4,BUY,5,4556.96,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000911,2024-11-03T14:45:33Z,NQZ4,BUY,3,4553.25,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000912,2024-11-03T14:45:36Z,ESZ4,SELL,9,4568.32,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000913,2024-11-03T14:45:39Z,ESZ4,SELL,6,4570.72,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000914,2024-11-03T14:45:42Z,NQZ4,SELL,7,4559.72,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000915,2024-11-03T14:45:45Z,ESZ4,BUY,10,4576.55,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000916,2024-11-03T14:45:48Z,NQZ4,BUY,7,4555.69,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000917,2024-11-03T14:45:51Z,ESZ4,BUY,4,4580.84,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000918,2024-11-03T14:45:54Z,ESZ4,BUY,8,4589.15,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000919,2024-11-03T14:45:57Z,ESZ4,BUY,1,4577.5,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000920,2024-11-03T14:46:00Z,NQZ4,BUY,7,4543.33,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000921,2024-11-03T14:46:03Z,ESZ4,BUY,7,4586.15,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000922,2024-11-03T14:46:06Z,ESZ4,BUY,4,4576.16,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000923,2024-11-03T14:46:09Z,ESZ4,SELL,7,4560.2,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000924,2024-11-03T14:46:12Z,NQZ4,SELL,6,4543.85,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000925,2024-11-03T14:46:15Z,NQZ4,BUY,9,4546.9,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000926,2024-11-03T14:46:18Z,ESZ4,SELL,4,4540.59,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000927,2024-11-03T14:46:21Z,ESZ4,BUY,1,4576.82,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000928,2024-11-03T14:46:24Z,ESZ4,BUY,5,4551.23,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000929,2024-11-03T14:46:27Z,NQZ4,BUY,8,4545.94,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000930,2024-11-03T14:46:30Z,NQZ4,BUY,3,4558.22,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000931,2024-11-03T14:46:33Z,NQZ4,SELL,5,4578.52,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000932,2024-11-03T14:46:36Z,ESZ4,SELL,5,4573.49,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000933,2024-11-03T14:46:39Z,ESZ4,SELL,7,4546.15,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000934,2024-11-03T14:46:42Z,NQZ4,SELL,2,4551.25,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000935,2024-11-03T14:46:45Z,NQZ4,BUY,8,4556.84,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000936,2024-11-03T14:46:48Z,ESZ4,SELL,6,4582.36,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000937,2024-11-03T14:46:51Z,NQZ4,SELL,2,4548.75,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000938,2024-11-03T14:46:54Z,ESZ4,BUY,1,4558.95,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000939,2024-11-03T14:46:57Z,NQZ4,BUY,7,4575.42,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000940,2024-11-03T14:47:00Z,ESZ4,SELL,3,4562.89,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000941,2024-11-03T14:47:03Z,ESZ4,SELL,3,4588.67,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000942,2024-11-03T14:47:06Z,ESZ4,SELL,2,4579.54,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000943,2024-11-03T14:47:09Z,ESZ4,BUY,4,4574.15,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000944,2024-11-03T14:47:12Z,ESZ4,SELL,4,4553.11,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000945,2024-11-03T14:47:15Z,NQZ4,SELL,7,4543.49,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000946,2024-11-03T14:47:18Z,ESZ4,SELL,4,4548.17,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000947,2024-11-03T14:47:21Z,NQZ4,BUY,4,4556.68,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000948,2024-11-03T14:47:24Z,ESZ4,BUY,10,4579.4,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000949,2024-11-03T14:47:27Z,ESZ4,SELL,4,4587.42,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000950,2024-11-03T14:47:30Z,ESZ4,SELL,6,4553.21,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000951,2024-11-03T14:47:33Z,NQZ4,SELL,8,4583.03,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000952,2024-11-03T14:47:36Z,NQZ4,SELL,6,4583.59,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000953,2024-11-03T14:47:39Z,ESZ4,SELL,4,4560.29,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000954,2024-11-03T14:47:42Z,NQZ4,BUY,7,4553.27,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000955,2024-11-03T14:47:45Z,NQZ4,SELL,2,4573.79,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000956,2024-11-03T14:47:48Z,ESZ4,BUY,10,4582.65,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000957,2024-11-03T14:47:51Z,NQZ4,BUY,3,4557.62,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000958,2024-11-03T14:47:54Z,ESZ4,SELL,6,4573.53,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000959,2024-11-03T14:47:57Z,ESZ4,BUY,2,4562.78,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000960,2024-11-03T14:48:00Z,ESZ4,BUY,1,4543.6,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000961,2024-11-03T14:48:03Z,ESZ4,SELL,3,4567.63,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000962,2024-11-03T14:48:06Z,ESZ4,SELL,8,4558.34,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000963,2024-11-03T14:48:09Z,NQZ4,BUY,3,4559.54,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000964,2024-11-03T14:48:12Z,NQZ4,SELL,2,4558.66,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000965,2024-11-03T14:48:15Z,ESZ4,BUY,1,4570.14,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000966,2024-11-03T14:48:18Z,NQZ4,BUY,5,4552.6,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000967,2024-11-03T14:48:21Z,NQZ4,BUY,5,4570.47,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000968,2024-11-03T14:48:24Z,NQZ4,BUY,1,4559.87,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000969,2024-11-03T14:48:27Z,NQZ4,SELL,3,4577.04,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000970,2024-11-03T14:48:30Z,NQZ4,SELL,2,4574.41,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000971,2024-11-03T14:48:33Z,ESZ4,SELL,2,4571.93,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000972,2024-11-03T14:48:36Z,ESZ4,BUY,7,4586.61,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000973,2024-11-03T14:48:39Z,NQZ4,BUY,3,4580.48,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000974,2024-11-03T14:48:42Z,ESZ4,SELL,4,4569.37,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000975,2024-11-03T14:48:45Z,ESZ4,BUY,8,4579.8,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000976,2024-11-03T14:48:48Z,NQZ4,BUY,9,4584.04,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000977,2024-11-03T14:48:51Z,NQZ4,SELL,5,4544.2,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000978,2024-11-03T14:48:54Z,ESZ4,BUY,5,4569.23,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000979,2024-11-03T14:48:57Z,ESZ4,SELL,8,4582.99,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000980,2024-11-03T14:49:00Z,NQZ4,BUY,1,4549.68,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000981,2024-11-03T14:49:03Z,NQZ4,SELL,6,4581.81,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000982,2024-11-03T14:49:06Z,ESZ4,SELL,5,4587.53,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000983,2024-11-03T14:49:09Z,NQZ4,SELL,10,4573.19,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000984,2024-11-03T14:49:12Z,NQZ4,SELL,2,4579.87,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000985,2024-11-03T14:49:15Z,ESZ4,BUY,5,4576.59,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000986,2024-11-03T14:49:18Z,ESZ4,BUY,1,4566.35,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000987,2024-11-03T14:49:21Z,ESZ4,SELL,8,4568.35,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000988,2024-11-03T14:49:24Z,ESZ4,BUY,7,4589.67,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000989,2024-11-03T14:49:27Z,ESZ4,SELL,1,4550.81,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000990,2024-11-03T14:49:30Z,ESZ4,SELL,9,4560.38,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000991,2024-11-03T14:49:33Z,ESZ4,SELL,5,4571.55,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000992,2024-11-03T14:49:36Z,ESZ4,BUY,6,4584.2,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000993,2024-11-03T14:49:39Z,ESZ4,BUY,7,4546.61,CME,2024-11-04,2024-11-04,-04:00,-05:00
