hostname,ip,env,os_version,ssh_version_before,ssh_version_after,patch_date,patch_method,patch_package,patch_status,applied_by,ticket_id,notes
host-p0403.internal.example.com,10.29.251.133,prod,Ubuntu 22.04.4,OpenSSH_8.7p1,OpenSSH_8.7p1,2024-07-05T08:26:00Z,manual,N/A,failed,sre-user,SEC-2024-1402,CVE-2024-6387 remediation — pending patch
host-p0404.internal.example.com,10.64.162.236,prod,Ubuntu 22.04.4,OpenSSH_9.3p2,OpenSSH_9.8p1,2024-07-09T09:12:00Z,manual,openssh-8.9p1-3ubuntu0.7,patched,ansible-automation,SEC-2024-1403,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0405.internal.example.com,10.79.165.16,prod,RHEL 8.10,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-03T03:34:00Z,ansible_playbook,openssh-8.0p1-19.el8_10.1,patched,bob.zhang,SEC-2024-1404,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0406.internal.example.com,10.25.21.203,prod,Debian 12,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-07T06:19:00Z,manual,openssh-8.9p1-3ubuntu0.7,patched,sre-user,SEC-2024-1405,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0407.internal.example.com,10.23.69.149,prod,RHEL 9.4,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-06T16:24:00Z,ansible_playbook,openssh-8.0p1-19.el8_10.1,patched,bob.zhang,SEC-2024-1406,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0408.internal.example.com,10.15.23.73,prod,Ubuntu 22.04.4,OpenSSH_9.3p2,OpenSSH_9.8p1,2024-07-10T14:04:00Z,dnf_update,openssh-9.8p1,patched,sre-user,SEC-2024-1407,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0409.internal.example.com,10.73.76.185,prod,RHEL 9.4,OpenSSH_9.3p2,OpenSSH_9.8p1,2024-07-06T14:55:00Z,automated_cron,openssh-8.9p1-3ubuntu0.7,patched,ansible-automation,SEC-2024-1408,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0410.internal.example.com,10.35.75.108,prod,Debian 12,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-10T03:20:00Z,automated_cron,openssh-9.8p1,patched,bob.zhang,SEC-2024-1409,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0411.internal.example.com,10.75.186.36,prod,RHEL 8.10,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-05T01:26:00Z,ansible_playbook,openssh-9.8p1,patched,sre-user,SEC-2024-1410,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0412.internal.example.com,10.33.51.254,prod,RHEL 9.4,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-03T13:31:00Z,automated_cron,openssh-8.9p1-3ubuntu0.7,patched,ansible-automation,SEC-2024-1411,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0413.internal.example.com,10.7.186.204,prod,Debian 12,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-07T01:49:00Z,ansible_playbook,openssh-8.9p1-3ubuntu0.7,patched,ansible-automation,SEC-2024-1412,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0414.internal.example.com,10.27.90.109,prod,Debian 12,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-10T05:09:00Z,automated_cron,openssh-9.8p1,patched,ansible-automation,SEC-2024-1413,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0415.internal.example.com,10.46.217.227,prod,Ubuntu 22.04.4,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-05T13:26:00Z,automated_cron,openssh-9.8p1,patched,ansible-automation,SEC-2024-1414,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0416.internal.example.com,10.66.35.60,prod,RHEL 8.10,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-07T23:37:00Z,dnf_update,openssh-9.8p1,patched,ansible-automation,SEC-2024-1415,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0417.internal.example.com,10.3.182.113,prod,Debian 12,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-09T14:12:00Z,dnf_update,openssh-8.7p1-38.el9_4.1,patched,ansible-automation,SEC-2024-1416,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0418.internal.example.com,10.38.20.52,prod,Ubuntu 22.04.4,OpenSSH_8.9p1,OpenSSH_8.9p1,2024-07-06T10:49:00Z,manual,N/A,failed,sre-user,SEC-2024-1417,CVE-2024-6387 remediation — pending patch
host-p0419.internal.example.com,10.61.170.177,prod,RHEL 8.10,OpenSSH_8.9p1,OpenSSH_8.9p1,2024-07-06T01:39:00Z,ansible_playbook,N/A,pending,bob.zhang,SEC-2024-1418,CVE-2024-6387 remediation — pending patch
host-p0420.internal.example.com,10.2.106.193,prod,RHEL 9.4,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-06T21:29:00Z,manual,openssh-8.9p1-3ubuntu0.7,patched,alice.wang,SEC-2024-1419,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0421.internal.example.com,10.65.6.186,prod,RHEL 8.10,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-05T01:38:00Z,dnf_update,openssh-9.8p1,patched,sre-user,SEC-2024-1420,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0422.internal.example.com,10.13.239.167,prod,Ubuntu 22.04.4,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-08T14:40:00Z,dnf_update,openssh-9.8p1,patched,ansible-automation,SEC-2024-1421,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0423.internal.example.com,10.19.12.236,prod,RHEL 9.4,OpenSSH_8.9p1,OpenSSH_8.9p1,2024-07-06T12:03:00Z,manual,N/A,pending,ansible-automation,SEC-2024-1422,CVE-2024-6387 remediation — pending patch
host-p0424.internal.example.com,10.22.131.41,prod,Ubuntu 22.04.4,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-04T12:36:00Z,automated_cron,openssh-9.8p1,patched,alice.wang,SEC-2024-1423,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0425.internal.example.com,10.41.97.1,prod,RHEL 9.4,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-10T16:17:00Z,manual,openssh-8.9p1-3ubuntu0.7,patched,bob.zhang,SEC-2024-1424,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0426.internal.example.com,10.52.115.26,prod,RHEL 9.4,OpenSSH_9.3p2,OpenSSH_9.8p1,2024-07-07T22:47:00Z,manual,openssh-9.8p1,patched,sre-user,SEC-2024-1425,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0427.internal.example.com,10.1.129.115,prod,Ubuntu 22.04.4,OpenSSH_9.3p2,OpenSSH_9.8p1,2024-07-03T13:30:00Z,dnf_update,openssh-8.7p1-38.el9_4.1,patched,ansible-automation,SEC-2024-1426,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0428.internal.example.com,10.12.160.206,prod,Debian 12,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-09T01:50:00Z,automated_cron,openssh-8.9p1-3ubuntu0.7,patched,alice.wang,SEC-2024-1427,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0429.internal.example.com,10.68.235.114,prod,Debian 12,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-04T02:46:00Z,manual,openssh-8.0p1-19.el8_10.1,patched,alice.wang,SEC-2024-1428,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0430.internal.example.com,10.2.162.90,prod,Ubuntu 22.04.4,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-07T05:17:00Z,automated_cron,openssh-8.0p1-19.el8_10.1,patched,bob.zhang,SEC-2024-1429,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0431.internal.example.com,10.79.63.223,prod,RHEL 9.4,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-08T14:02:00Z,ansible_playbook,openssh-8.9p1-3ubuntu0.7,patched,bob.zhang,SEC-2024-1430,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0432.internal.example.com,10.79.164.133,prod,RHEL 8.10,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-10T16:05:00Z,dnf_update,openssh-8.7p1-38.el9_4.1,patched,ansible-automation,SEC-2024-1431,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0433.internal.example.com,10.3.154.109,prod,RHEL 9.4,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-07T00:10:00Z,manual,openssh-8.9p1-3ubuntu0.7,patched,sre-user,SEC-2024-1432,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0434.internal.example.com,10.17.32.115,prod,RHEL 8.10,OpenSSH_9.3p2,OpenSSH_9.3p2,2024-07-03T01:32:00Z,manual,N/A,failed,ansible-automation,SEC-2024-1433,CVE-2024-6387 remediation — pending patch
host-p0435.internal.example.com,10.32.235.200,prod,Debian 12,OpenSSH_9.3p2,OpenSSH_9.8p1,2024-07-03T01:24:00Z,manual,openssh-9.8p1,patched,sre-user,SEC-2024-1434,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0436.internal.example.com,10.16.100.152,prod,Debian 12,OpenSSH_9.3p2,OpenSSH_9.8p1,2024-07-06T18:59:00Z,dnf_update,openssh-8.7p1-38.el9_4.1,patched,ansible-automation,SEC-2024-1435,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0437.internal.example.com,10.38.14.87,prod,Ubuntu 22.04.4,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-04T16:23:00Z,dnf_update,openssh-9.8p1,patched,bob.zhang,SEC-2024-1436,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0438.internal.example.com,10.54.56.118,prod,RHEL 9.4,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-03T04:54:00Z,automated_cron,openssh-8.0p1-19.el8_10.1,patched,alice.wang,SEC-2024-1437,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0439.internal.example.com,10.66.120.89,prod,Ubuntu 22.04.4,OpenSSH_8.7p1,OpenSSH_8.7p1,2024-07-05T22:49:00Z,automated_cron,N/A,pending,sre-user,SEC-2024-1438,CVE-2024-6387 remediation — pending patch
host-p0440.internal.example.com,10.52.118.238,prod,RHEL 8.10,OpenSSH_8.7p1,OpenSSH_8.7p1,2024-07-05T21:17:00Z,ansible_playbook,N/A,pending,alice.wang,SEC-2024-1439,CVE-2024-6387 remediation — pending patch
host-s0441.internal.example.com,10.39.247.169,staging,RHEL 9.4,OpenSSH_9.3p2,OpenSSH_9.8p1,2024-07-03T00:01:00Z,dnf_update,openssh-9.8p1,patched,sre-user,SEC-2024-1440,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-s0442.internal.example.com,10.47.210.201,staging,Ubuntu 22.04.4,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-10T01:53:00Z,automated_cron,openssh-8.9p1-3ubuntu0.7,patched,ansible-automation,SEC-2024-1441,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-s0443.internal.example.com,10.39.182.151,staging,RHEL 9.4,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-07T17:47:00Z,ansible_playbook,openssh-9.8p1,patched,alice.wang,SEC-2024-1442,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-s0444.internal.example.com,10.18.195.251,staging,Ubuntu 22.04.4,OpenSSH_8.9p1,OpenSSH_8.9p1,2024-07-06T14:09:00Z,ansible_playbook,N/A,failed,ansible-automation,SEC-2024-1443,CVE-2024-6387 remediation — pending patch
host-s0445.internal.example.com,10.38.59.60,staging,RHEL 8.10,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-03T06:04:00Z,dnf_update,openssh-8.9p1-3ubuntu0.7,patched,sre-user,SEC-2024-1444,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-s0446.internal.example.com,10.40.181.65,staging,Ubuntu 22.04.4,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-07T17:38:00Z,ansible_playbook,openssh-9.8p1,patched,ansible-automation,SEC-2024-1445,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-s0447.internal.example.com,10.73.138.164,staging,RHEL 9.4,OpenSSH_8.9p1,OpenSSH_8.9p1,2024-07-10T12:17:00Z,dnf_update,N/A,pending,sre-user,SEC-2024-1446,CVE-2024-6387 remediation — pending patch
host-s0448.internal.example.com,10.9.11.162,staging,RHEL 8.10,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-09T01:33:00Z,automated_cron,openssh-8.7p1-38.el9_4.1,patched,alice.wang,SEC-2024-1447,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-s0449.internal.example.com,10.35.156.217,staging,Ubuntu 22.04.4,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-05T01:36:00Z,ansible_playbook,openssh-8.7p1-38.el9_4.1,patched,alice.wang,SEC-2024-1448,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-s0450.internal.example.com,10.27.185.194,staging,RHEL 9.4,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-08T05:53:00Z,ansible_playbook,openssh-8.9p1-3ubuntu0.7,patched,bob.zhang,SEC-2024-1449,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-s0451.internal.example.com,10.2.240.14,staging,RHEL 9.4,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-08T14:34:00Z,ansible_playbook,openssh-8.9p1-3ubuntu0.7,patched,ansible-automation,SEC-2024-1450,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-s0452.internal.example.com,10.66.13.181,staging,RHEL 8.10,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-04T21:01:00Z,ansible_playbook,openssh-8.7p1-38.el9_4.1,patched,ansible-automation,SEC-2024-1451,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-s0453.internal.example.com,10.12.195.130,staging,RHEL 9.4,OpenSSH_8.7p1,OpenSSH_8.7p1,2024-07-06T03:19:00Z,ansible_playbook,N/A,failed,bob.zhang,SEC-2024-1452,CVE-2024-6387 remediation — pending patch
host-s0454.internal.example.com,10.43.199.114,staging,Debian 12,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-06T08:54:00Z,automated_cron,openssh-9.8p1,patched,sre-user,SEC-2024-1453,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-s0455.internal.example.com,10.58.160.238,staging,RHEL 9.4,OpenSSH_8.7p1,OpenSSH_8.7p1,2024-07-07T20:03:00Z,automated_cron,N/A,failed,sre-user,SEC-2024-1454,CVE-2024-6387 remediation — pending patch
host-s0456.internal.example.com,10.61.153.180,staging,Debian 12,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-08T17:58:00Z,manual,openssh-8.7p1-38.el9_4.1,patched,sre-user,SEC-2024-1455,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-s0457.internal.example.com,10.26.20.192,staging,RHEL 9.4,OpenSSH_9.3p2,OpenSSH_9.8p1,2024-07-03T00:19:00Z,ansible_playbook,openssh-8.7p1-38.el9_4.1,patched,bob.zhang,SEC-2024-1456,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-s0458.internal.example.com,10.56.26.32,staging,Debian 12,OpenSSH_8.7p1,OpenSSH_8.7p1,2024-07-06T03:45:00Z,manual,N/A,failed,alice.wang,SEC-2024-1457,CVE-2024-6387 remediation — pending patch
host-s0459.internal.example.com,10.36.127.214,staging,RHEL 9.4,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-08T14:48:00Z,ansible_playbook,openssh-8.0p1-19.el8_10.1,patched,alice.wang,SEC-2024-1458,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-s0460.internal.example.com,10.4.55.69,staging,Debian 12,OpenSSH_9.3p2,OpenSSH_9.3p2,2024-07-05T03:54:00Z,manual,N/A,pending,sre-user,SEC-2024-1459,CVE-2024-6387 remediation — pending patch
host-s0461.internal.example.com,10.80.128.116,staging,Ubuntu 22.04.4,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-09T05:33:00Z,ansible_playbook,openssh-8.7p1-38.el9_4.1,patched,ansible-automation,SEC-2024-1460,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-s0462.internal.example.com,10.68.142.171,staging,Ubuntu 22.04.4,OpenSSH_9.3p2,OpenSSH_9.3p2,2024-07-09T07:19:00Z,ansible_playbook,N/A,failed,sre-user,SEC-2024-1461,CVE-2024-6387 remediation — pending patch
host-s0463.internal.example.com,10.33.153.181,staging,Debian 12,OpenSSH_8.9p1,OpenSSH_8.9p1,2024-07-07T22:22:00Z,manual,N/A,pending,alice.wang,SEC-2024-1462,CVE-2024-6387 remediation — pending patch
host-s0464.internal.example.com,10.79.222.130,staging,Debian 12,OpenSSH_9.3p2,OpenSSH_9.8p1,2024-07-10T09:54:00Z,automated_cron,openssh-8.0p1-19.el8_10.1,patched,bob.zhang,SEC-2024-1463,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-s0465.internal.example.com,10.46.59.231,staging,Debian 12,OpenSSH_8.9p1,OpenSSH_8.9p1,2024-07-10T03:09:00Z,automated_cron,N/A,pending,sre-user,SEC-2024-1464,CVE-2024-6387 remediation — pending patch
host-d0466.internal.example.com,10.7.213.188,dev,RHEL 8.10,OpenSSH_9.3p2,OpenSSH_9.8p1,2024-07-07T23:29:00Z,automated_cron,openssh-8.7p1-38.el9_4.1,patched,alice.wang,SEC-2024-1465,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0467.internal.example.com,10.8.21.18,dev,Ubuntu 22.04.4,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-09T04:36:00Z,manual,openssh-8.7p1-38.el9_4.1,patched,bob.zhang,SEC-2024-1466,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0468.internal.example.com,10.5.114.218,dev,Debian 12,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-06T06:16:00Z,automated_cron,openssh-9.8p1,patched,alice.wang,SEC-2024-1467,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0469.internal.example.com,10.46.158.254,dev,Ubuntu 22.04.4,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-10T06:22:00Z,manual,openssh-8.7p1-38.el9_4.1,patched,sre-user,SEC-2024-1468,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0470.internal.example.com,10.78.225.60,dev,RHEL 8.10,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-05T04:47:00Z,automated_cron,openssh-9.8p1,patched,sre-user,SEC-2024-1469,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0471.internal.example.com,10.73.99.113,dev,Ubuntu 22.04.4,OpenSSH_8.9p1,OpenSSH_8.9p1,2024-07-10T02:48:00Z,automated_cron,N/A,pending,ansible-automation,SEC-2024-1470,CVE-2024-6387 remediation — pending patch
host-d0472.internal.example.com,10.71.148.249,dev,RHEL 8.10,OpenSSH_9.3p2,OpenSSH_9.8p1,2024-07-03T06:08:00Z,manual,openssh-8.9p1-3ubuntu0.7,patched,alice.wang,SEC-2024-1471,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0473.internal.example.com,10.3.199.144,dev,Debian 12,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-04T15:14:00Z,manual,openssh-8.9p1-3ubuntu0.7,patched,alice.wang,SEC-2024-1472,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0474.internal.example.com,10.79.77.215,dev,RHEL 9.4,OpenSSH_9.3p2,OpenSSH_9.8p1,2024-07-05T07:21:00Z,automated_cron,openssh-8.7p1-38.el9_4.1,patched,ansible-automation,SEC-2024-1473,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0475.internal.example.com,10.52.56.140,dev,RHEL 8.10,OpenSSH_8.7p1,OpenSSH_8.7p1,2024-07-06T17:42:00Z,dnf_update,N/A,pending,sre-user,SEC-2024-1474,CVE-2024-6387 remediation — pending patch
host-d0476.internal.example.com,10.64.92.129,dev,RHEL 9.4,OpenSSH_8.9p1,OpenSSH_8.9p1,2024-07-06T14:36:00Z,dnf_update,N/A,pending,ansible-automation,SEC-2024-1475,CVE-2024-6387 remediation — pending patch
host-d0477.internal.example.com,10.4.166.204,dev,Ubuntu 22.04.4,OpenSSH_8.9p1,OpenSSH_8.9p1,2024-07-03T06:04:00Z,ansible_playbook,N/A,failed,ansible-automation,SEC-2024-1476,CVE-2024-6387 remediation — pending patch
host-d0478.internal.example.com,10.79.105.178,dev,RHEL 9.4,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-09T00:47:00Z,automated_cron,openssh-9.8p1,patched,ansible-automation,SEC-2024-1477,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0479.internal.example.com,10.37.77.56,dev,Debian 12,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-07T08:19:00Z,ansible_playbook,openssh-8.0p1-19.el8_10.1,patched,sre-user,SEC-2024-1478,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0480.internal.example.com,10.66.59.211,dev,RHEL 9.4,OpenSSH_8.7p1,OpenSSH_8.7p1,2024-07-06T20:15:00Z,automated_cron,N/A,pending,ansible-automation,SEC-2024-1479,CVE-2024-6387 remediation — pending patch
host-d0481.internal.example.com,10.41.97.220,dev,RHEL 8.10,OpenSSH_9.3p2,OpenSSH_9.8p1,2024-07-10T11:26:00Z,manual,openssh-8.7p1-38.el9_4.1,patched,ansible-automation,SEC-2024-1480,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0482.internal.example.com,10.8.111.145,dev,RHEL 9.4,OpenSSH_9.3p2,OpenSSH_9.3p2,2024-07-09T06:27:00Z,dnf_update,N/A,failed,bob.zhang,SEC-2024-1481,CVE-2024-6387 remediation — pending patch
host-d0483.internal.example.com,10.6.91.71,dev,RHEL 8.10,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-05T04:11:00Z,manual,openssh-8.0p1-19.el8_10.1,patched,alice.wang,SEC-2024-1482,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0484.internal.example.com,10.38.237.249,dev,Ubuntu 22.04.4,OpenSSH_8.7p1,OpenSSH_8.7p1,2024-07-10T20:02:00Z,manual,N/A,pending,alice.wang,SEC-2024-1483,CVE-2024-6387 remediation — pending patch
host-d0485.internal.example.com,10.40.227.177,dev,RHEL 9.4,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-04T04:00:00Z,automated_cron,openssh-8.9p1-3ubuntu0.7,patched,ansible-automation,SEC-2024-1484,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0486.internal.example.com,10.43.163.144,dev,RHEL 8.10,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-03T22:24:00Z,dnf_update,openssh-8.9p1-3ubuntu0.7,patched,ansible-automation,SEC-2024-1485,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0487.internal.example.com,10.32.100.163,dev,Debian 12,OpenSSH_8.7p1,OpenSSH_8.7p1,2024-07-07T00:22:00Z,dnf_update,N/A,failed,sre-user,SEC-2024-1486,CVE-2024-6387 remediation — pending patch
host-d0488.internal.example.com,10.11.30.142,dev,RHEL 8.10,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-09T09:26:00Z,ansible_playbook,openssh-8.7p1-38.el9_4.1,patched,sre-user,SEC-2024-1487,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0489.internal.example.com,10.30.30.71,dev,Ubuntu 22.04.4,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-10T19:18:00Z,manual,openssh-8.0p1-19.el8_10.1,patched,ansible-automation,SEC-2024-1488,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0490.internal.example.com,10.10.130.110,dev,Debian 12,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-07T13:13:00Z,automated_cron,openssh-8.0p1-19.el8_10.1,patched,bob.zhang,SEC-2024-1489,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0491.internal.example.com,10.8.162.173,dev,Debian 12,OpenSSH_9.3p2,OpenSSH_9.3p2,2024-07-05T17:03:00Z,dnf_update,N/A,failed,alice.wang,SEC-2024-1490,CVE-2024-6387 remediation — pending patch
host-d0492.internal.example.com,10.14.235.129,dev,RHEL 9.4,OpenSSH_9.3p2,OpenSSH_9.8p1,2024-07-07T09:33:00Z,manual,openssh-8.9p1-3ubuntu0.7,patched,ansible-automation,SEC-2024-1491,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0493.internal.example.com,10.40.233.163,dev,RHEL 9.4,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-09T15:31:00Z,manual,openssh-8.9p1-3ubuntu0.7,patched,sre-user,SEC-2024-1492,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0494.internal.example.com,10.9.249.163,dev,Debian 12,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-04T14:30:00Z,dnf_update,openssh-9.8p1,patched,ansible-automation,SEC-2024-1493,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0495.internal.example.com,10.43.159.11,dev,RHEL 8.10,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-04T11:28:00Z,automated_cron,openssh-8.7p1-38.el9_4.1,patched,bob.zhang,SEC-2024-1494,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-d0496.internal.example.com,10.38.27.101,dev,Debian 12,OpenSSH_8.7p1,OpenSSH_8.7p1,2024-07-06T10:00:00Z,dnf_update,N/A,failed,sre-user,SEC-2024-1495,CVE-2024-6387 remediation — pending patch
host-d0497.internal.example.com,10.10.184.57,dev,RHEL 8.10,OpenSSH_8.7p1,OpenSSH_8.7p1,2024-07-09T17:48:00Z,automated_cron,N/A,failed,alice.wang,SEC-2024-1496,CVE-2024-6387 remediation — pending patch
host-d0498.internal.example.com,10.66.228.102,dev,Ubuntu 22.04.4,OpenSSH_8.7p1,OpenSSH_8.7p1,2024-07-04T05:44:00Z,dnf_update,N/A,failed,sre-user,SEC-2024-1497,CVE-2024-6387 remediation — pending patch
host-d0499.internal.example.com,10.39.3.117,dev,Debian 12,OpenSSH_8.9p1,OpenSSH_8.9p1,2024-07-06T18:00:00Z,automated_cron,N/A,pending,sre-user,SEC-2024-1498,CVE-2024-6387 remediation — pending patch
host-d0500.internal.example.com,10.76.53.189,dev,RHEL 8.10,OpenSSH_9.3p2,OpenSSH_9.8p1,2024-07-04T09:48:00Z,ansible_playbook,openssh-9.8p1,patched,alice.wang,SEC-2024-1499,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0501.internal.example.com,10.41.146.231,prod,Ubuntu 22.04.4,OpenSSH_8.9p1,OpenSSH_8.9p1,2024-07-09T13:54:00Z,manual,N/A,failed,alice.wang,SEC-2024-1500,CVE-2024-6387 remediation — pending patch
host-p0502.internal.example.com,10.40.55.48,prod,RHEL 9.4,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-06T04:12:00Z,manual,openssh-9.8p1,patched,bob.zhang,SEC-2024-1501,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
