txn_id,order_id,txn_date,txn_type,amount_usd,card_last4,gateway_ref,acquirer_code,response_code,auth_code,arn,is_disputed
TXN-620927,NW-2026-04-G679,2026-03-22,refund,98.76,4754,GW-2000743,2498,51,AUTH716123,ARN90436774645,N
TXN-468895,NW-2026-02-G868,2026-03-21,chargeback,416.98,9799,GW-3192326,9850,54,AUTH924330,ARN26302480301,N
TXN-750115,NW-2026-02-E823,2026-02-25,reversal,378.54,5747,GW-8506501,5871,14,AUTH205603,ARN64387536159,Y
TXN-448283,NW-2026-02-E993,2026-02-03,chargeback,78.95,5638,GW-1010202,1438,05,AUTH395400,ARN82007623159,Y
TXN-412996,NW-2026-02-J235,2026-02-12,auth,152.53,3969,GW-5072417,4159,51,AUTH461729,ARN82650670439,N
TXN-276466,NW-2026-02-B890,2026-03-22,reversal,225.25,6037,GW-1529693,7156,05,AUTH149675,ARN96049030071,N
TXN-228875,NW-2026-04-D791,2026-04-01,capture,309.86,8837,GW-5137958,4761,05,AUTH286204,ARN44042798943,N
TXN-792922,NW-2026-02-I679,2026-04-26,auth,271.90,9819,GW-5243726,4045,57,AUTH700433,ARN60877793173,N
TXN-932386,NW-2026-02-D759,2026-04-02,chargeback,372.07,7398,GW-5090068,9727,54,AUTH983865,ARN22075939501,N
TXN-868667,NW-2026-04-K316,2026-03-07,auth,133.05,5838,GW-6480823,3803,57,AUTH402526,ARN14618182361,N
TXN-263939,NW-2026-02-E308,2026-02-13,capture,489.55,7192,GW-1430663,6651,05,AUTH305214,ARN54420717868,N
TXN-935632,NW-2026-02-E666,2026-04-08,chargeback,418.13,6417,GW-6906013,8919,54,AUTH447547,ARN51340193841,N
TXN-580932,NW-2026-04-J730,2026-04-10,chargeback,397.34,2986,GW-9493015,5047,00,AUTH155138,ARN82949378018,N
TXN-368063,NW-2026-04-A751,2026-03-20,reversal,30.44,2388,GW-1348417,1677,14,AUTH795066,ARN84405729420,Y
TXN-956360,NW-2026-03-I313,2026-02-10,auth,439.12,7433,GW-7855162,9285,05,AUTH961196,ARN44802177216,N
TXN-385520,NW-2026-03-K577,2026-04-05,auth,439.24,9959,GW-3681417,9130,00,AUTH984294,ARN80547030050,Y
TXN-265080,NW-2026-04-A953,2026-04-19,refund,456.42,5419,GW-4660052,9659,57,AUTH212205,ARN73151846135,N
TXN-570437,NW-2026-02-G162,2026-04-20,capture,403.72,1347,GW-5042396,9224,00,AUTH198450,ARN75903416194,N
TXN-930347,NW-2026-02-F740,2026-03-09,refund,201.05,3727,GW-9512752,1604,54,AUTH798228,ARN55810459593,N
TXN-377559,NW-2026-02-G431,2026-03-18,chargeback,359.79,3622,GW-2453391,4572,57,AUTH768050,ARN60340027155,Y
TXN-608594,NW-2026-03-E725,2026-03-27,capture,291.82,2495,GW-2992250,1334,00,AUTH903241,ARN15942200950,N
TXN-414843,NW-2026-03-D609,2026-02-12,chargeback,182.37,4797,GW-9971788,5412,57,AUTH515322,ARN13838414657,N
TXN-285142,NW-2026-03-I469,2026-02-17,capture,80.57,8905,GW-7502681,8683,05,AUTH899275,ARN92751079541,Y
TXN-236549,NW-2026-02-I477,2026-02-01,auth,57.64,3246,GW-5212580,6664,54,AUTH896391,ARN80479579047,N
TXN-252099,NW-2026-02-H138,2026-04-28,capture,401.38,8068,GW-1867598,5920,14,AUTH681852,ARN53603937446,Y
TXN-689010,NW-2026-02-A698,2026-02-04,auth,212.31,5480,GW-9640630,7555,05,AUTH294423,ARN71309848177,N
TXN-154347,NW-2026-04-G342,2026-02-10,reversal,250.58,5938,GW-9154172,4750,00,AUTH618998,ARN27257876682,Y
TXN-778858,NW-2026-04-D806,2026-04-05,capture,101.05,7873,GW-3107670,5939,00,AUTH702455,ARN34777721919,N
TXN-491171,NW-2026-03-G245,2026-03-24,refund,402.39,4246,GW-1305540,1887,54,AUTH244233,ARN92351956629,Y
TXN-319377,NW-2026-04-K104,2026-03-16,reversal,87.72,9384,GW-8215255,7601,51,AUTH259881,ARN90194081886,N
TXN-594028,NW-2026-03-G961,2026-04-01,chargeback,39.89,1420,GW-5991403,8756,54,AUTH638045,ARN87462454887,N
TXN-230179,NW-2026-03-I850,2026-04-08,capture,455.06,4044,GW-7156793,2480,51,AUTH586471,ARN58035686480,Y
TXN-951302,NW-2026-04-K309,2026-03-26,refund,287.84,1624,GW-1261671,4788,00,AUTH953363,ARN89584336374,N
TXN-639347,NW-2026-02-G520,2026-03-07,capture,429.56,9940,GW-5490554,3007,00,AUTH568588,ARN86695478865,Y
TXN-613414,NW-2026-04-B110,2026-02-06,auth,79.17,6158,GW-7706791,8738,05,AUTH945838,ARN46276605588,Y
TXN-828231,NW-2026-04-G626,2026-02-02,refund,481.54,4046,GW-7522720,5036,14,AUTH123520,ARN29668915827,N
TXN-308923,NW-2026-03-E554,2026-02-06,capture,139.55,9708,GW-2004624,2763,14,AUTH173268,ARN99725300797,N
TXN-826591,NW-2026-02-F342,2026-03-24,chargeback,164.37,7582,GW-5510012,9958,00,AUTH832683,ARN69862113743,N
TXN-965632,NW-2026-03-H587,2026-04-07,capture,20.74,9363,GW-2801404,3369,57,AUTH913421,ARN26804812728,Y
TXN-920956,NW-2026-02-G871,2026-02-17,chargeback,195.50,7071,GW-1446651,6663,57,AUTH770312,ARN12348454464,N
TXN-677770,NW-2026-04-H400,2026-02-11,refund,332.82,9758,GW-2605161,1078,57,AUTH540950,ARN66606354684,N
TXN-769697,NW-2026-02-G762,2026-02-21,refund,265.09,7653,GW-7873268,7479,51,AUTH294826,ARN63673115512,N
TXN-344665,NW-2026-04-E543,2026-04-12,chargeback,150.48,1548,GW-8303395,8130,14,AUTH340764,ARN30411606290,Y
TXN-236260,NW-2026-04-J197,2026-03-03,capture,224.39,8815,GW-9922974,5915,14,AUTH555926,ARN61193669718,N
TXN-825603,NW-2026-02-C324,2026-04-03,chargeback,308.45,1662,GW-7150963,4442,54,AUTH131069,ARN31312898561,N
TXN-604865,NW-2026-02-H522,2026-03-01,refund,200.92,7634,GW-8602699,8974,51,AUTH713016,ARN63738927024,N
TXN-313802,NW-2026-04-J129,2026-03-05,chargeback,400.62,4194,GW-5281115,7298,57,AUTH608486,ARN75960735382,Y
TXN-631273,NW-2026-04-K225,2026-03-21,chargeback,220.33,4802,GW-1881402,6902,14,AUTH630711,ARN11761520956,N
TXN-774425,NW-2026-04-A374,2026-03-03,capture,199.07,5589,GW-6102979,7548,00,AUTH898521,ARN10717484094,N
TXN-395480,NW-2026-03-D449,2026-04-22,capture,129.06,5111,GW-3748102,2842,05,AUTH700511,ARN73860883901,Y
TXN-904182,NW-2026-03-H807,2026-04-18,capture,316.36,4220,GW-4096721,9237,51,AUTH857280,ARN73009077392,Y
TXN-835607,NW-2026-03-I482,2026-04-15,refund,440.28,3334,GW-7940590,3014,05,AUTH489053,ARN92541656533,N
TXN-939559,NW-2026-04-A101,2026-03-07,reversal,111.98,3462,GW-5624178,4567,57,AUTH401499,ARN11468885221,N
TXN-656050,NW-2026-02-I305,2026-02-20,auth,370.64,7232,GW-7325724,9367,57,AUTH293234,ARN67697412598,N
TXN-651104,NW-2026-02-D217,2026-04-11,chargeback,297.99,6026,GW-1816185,6401,57,AUTH304158,ARN41132939904,N
TXN-970184,NW-2026-02-F635,2026-03-28,refund,43.95,8975,GW-7128776,3571,51,AUTH135212,ARN28097722788,N
TXN-945646,NW-2026-03-H135,2026-03-17,reversal,15.73,9759,GW-2545856,9094,57,AUTH654802,ARN10147008017,N
TXN-815538,NW-2026-03-C588,2026-02-24,capture,31.53,3642,GW-4232600,9715,14,AUTH889902,ARN93574547343,N
TXN-461734,NW-2026-02-C229,2026-03-01,reversal,194.98,6129,GW-4053494,5348,14,AUTH907105,ARN16598211386,N
TXN-121933,NW-2026-03-C577,2026-03-26,refund,66.03,4117,GW-9872765,9582,54,AUTH625364,ARN62596485744,N
TXN-273012,NW-2026-04-F441,2026-03-20,chargeback,212.40,7814,GW-4303350,6862,57,AUTH459469,ARN69406146113,N
TXN-591883,NW-2026-02-E247,2026-03-05,chargeback,191.96,1855,GW-8192211,4624,14,AUTH675910,ARN33539491355,N
TXN-352585,NW-2026-02-D206,2026-03-05,auth,245.85,3022,GW-2870759,3573,14,AUTH516533,ARN65814645759,Y
TXN-859500,NW-2026-02-E678,2026-03-03,reversal,68.66,1351,GW-7635877,2426,05,AUTH497891,ARN68578255021,Y
TXN-456899,NW-2026-03-I888,2026-04-09,chargeback,89.28,9117,GW-5081376,5701,54,AUTH104032,ARN34439623656,Y
TXN-360684,NW-2026-02-I125,2026-03-07,reversal,71.81,6546,GW-5886343,8758,54,AUTH467343,ARN30356857400,N
TXN-921883,NW-2026-02-I530,2026-03-02,chargeback,233.81,7145,GW-6519874,8174,14,AUTH618274,ARN84908222977,Y
TXN-859346,NW-2026-03-J727,2026-03-28,refund,429.46,1644,GW-2604883,8669,14,AUTH636923,ARN42871503317,N
TXN-175399,NW-2026-04-F544,2026-02-18,chargeback,198.60,2677,GW-5977333,8147,05,AUTH678278,ARN65816602814,N
TXN-209421,NW-2026-03-F349,2026-04-24,capture,69.22,5333,GW-4545550,1605,05,AUTH905004,ARN17838181475,N
TXN-753163,NW-2026-02-B768,2026-04-25,capture,36.56,5351,GW-3674491,7301,51,AUTH525308,ARN67130808326,N
TXN-407942,NW-2026-02-C133,2026-02-10,auth,328.49,9273,GW-9917943,2713,57,AUTH447986,ARN13971118700,N
TXN-582840,NW-2026-03-B808,2026-04-09,auth,316.37,7895,GW-7114875,8141,54,AUTH448321,ARN53465871393,N
TXN-463128,NW-2026-02-F963,2026-04-17,auth,317.73,3612,GW-1231662,6819,05,AUTH179185,ARN56804204300,N
TXN-976716,NW-2026-02-D299,2026-03-01,reversal,296.11,6220,GW-7235046,5849,05,AUTH685514,ARN17783175817,N
TXN-208913,NW-2026-03-A265,2026-02-15,chargeback,174.48,4796,GW-3619456,5962,51,AUTH137919,ARN89898573392,N
TXN-513139,NW-2026-04-B186,2026-04-28,auth,53.75,1278,GW-7589602,5895,54,AUTH809287,ARN73059017672,Y
TXN-677090,NW-2026-03-A541,2026-02-07,refund,158.16,3489,GW-6357134,4332,05,AUTH878969,ARN55383867596,N
TXN-838402,NW-2026-03-D529,2026-03-05,capture,287.15,3232,GW-2805824,6790,05,AUTH730436,ARN77091852818,N
TXN-472086,NW-2026-02-J389,2026-02-22,auth,167.60,6782,GW-3018809,9126,05,AUTH526519,ARN37259432267,N
TXN-787701,NW-2026-03-B592,2026-03-27,chargeback,35.92,6448,GW-3147310,7496,00,AUTH769740,ARN11116158881,N
TXN-922418,NW-2026-04-C938,2026-02-18,reversal,377.30,5448,GW-8493032,9262,00,AUTH991034,ARN15575715185,N
TXN-223718,NW-2026-04-F911,2026-04-22,capture,229.05,6477,GW-9641304,6214,54,AUTH648430,ARN84012715791,N
TXN-175873,NW-2026-03-H295,2026-04-09,refund,180.62,6858,GW-6017990,1555,51,AUTH324391,ARN35067799769,N
TXN-758579,NW-2026-03-J946,2026-04-25,chargeback,26.07,1998,GW-7711985,5619,14,AUTH265124,ARN37139503793,N
TXN-642351,NW-2026-03-B701,2026-02-14,refund,452.08,5741,GW-3413779,2119,51,AUTH472343,ARN27055359253,Y
TXN-883265,NW-2026-04-E804,2026-03-03,auth,34.72,7327,GW-8240102,4538,14,AUTH396651,ARN69363029823,Y
TXN-297096,NW-2026-03-C511,2026-04-13,reversal,417.70,2783,GW-9861278,3676,14,AUTH942963,ARN25338190595,N
TXN-949230,NW-2026-04-K117,2026-02-14,refund,261.83,2874,GW-8953809,7923,00,AUTH834820,ARN48386196757,N
TXN-937600,NW-2026-03-E224,2026-02-01,capture,349.94,8817,GW-9555484,8165,57,AUTH246184,ARN71153469156,N
TXN-504869,NW-2026-04-I707,2026-04-09,reversal,433.12,8524,GW-5768055,6971,51,AUTH130975,ARN77478952616,Y
TXN-783316,NW-2026-04-A830,2026-02-28,auth,460.33,7105,GW-7085076,4696,00,AUTH136268,ARN53455628210,N
TXN-245902,NW-2026-04-D482,2026-03-28,capture,90.61,6411,GW-5902350,8785,14,AUTH108271,ARN38093527960,N
TXN-302835,NW-2026-02-J383,2026-04-28,auth,241.46,9031,GW-8484347,1014,57,AUTH302204,ARN79261862224,N
TXN-703214,NW-2026-03-H219,2026-04-23,refund,62.73,2027,GW-6357368,5049,00,AUTH632066,ARN55145830605,N
TXN-276889,NW-2026-03-H832,2026-02-14,capture,112.20,2282,GW-8375893,7750,00,AUTH782176,ARN96142679905,N
TXN-989005,NW-2026-03-C200,2026-03-08,chargeback,62.52,4197,GW-2364732,6637,00,AUTH816983,ARN58987816368,Y
TXN-669263,NW-2026-04-H640,2026-02-17,chargeback,447.41,5821,GW-1773248,2432,14,AUTH831667,ARN61153734434,N
TXN-302930,NW-2026-02-B347,2026-04-15,capture,55.07,1627,GW-3516884,2576,00,AUTH774501,ARN96862577403,Y
TXN-540998,NW-2026-04-A598,2026-02-02,refund,197.15,9201,GW-3549135,1220,14,AUTH185937,ARN81815181165,N
TXN-791101,NW-2026-03-J898,2026-04-28,chargeback,208.39,2851,GW-5781573,9094,57,AUTH700090,ARN97674803471,Y
TXN-483105,NW-2026-02-E320,2026-04-09,auth,394.39,1661,GW-1398843,5756,57,AUTH974612,ARN83016013987,Y
TXN-504720,NW-2026-02-A377,2026-03-07,refund,334.87,4812,GW-5063699,4574,54,AUTH139757,ARN31231058197,N
TXN-687439,NW-2026-04-B599,2026-03-09,reversal,334.01,3180,GW-8562076,4502,51,AUTH965914,ARN38833037935,Y
TXN-310593,NW-2026-02-H286,2026-04-16,reversal,254.18,9501,GW-5273316,9415,14,AUTH958084,ARN60431848348,Y
TXN-379309,NW-2026-04-J951,2026-02-04,capture,457.15,9036,GW-1464611,4628,57,AUTH573958,ARN54167394498,N
TXN-252410,NW-2026-02-E852,2026-02-23,auth,461.80,3618,GW-8654889,3111,54,AUTH507473,ARN76538777663,N
TXN-834706,NW-2026-04-G989,2026-03-20,capture,423.00,9016,GW-6165270,8520,14,AUTH653390,ARN26349656307,Y
TXN-342262,NW-2026-02-A713,2026-03-04,auth,263.49,9793,GW-6905666,1831,51,AUTH210954,ARN60465172078,N
TXN-737923,NW-2026-02-E954,2026-04-08,reversal,368.91,2681,GW-2772194,4075,05,AUTH145739,ARN25518337195,N
TXN-144874,NW-2026-02-H985,2026-03-13,reversal,34.72,8794,GW-8747793,5575,54,AUTH190804,ARN26305910305,N
TXN-313069,NW-2026-02-J653,2026-04-05,chargeback,100.08,2007,GW-6071025,3446,57,AUTH211653,ARN22417275078,N
TXN-708718,NW-2026-04-I868,2026-02-24,refund,106.56,3195,GW-7009828,3650,05,AUTH920095,ARN61778196482,Y
TXN-825364,NW-2026-04-H963,2026-02-13,refund,156.37,4417,GW-9351853,6037,51,AUTH932536,ARN87585214344,N
TXN-237328,NW-2026-04-E657,2026-02-15,capture,218.59,8333,GW-1145295,6871,51,AUTH637094,ARN10149907022,N
TXN-219395,NW-2026-03-G604,2026-04-04,chargeback,40.68,9157,GW-6776796,3829,00,AUTH314309,ARN17584452044,N
TXN-591411,NW-2026-02-F293,2026-04-26,capture,444.36,6560,GW-8109636,2853,51,AUTH532963,ARN99819363288,N
TXN-304235,NW-2026-04-E905,2026-02-11,refund,208.72,6082,GW-8101471,2815,57,AUTH899018,ARN85846562672,N
TXN-684327,NW-2026-02-F179,2026-02-21,auth,87.91,5017,GW-5583814,7903,54,AUTH751511,ARN85642571806,N
TXN-255580,NW-2026-02-I770,2026-04-03,capture,207.22,1239,GW-9695001,9268,00,AUTH482504,ARN19303781485,N
TXN-585833,NW-2026-02-C730,2026-04-07,capture,335.21,8796,GW-2348496,2308,54,AUTH392551,ARN33763780707,N
TXN-388120,NW-2026-03-D883,2026-02-16,reversal,209.70,7120,GW-9341392,4898,57,AUTH149566,ARN38694777842,Y
TXN-992184,NW-2026-03-C622,2026-02-14,chargeback,343.61,8652,GW-2974102,3560,51,AUTH985968,ARN25574732907,N
TXN-249536,NW-2026-03-K695,2026-02-09,auth,190.23,1277,GW-5820769,2592,51,AUTH575213,ARN93744279070,N
TXN-337932,NW-2026-02-F532,2026-04-18,auth,217.91,9382,GW-5679395,3656,57,AUTH521942,ARN87287400045,Y
TXN-325964,NW-2026-04-B272,2026-04-02,reversal,369.89,4773,GW-3554081,7227,57,AUTH704892,ARN64204918911,N
TXN-775467,NW-2026-02-A596,2026-02-01,auth,129.11,1928,GW-7544804,4933,51,AUTH505556,ARN34208762283,N
TXN-367145,NW-2026-03-I737,2026-03-23,refund,118.02,4038,GW-9924322,5802,57,AUTH891780,ARN47819300054,N
TXN-781323,NW-2026-04-I613,2026-04-16,reversal,481.10,7554,GW-9771552,4096,14,AUTH551961,ARN75053827133,N
TXN-346920,NW-2026-02-F774,2026-04-01,auth,98.86,4206,GW-6621799,8024,51,AUTH658685,ARN67982343459,N
TXN-282526,NW-2026-03-I667,2026-03-23,refund,301.99,9253,GW-9149889,7585,57,AUTH740607,ARN99151545174,Y
TXN-529075,NW-2026-04-I446,2026-03-12,auth,452.97,4343,GW-3384912,1115,14,AUTH877550,ARN97498965472,Y
TXN-393338,NW-2026-04-G385,2026-02-03,refund,244.51,2837,GW-1495971,6977,51,AUTH199230,ARN29985550714,Y
TXN-839611,NW-2026-03-K569,2026-03-17,capture,217.88,3974,GW-2743616,9604,57,AUTH433158,ARN30701388612,Y
TXN-626278,NW-2026-02-I872,2026-03-17,capture,154.36,3185,GW-4900983,2651,54,AUTH206077,ARN34085437477,N
TXN-488822,NW-2026-04-E310,2026-03-13,auth,365.62,6217,GW-9876077,5407,54,AUTH500594,ARN70901077353,N
TXN-972596,NW-2026-03-H478,2026-04-27,reversal,15.63,6682,GW-1219036,2737,05,AUTH503893,ARN16251567289,N
TXN-546678,NW-2026-03-J831,2026-04-18,chargeback,449.36,7196,GW-7765348,2214,14,AUTH728175,ARN74421398477,N
TXN-385146,NW-2026-03-F268,2026-03-01,refund,351.18,7013,GW-8771291,7202,54,AUTH830223,ARN35195576335,Y
TXN-956529,NW-2026-02-C503,2026-04-25,capture,93.51,1210,GW-5596309,4765,05,AUTH645510,ARN85362660562,N
TXN-464283,NW-2026-04-I132,2026-03-25,refund,159.46,1485,GW-6605198,5163,00,AUTH870625,ARN76415436928,N
TXN-222307,NW-2026-03-J292,2026-04-26,refund,14.22,1545,GW-4552714,7522,57,AUTH235553,ARN52693892805,N
TXN-905012,NW-2026-03-G123,2026-03-17,auth,24.53,8393,GW-6650963,3662,05,AUTH169683,ARN26014461930,N
TXN-595712,NW-2026-02-J880,2026-02-27,chargeback,304.38,1695,GW-5333770,6035,00,AUTH249681,ARN72589954628,N
TXN-251915,NW-2026-02-H342,2026-03-07,capture,475.62,9025,GW-8897463,5728,05,AUTH691231,ARN13400013202,Y
TXN-999236,NW-2026-02-E907,2026-03-13,reversal,68.36,5849,GW-8220474,2964,00,AUTH141746,ARN38244949153,N
TXN-307485,NW-2026-02-C277,2026-03-27,chargeback,226.63,1455,GW-8480866,1446,05,AUTH183204,ARN18151311214,N
TXN-403857,NW-2026-02-G729,2026-04-20,refund,278.10,6425,GW-6970858,1140,05,AUTH858187,ARN40119391787,N
TXN-820224,NW-2026-03-E250,2026-03-09,reversal,427.68,5755,GW-5625718,1182,05,AUTH299322,ARN83437862417,N
TXN-705698,NW-2026-03-D717,2026-03-05,refund,140.65,9231,GW-3892072,7921,14,AUTH504668,ARN63570119582,N
TXN-978326,NW-2026-03-F239,2026-03-09,refund,302.65,4587,GW-1069275,9161,57,AUTH568866,ARN90198561544,N
TXN-450053,NW-2026-02-J393,2026-04-15,chargeback,204.44,2319,GW-6556835,9081,00,AUTH966612,ARN38463388886,N
TXN-522811,NW-2026-02-K212,2026-03-16,capture,248.84,7482,GW-2031194,6257,57,AUTH601617,ARN55825746693,N
TXN-217245,NW-2026-02-I569,2026-03-19,refund,239.97,2324,GW-3371429,6094,57,AUTH996084,ARN49375771835,N
TXN-380918,NW-2026-04-F500,2026-04-11,chargeback,74.15,2334,GW-5183519,7826,57,AUTH307639,ARN51272624981,N
TXN-318991,NW-2026-04-C595,2026-03-23,refund,204.89,5511,GW-3795215,4060,14,AUTH685369,ARN58792374297,N
TXN-242426,NW-2026-04-C872,2026-02-23,reversal,100.23,2965,GW-8447421,9627,14,AUTH606403,ARN55004902278,N
TXN-882604,NW-2026-02-A873,2026-02-15,reversal,476.66,7592,GW-5326055,1095,51,AUTH605887,ARN20197778273,N
TXN-526850,NW-2026-04-E690,2026-02-09,chargeback,59.87,8888,GW-8936808,5623,54,AUTH212686,ARN16166774436,N
TXN-546954,NW-2026-04-B580,2026-02-10,capture,240.18,1011,GW-5245508,9339,05,AUTH425513,ARN91876154791,N
TXN-383306,NW-2026-04-A906,2026-04-12,auth,63.63,5578,GW-1650146,6695,51,AUTH993002,ARN73481847677,N
TXN-980711,NW-2026-03-J505,2026-03-28,refund,22.24,4332,GW-4914664,1840,54,AUTH478265,ARN80229482875,N
TXN-437990,NW-2026-02-I472,2026-02-20,reversal,61.43,5952,GW-5537890,9855,00,AUTH127558,ARN42461608310,Y
TXN-646859,NW-2026-02-H512,2026-04-24,capture,146.59,6606,GW-4176370,1100,05,AUTH781868,ARN66415934772,N
TXN-360094,NW-2026-04-J459,2026-04-13,refund,487.75,9125,GW-3617061,7176,05,AUTH788436,ARN99917839528,N
TXN-544791,NW-2026-03-H121,2026-02-06,refund,69.43,3565,GW-6312767,4693,57,AUTH425004,ARN68852114005,N
TXN-799832,NW-2026-03-F358,2026-03-02,capture,245.73,1361,GW-8622486,7967,54,AUTH908460,ARN77969816617,N
TXN-244684,NW-2026-02-D438,2026-03-18,auth,64.43,2017,GW-1574494,9220,05,AUTH700706,ARN18141669357,N
TXN-668107,NW-2026-02-J582,2026-02-11,reversal,438.26,4108,GW-5600611,4981,05,AUTH288096,ARN65240510489,N
TXN-724074,NW-2026-03-D750,2026-02-26,chargeback,30.46,9478,GW-3216885,4517,05,AUTH517785,ARN56188436014,N
TXN-277782,NW-2026-03-A434,2026-02-06,chargeback,485.34,3307,GW-7037241,5266,54,AUTH778332,ARN14363512105,Y
TXN-509844,NW-2026-03-E460,2026-04-02,capture,342.65,2992,GW-8285797,3042,14,AUTH590863,ARN79284514287,N
TXN-295088,NW-2026-02-I832,2026-02-12,reversal,490.34,8620,GW-8458127,8353,54,AUTH469012,ARN27222600059,N
TXN-680716,NW-2026-04-K594,2026-02-07,chargeback,385.54,5782,GW-9493267,2256,00,AUTH996347,ARN51266440283,N
TXN-500722,NW-2026-02-H936,2026-02-19,capture,172.61,1734,GW-2916292,3413,54,AUTH156979,ARN39749613183,N
TXN-880653,NW-2026-04-B800,2026-02-18,reversal,203.07,7474,GW-3957887,4444,14,AUTH827733,ARN15321797006,Y
TXN-504794,NW-2026-03-G161,2026-03-05,chargeback,170.35,1282,GW-6005779,2933,05,AUTH552480,ARN54826118132,N
TXN-796082,NW-2026-03-G290,2026-02-08,chargeback,260.06,4639,GW-7223565,7570,51,AUTH402751,ARN63751221937,Y
TXN-700601,NW-2026-03-J325,2026-03-11,capture,299.74,4548,GW-7327480,8860,51,AUTH727077,ARN21419530778,N
TXN-923106,NW-2026-03-K624,2026-02-05,chargeback,210.65,3302,GW-8573032,8204,51,AUTH632762,ARN23424594045,N
TXN-700688,NW-2026-02-K874,2026-02-18,auth,496.72,7838,GW-5960302,8854,14,AUTH772691,ARN36724668944,N
TXN-251742,NW-2026-02-A521,2026-03-09,chargeback,142.94,8389,GW-2967334,9856,14,AUTH129555,ARN37528282330,N
TXN-625420,NW-2026-02-H719,2026-04-28,chargeback,89.37,2250,GW-5878534,6409,14,AUTH703233,ARN56476855854,N
TXN-772048,NW-2026-02-E521,2026-03-04,refund,202.44,9781,GW-2638801,8435,05,AUTH887006,ARN73278475823,Y
TXN-184910,NW-2026-03-G669,2026-02-17,auth,216.35,1293,GW-4393455,3458,14,AUTH285171,ARN90487321753,N
TXN-688825,NW-2026-04-F158,2026-02-08,reversal,472.29,7331,GW-4017752,6665,05,AUTH962108,ARN72667986751,N
TXN-253513,NW-2026-03-J994,2026-04-10,refund,198.26,7324,GW-3487093,4155,54,AUTH374961,ARN95537213480,N
TXN-312168,NW-2026-03-A250,2026-04-03,auth,493.53,3779,GW-2638931,8718,54,AUTH508618,ARN60348227862,N
TXN-811025,NW-2026-04-J729,2026-04-13,reversal,268.95,2768,GW-9365770,8323,05,AUTH165859,ARN24959168840,N
TXN-538018,NW-2026-02-I993,2026-02-10,reversal,321.09,1869,GW-1783289,9902,00,AUTH412320,ARN45380404455,N
TXN-791468,NW-2026-02-A861,2026-02-15,reversal,58.68,8643,GW-6819743,3903,05,AUTH195282,ARN94207030981,N
TXN-994998,NW-2026-04-A971,2026-03-10,auth,135.93,7981,GW-9723004,7026,57,AUTH912326,ARN95495363675,Y
TXN-404113,NW-2026-02-H423,2026-04-28,refund,114.52,8482,GW-5621831,6827,05,AUTH472469,ARN20980768484,N
TXN-752592,NW-2026-04-A119,2026-03-19,auth,50.32,4097,GW-2120990,8310,51,AUTH474653,ARN31097454696,N
TXN-114850,NW-2026-04-E742,2026-02-04,capture,452.63,7334,GW-9986821,8814,54,AUTH788248,ARN18524002246,N
TXN-819370,NW-2026-03-E340,2026-04-19,refund,192.44,1072,GW-5872100,5245,54,AUTH701839,ARN95746629250,N
TXN-960479,NW-2026-04-B114,2026-04-12,auth,417.64,4379,GW-5845483,1925,14,AUTH687771,ARN58329675988,N
TXN-309567,NW-2026-04-J457,2026-03-16,reversal,434.73,1763,GW-2316216,8877,57,AUTH846643,ARN70532386358,Y
TXN-579212,NW-2026-03-A677,2026-02-14,reversal,11.06,4120,GW-2461996,9488,57,AUTH598593,ARN47741580113,N
TXN-908845,NW-2026-04-A178,2026-03-11,reversal,481.70,1559,GW-7579776,4655,57,AUTH293709,ARN58616043770,Y
TXN-681412,NW-2026-02-A321,2026-02-18,auth,268.23,9481,GW-8253519,2696,05,AUTH783202,ARN52125077322,Y
TXN-975779,NW-2026-03-F461,2026-03-10,reversal,249.04,2438,GW-9536845,9437,14,AUTH366402,ARN69075053261,N
TXN-659356,NW-2026-03-E517,2026-03-23,auth,426.33,1036,GW-1483474,9725,00,AUTH414044,ARN25003596338,N
TXN-745608,NW-2026-03-F660,2026-03-01,refund,105.20,6340,GW-7915068,9705,54,AUTH416243,ARN43910544112,N
TXN-773955,NW-2026-03-G632,2026-02-17,chargeback,478.36,1628,GW-6872095,3132,05,AUTH689918,ARN22712737988,N
TXN-637891,NW-2026-02-C583,2026-02-09,reversal,261.85,4065,GW-9323365,1618,00,AUTH208898,ARN76366840599,N
TXN-553635,NW-2026-04-F519,2026-02-25,chargeback,213.39,6323,GW-9186705,4549,14,AUTH798427,ARN89639313653,N
TXN-150048,NW-2026-02-E582,2026-03-23,chargeback,280.23,3519,GW-8642552,7783,14,AUTH753508,ARN46380322753,Y
TXN-557155,NW-2026-04-J800,2026-04-20,capture,285.45,9122,GW-2123855,9320,57,AUTH656891,ARN60001174610,Y
TXN-414370,NW-2026-02-D467,2026-02-20,auth,467.14,2038,GW-3345454,7575,00,AUTH937120,ARN73299786680,Y
TXN-195152,NW-2026-04-B303,2026-04-24,capture,19.27,6068,GW-5686644,3953,57,AUTH829779,ARN63077905026,N
TXN-908923,NW-2026-03-H988,2026-02-03,refund,436.11,6994,GW-6951458,2964,14,AUTH798177,ARN32084910298,N
TXN-552252,NW-2026-02-D342,2026-04-10,auth,195.33,1727,GW-6360540,9725,00,AUTH879938,ARN32662962425,N
TXN-351134,NW-2026-02-I510,2026-03-16,capture,358.00,1330,GW-4366073,6655,51,AUTH761042,ARN64237346749,Y
